"","Name","Chromosome","Position"
"34914","PstI.TP1154071",11,8101
"34915","PstI.TP1154406",11,8102
"34916","PstI.TP1154415",11,8103
"34917","PstI.TP1154429",11,8104
"34918","PstI.TP1154447",11,8105
"34919","PstI.TP1154700",11,8106
"34920","PstI.TP1154805",11,8107
"34921","PstI.TP1154811",11,8108
"34922","PstI.TP1154841",11,8109
"34923","PstI.TP1154847",11,8110
"34924","PstI.TP1154912",11,8111
"34925","PstI.TP1155061",11,8112
"34926","PstI.TP1155428",11,8113
"34927","PstI.TP1155810",11,8114
"34928","PstI.TP1155939",11,8115
"34929","PstI.TP1156206",11,8116
"34930","PstI.TP1156326",11,8117
"34931","PstI.TP1156630",11,8118
"34932","PstI.TP1156641",11,8119
"34933","PstI.TP1156839",11,8120
"34934","PstI.TP1156877",11,8121
"34935","PstI.TP1157239",11,8122
"34936","PstI.TP1157245",11,8123
"34937","PstI.TP1157254",11,8124
"34938","PstI.TP1157255",11,8125
"34939","PstI.TP1157433",11,8126
"34940","PstI.TP1157609",11,8127
"34941","PstI.TP1157714",11,8128
"34942","PstI.TP1158042",11,8129
"34943","PstI.TP1158178",11,8130
"34944","PstI.TP1158265",11,8131
"34945","PstI.TP1158509",11,8132
"34946","PstI.TP1158639",11,8133
"34947","PstI.TP1158808",11,8134
"34948","PstI.TP1158880",11,8135
"34949","PstI.TP1158983",11,8136
"34950","PstI.TP1159126",11,8137
"34951","PstI.TP1159137",11,8138
"34952","PstI.TP1159160",11,8139
"34953","PstI.TP1159423",11,8140
"34954","PstI.TP1159424",11,8141
"34955","PstI.TP1159854",11,8142
"34956","PstI.TP1159860",11,8143
"34957","PstI.TP1159924",11,8144
"34958","PstI.TP1159998",11,8145
"34959","PstI.TP1160322",11,8146
"34960","PstI.TP1160351",11,8147
"34961","PstI.TP1160577",11,8148
"34962","PstI.TP1160606",11,8149
"34963","PstI.TP1160707",11,8150
"34964","PstI.TP1160878",11,8151
"34965","PstI.TP1161254",11,8152
"34966","PstI.TP1161418",11,8153
"34967","PstI.TP1161446",11,8154
"34968","PstI.TP1161540",11,8155
"34969","PstI.TP1161603",11,8156
"34970","PstI.TP1161610",11,8157
"34971","PstI.TP1161687",11,8158
"34972","PstI.TP1161742",11,8159
"34973","PstI.TP1161786",11,8160
"34974","PstI.TP1161929",11,8161
"34975","PstI.TP1162023",11,8162
"34976","PstI.TP1162073",11,8163
"34977","PstI.TP1162215",11,8164
"34978","PstI.TP1162686",11,8165
"34979","PstI.TP1162877",11,8166
"34980","PstI.TP1162897",11,8167
"34981","PstI.TP1162951",11,8168
"34982","PstI.TP1162955",11,8169
"34983","PstI.TP1163003",11,8170
"34984","PstI.TP1163084",11,8171
"34985","PstI.TP1163086",11,8172
"34986","PstI.TP1163151",11,8173
"34987","PstI.TP1163161",11,8174
"34988","PstI.TP1163170",11,8175
"34989","PstI.TP1163178",11,8176
"34990","PstI.TP1163307",11,8177
"34991","PstI.TP1163546",11,8178
"34992","PstI.TP1163628",11,8179
"34993","PstI.TP1163817",11,8180
"34994","PstI.TP1163826",11,8181
"34995","PstI.TP1163884",11,8182
"34996","PstI.TP1164169",11,8183
"34997","PstI.TP1164301",11,8184
"34998","PstI.TP1164478",11,8185
"34999","PstI.TP1164565",11,8186
"35000","PstI.TP1164576",11,8187
"35001","PstI.TP1164686",11,8188
"35002","PstI.TP1164750",11,8189
"35003","PstI.TP1164803",11,8190
"35004","PstI.TP1164990",11,8191
"35005","PstI.TP1165514",11,8192
"35006","PstI.TP1165702",11,8193
"35007","PstI.TP1165814",11,8194
"35008","PstI.TP1165946",11,8195
"35009","PstI.TP1165956",11,8196
"35010","PstI.TP1166120",11,8197
"35011","PstI.TP1166185",11,8198
"35012","PstI.TP1166237",11,8199
"35013","PstI.TP1166320",11,8200
"35014","PstI.TP1166595",11,8201
"35015","PstI.TP1166684",11,8202
"35016","PstI.TP1166781",11,8203
"35017","PstI.TP1167261",11,8204
"35018","PstI.TP1167447",11,8205
"35019","PstI.TP1167599",11,8206
"35020","PstI.TP1167654",11,8207
"35021","PstI.TP1167705",11,8208
"35022","PstI.TP1167792",11,8209
"35023","PstI.TP1167983",11,8210
"35024","PstI.TP1167998",11,8211
"35025","PstI.TP1168062",11,8212
"35026","PstI.TP1168212",11,8213
"35027","PstI.TP1168531",11,8214
"35028","PstI.TP1168860",11,8215
"35029","PstI.TP1169013",11,8216
"35030","PstI.TP1169094",11,8217
"35031","PstI.TP1169376",11,8218
"35032","PstI.TP1169556",11,8219
"35033","PstI.TP1169636",11,8220
"35034","PstI.TP1169909",11,8221
"35035","PstI.TP1170228",11,8222
"35036","PstI.TP1170703",11,8223
"35037","PstI.TP1170814",11,8224
"35038","PstI.TP1170856",11,8225
"35039","PstI.TP1170910",11,8226
"35040","PstI.TP1170936",11,8227
"35041","PstI.TP1170969",11,8228
"35042","PstI.TP1171017",11,8229
"35043","PstI.TP1171019",11,8230
"35044","PstI.TP1171486",11,8231
"35045","PstI.TP1171514",11,8232
"35046","PstI.TP1171718",11,8233
"35047","PstI.TP1171815",11,8234
"35048","PstI.TP1171896",11,8235
"35049","PstI.TP1171930",11,8236
"35050","PstI.TP1171978",11,8237
"35051","PstI.TP1171981",11,8238
"35052","PstI.TP1172019",11,8239
"35053","PstI.TP1172032",11,8240
"35054","PstI.TP1172117",11,8241
"35055","PstI.TP1172215",11,8242
"35056","PstI.TP1172252",11,8243
"35057","PstI.TP1172327",11,8244
"35058","PstI.TP1172379",11,8245
"35059","PstI.TP1172386",11,8246
"35060","PstI.TP1172466",11,8247
"35061","PstI.TP1172469",11,8248
"35062","PstI.TP1172771",11,8249
"35063","PstI.TP1172912",11,8250
"35064","PstI.TP1172981",11,8251
"35065","PstI.TP1173305",11,8252
"35066","PstI.TP1173442",11,8253
"35067","PstI.TP1173579",11,8254
"35068","PstI.TP1173939",11,8255
"35069","PstI.TP1173990",11,8256
"35070","PstI.TP1174169",11,8257
"35071","PstI.TP1174187",11,8258
"35072","PstI.TP1174195",11,8259
"35073","PstI.TP1174223",11,8260
"35074","PstI.TP1174341",11,8261
"35075","PstI.TP1174362",11,8262
"35076","PstI.TP1174398",11,8263
"35077","PstI.TP1174442",11,8264
"35078","PstI.TP1174505",11,8265
"35079","PstI.TP1174582",11,8266
"35080","PstI.TP1174617",11,8267
"35081","PstI.TP1174624",11,8268
"35082","PstI.TP1174833",11,8269
"35083","PstI.TP1174881",11,8270
"35084","PstI.TP1174936",11,8271
"35085","PstI.TP1175015",11,8272
"35086","PstI.TP1175036",11,8273
"35087","PstI.TP1175096",11,8274
"35088","PstI.TP1175101",11,8275
"35089","PstI.TP1175107",11,8276
"35090","PstI.TP1175135",11,8277
"35091","PstI.TP1175142",11,8278
"35092","PstI.TP1175252",11,8279
"35093","PstI.TP1175461",11,8280
"35094","PstI.TP1175538",11,8281
"35095","PstI.TP1175604",11,8282
"35096","PstI.TP1176083",11,8283
"35097","PstI.TP1176115",11,8284
"35098","PstI.TP1176376",11,8285
"35099","PstI.TP1176409",11,8286
"35100","PstI.TP1176448",11,8287
"35101","PstI.TP1176505",11,8288
"35102","PstI.TP1176681",11,8289
"35103","PstI.TP1176683",11,8290
"35104","PstI.TP1176715",11,8291
"35105","PstI.TP1176793",11,8292
"35106","PstI.TP1176910",11,8293
"35107","PstI.TP1177173",11,8294
"35108","PstI.TP1177181",11,8295
"35109","PstI.TP1177183",11,8296
"35110","PstI.TP1177200",11,8297
"35111","PstI.TP1177506",11,8298
"35112","PstI.TP1177625",11,8299
"35113","PstI.TP1177675",11,8300
"35114","PstI.TP1177795",11,8301
"35115","PstI.TP1177996",11,8302
"35116","PstI.TP1178181",11,8303
"35117","PstI.TP1178552",11,8304
"35118","PstI.TP1178567",11,8305
"35119","PstI.TP1178578",11,8306
"35120","PstI.TP1178652",11,8307
"35121","PstI.TP1178981",11,8308
"35122","PstI.TP1179075",11,8309
"35123","PstI.TP1179212",11,8310
"35124","PstI.TP1179246",11,8311
"35125","PstI.TP1179459",11,8312
"35126","PstI.TP1179606",11,8313
"35127","PstI.TP1179650",11,8314
"35128","PstI.TP1179881",11,8315
"35129","PstI.TP1179911",11,8316
"35130","PstI.TP1179945",11,8317
"35131","PstI.TP1180052",11,8318
"35132","PstI.TP1180385",11,8319
"35133","PstI.TP1180478",11,8320
"35134","PstI.TP1180583",11,8321
"35135","PstI.TP1180648",11,8322
"35136","PstI.TP1180859",11,8323
"35137","PstI.TP1180967",11,8324
"35138","PstI.TP1180982",11,8325
"35139","PstI.TP1181013",11,8326
"35140","PstI.TP1181103",11,8327
"35141","PstI.TP1181161",11,8328
"35142","PstI.TP1181382",11,8329
"35143","PstI.TP1181492",11,8330
"35144","PstI.TP1181511",11,8331
"35145","PstI.TP1181734",11,8332
"35146","PstI.TP1181912",11,8333
"35147","PstI.TP1181990",11,8334
"35148","PstI.TP1181998",11,8335
"35149","PstI.TP1182001",11,8336
"35150","PstI.TP1182387",11,8337
"35151","PstI.TP1182414",11,8338
"35152","PstI.TP1182748",11,8339
"35153","PstI.TP1182773",11,8340
"35154","PstI.TP1182788",11,8341
"35155","PstI.TP1182890",11,8342
"35156","PstI.TP1183040",11,8343
"35157","PstI.TP1183108",11,8344
"35158","PstI.TP1183122",11,8345
"35159","PstI.TP1183195",11,8346
"35160","PstI.TP1183292",11,8347
"35161","PstI.TP1183302",11,8348
"35162","PstI.TP1183339",11,8349
"35163","PstI.TP1183342",11,8350
"35164","PstI.TP1183417",11,8351
"35165","PstI.TP1183488",11,8352
"35166","PstI.TP1183491",11,8353
"35167","PstI.TP1183568",11,8354
"35168","PstI.TP1183807",11,8355
"35169","PstI.TP1183816",11,8356
"35170","PstI.TP1184007",11,8357
"35171","PstI.TP1184048",11,8358
"35172","PstI.TP1184069",11,8359
"35173","PstI.TP1184133",11,8360
"35174","PstI.TP1184245",11,8361
"35175","PstI.TP1184368",11,8362
"35176","PstI.TP1184377",11,8363
"35177","PstI.TP1184385",11,8364
"35178","PstI.TP1184478",11,8365
"35179","PstI.TP1184485",11,8366
"35180","PstI.TP1184907",11,8367
"35181","PstI.TP1184930",11,8368
"35182","PstI.TP1185012",11,8369
"35183","PstI.TP1185068",11,8370
"35184","PstI.TP1185087",11,8371
"35185","PstI.TP1185093",11,8372
"35186","PstI.TP1185183",11,8373
"35187","PstI.TP1185245",11,8374
"35188","PstI.TP1185291",11,8375
"35189","PstI.TP1185454",11,8376
"35190","PstI.TP1185524",11,8377
"35191","PstI.TP1185788",11,8378
"35192","PstI.TP1185854",11,8379
"35193","PstI.TP1185870",11,8380
"35194","PstI.TP1185960",11,8381
"35195","PstI.TP1186005",11,8382
"35196","PstI.TP1186047",11,8383
"35197","PstI.TP1186124",11,8384
"35198","PstI.TP1186305",11,8385
"35199","PstI.TP1186542",11,8386
"35200","PstI.TP1186549",11,8387
"35201","PstI.TP1186582",11,8388
"35202","PstI.TP1187093",11,8389
"35203","PstI.TP1187517",11,8390
"35204","PstI.TP1187813",11,8391
"35205","PstI.TP1188065",11,8392
"35206","PstI.TP1188309",11,8393
"35207","PstI.TP1188323",11,8394
"35208","PstI.TP1188697",11,8395
"35209","PstI.TP1188741",11,8396
"35210","PstI.TP1188827",11,8397
"35211","PstI.TP1188882",11,8398
"35212","PstI.TP1188898",11,8399
"35213","PstI.TP1188917",11,8400
"35214","PstI.TP1188973",11,8401
"35215","PstI.TP1189013",11,8402
"35216","PstI.TP1189138",11,8403
"35217","PstI.TP1189355",11,8404
"35218","PstI.TP1189433",11,8405
"35219","PstI.TP1189602",11,8406
"35220","PstI.TP1189845",11,8407
"35221","PstI.TP1189908",11,8408
"35222","PstI.TP1190273",11,8409
"35223","PstI.TP1190452",11,8410
"35224","PstI.TP1190483",11,8411
"35225","PstI.TP1190717",11,8412
"35226","PstI.TP1190757",11,8413
"35227","PstI.TP1190924",11,8414
"35228","PstI.TP1190932",11,8415
"35229","PstI.TP1191139",11,8416
"35230","PstI.TP1191208",11,8417
"35231","PstI.TP1191243",11,8418
"35232","PstI.TP1191282",11,8419
"35233","PstI.TP1191288",11,8420
"35234","PstI.TP1191293",11,8421
"35235","PstI.TP1191340",11,8422
"35236","PstI.TP1191444",11,8423
"35237","PstI.TP1191629",11,8424
"35238","PstI.TP1191633",11,8425
"35239","PstI.TP1191682",11,8426
"35240","PstI.TP1191750",11,8427
"35241","PstI.TP1191859",11,8428
"35242","PstI.TP1191969",11,8429
"35243","PstI.TP1191975",11,8430
"35244","PstI.TP1192515",11,8431
"35245","PstI.TP1192546",11,8432
"35246","PstI.TP1192610",11,8433
"35247","PstI.TP1192919",11,8434
"35248","PstI.TP1192927",11,8435
"35249","PstI.TP1193318",11,8436
"35250","PstI.TP1193383",11,8437
"35251","PstI.TP1193511",11,8438
"35252","PstI.TP1193562",11,8439
"35253","PstI.TP1193608",11,8440
"35254","PstI.TP1193653",11,8441
"35255","PstI.TP1193743",11,8442
"35256","PstI.TP1193826",11,8443
"35257","PstI.TP1193860",11,8444
"35258","PstI.TP1193905",11,8445
"35259","PstI.TP1193927",11,8446
"35260","PstI.TP1193959",11,8447
"35261","PstI.TP1193997",11,8448
"35262","PstI.TP1194132",11,8449
"35263","PstI.TP1194898",11,8450
"35264","PstI.TP1194942",11,8451
"35265","PstI.TP1195065",11,8452
"35266","PstI.TP1195308",11,8453
"35267","PstI.TP1195369",11,8454
"35268","PstI.TP1195402",11,8455
"35269","PstI.TP1195693",11,8456
"35270","PstI.TP1195695",11,8457
"35271","PstI.TP1196115",11,8458
"35272","PstI.TP1196190",11,8459
"35273","PstI.TP1196317",11,8460
"35274","PstI.TP1196344",11,8461
"35275","PstI.TP1196374",11,8462
"35276","PstI.TP1196614",11,8463
"35277","PstI.TP1197358",11,8464
"35278","PstI.TP1198055",11,8465
"35279","PstI.TP1198228",11,8466
"35280","PstI.TP1198416",11,8467
"35281","PstI.TP1198511",11,8468
"35282","PstI.TP1198706",11,8469
"35283","PstI.TP1198735",11,8470
"35284","PstI.TP1198797",11,8471
"35285","PstI.TP1199221",11,8472
"35286","PstI.TP1199268",11,8473
"35287","PstI.TP1199324",11,8474
"35288","PstI.TP1199327",11,8475
"35289","PstI.TP1199696",11,8476
"35290","PstI.TP1200110",11,8477
"35291","PstI.TP1200310",11,8478
"35292","PstI.TP1200648",11,8479
"35293","PstI.TP1200684",11,8480
"35294","PstI.TP1200719",11,8481
"35295","PstI.TP1200803",11,8482
"35296","PstI.TP1200875",11,8483
"35297","PstI.TP1201075",11,8484
"35298","PstI.TP1201238",11,8485
"35299","PstI.TP1201445",11,8486
"35300","PstI.TP1201826",11,8487
"35301","PstI.TP1202406",11,8488
"35302","PstI.TP1202689",11,8489
"35303","PstI.TP1202714",11,8490
"35304","PstI.TP1203044",11,8491
"35305","PstI.TP1203227",11,8492
"35306","PstI.TP1203500",11,8493
"35307","PstI.TP1203650",11,8494
"35308","PstI.TP1203698",11,8495
"35309","PstI.TP1203741",11,8496
"35310","PstI.TP1204045",11,8497
"35311","PstI.TP1204344",11,8498
"35312","PstI.TP1204390",11,8499
"35313","PstI.TP1204654",11,8500
"35314","PstI.TP1204692",11,8501
"35315","PstI.TP1204787",11,8502
"35316","PstI.TP1205180",11,8503
"35317","PstI.TP1205276",11,8504
"35318","PstI.TP1205395",11,8505
"35319","PstI.TP1206488",11,8506
"35320","PstI.TP1206984",11,8507
"35321","PstI.TP1206996",11,8508
"35322","PstI.TP1207283",11,8509
"35323","PstI.TP1207451",11,8510
"35324","PstI.TP1207496",11,8511
"35325","PstI.TP1207589",11,8512
"35326","PstI.TP1207636",11,8513
"35327","PstI.TP1207707",11,8514
"35328","PstI.TP1207737",11,8515
"35329","PstI.TP1207763",11,8516
"35330","PstI.TP1207890",11,8517
"35331","PstI.TP1207929",11,8518
"35332","PstI.TP1208060",11,8519
"35333","PstI.TP1208068",11,8520
"35334","PstI.TP1208082",11,8521
"35335","PstI.TP1208142",11,8522
"35336","PstI.TP1208206",11,8523
"35337","PstI.TP1208528",11,8524
"35338","PstI.TP1208534",11,8525
"35339","PstI.TP1208646",11,8526
"35340","PstI.TP1209209",11,8527
"35341","PstI.TP1209326",11,8528
"35342","PstI.TP1209436",11,8529
"35343","PstI.TP1209505",11,8530
"35344","PstI.TP1209839",11,8531
"35345","PstI.TP1210578",11,8532
"35346","PstI.TP1210713",11,8533
"35347","PstI.TP1210955",11,8534
"35348","PstI.TP1211045",11,8535
"35349","PstI.TP1211180",11,8536
"35350","PstI.TP1211365",11,8537
"35351","PstI.TP1211657",11,8538
"35352","PstI.TP1211752",11,8539
"35353","PstI.TP1211937",11,8540
"35354","PstI.TP1212087",11,8541
"35355","PstI.TP1212297",11,8542
"35356","PstI.TP1212450",11,8543
"35357","PstI.TP1212584",11,8544
"35358","PstI.TP1212904",11,8545
"35359","PstI.TP1213111",11,8546
"35360","PstI.TP1213357",11,8547
"35361","PstI.TP1213404",11,8548
"35362","PstI.TP1213759",11,8549
"35363","PstI.TP1213761",11,8550
"35364","PstI.TP1213777",11,8551
"35365","PstI.TP1213921",11,8552
"35366","PstI.TP1213962",11,8553
"35367","PstI.TP1214266",11,8554
"35368","PstI.TP1214465",11,8555
"35369","PstI.TP1214643",11,8556
"35370","PstI.TP1214827",11,8557
"35371","PstI.TP1215115",11,8558
"35372","PstI.TP1215143",11,8559
"35373","PstI.TP1215306",11,8560
"35374","PstI.TP1215356",11,8561
"35375","PstI.TP1215484",11,8562
"35376","PstI.TP1215579",11,8563
"35377","PstI.TP1216035",11,8564
"35378","PstI.TP1216244",11,8565
"35379","PstI.TP1216716",11,8566
"35380","PstI.TP1216765",11,8567
"35381","PstI.TP1216933",11,8568
"35382","PstI.TP1216947",11,8569
"35383","PstI.TP1217147",11,8570
"35384","PstI.TP1217202",11,8571
"35385","PstI.TP1217428",11,8572
"35386","PstI.TP1217559",11,8573
"35387","PstI.TP1217667",11,8574
"35388","PstI.TP1217704",11,8575
"35389","PstI.TP1217714",11,8576
"35390","PstI.TP1217739",11,8577
"35391","PstI.TP1217885",11,8578
"35392","PstI.TP1218059",11,8579
"35393","PstI.TP1218298",11,8580
"35394","PstI.TP1218371",11,8581
"35395","PstI.TP1218726",11,8582
"35396","PstI.TP1218869",11,8583
"35397","PstI.TP1218934",11,8584
"35398","PstI.TP1219194",11,8585
"35399","PstI.TP1219311",11,8586
"35400","PstI.TP1219457",11,8587
"35401","PstI.TP1219491",11,8588
"35402","PstI.TP1219510",11,8589
"35403","PstI.TP1219577",11,8590
"35404","PstI.TP1219743",11,8591
"35405","PstI.TP1220154",11,8592
"35406","PstI.TP1220222",11,8593
"35407","PstI.TP1220538",11,8594
"35408","PstI.TP1220590",11,8595
"35409","PstI.TP1220698",11,8596
"35410","PstI.TP1220795",11,8597
"35411","PstI.TP1220820",11,8598
"35412","PstI.TP1220899",11,8599
"35413","PstI.TP1220940",11,8600
"35414","PstI.TP1221206",11,8601
"35415","PstI.TP1221281",11,8602
"35416","PstI.TP1221498",11,8603
"35417","PstI.TP1221704",11,8604
"35418","PstI.TP1221706",11,8605
"35419","PstI.TP1221763",11,8606
"35420","PstI.TP1221905",11,8607
"35421","PstI.TP1221960",11,8608
"35422","PstI.TP1221968",11,8609
"35423","PstI.TP1221987",11,8610
"35424","PstI.TP1222346",11,8611
"35425","PstI.TP1222500",11,8612
"35426","PstI.TP1222562",11,8613
"35427","PstI.TP1222704",11,8614
"35428","PstI.TP1222754",11,8615
"35429","PstI.TP1223092",11,8616
"35430","PstI.TP1223273",11,8617
"35431","PstI.TP1223298",11,8618
"35432","PstI.TP1223303",11,8619
"35433","PstI.TP1223336",11,8620
"35434","PstI.TP1223366",11,8621
"35435","PstI.TP1223834",11,8622
"35436","PstI.TP1223894",11,8623
"35437","PstI.TP1224088",11,8624
"35438","PstI.TP1224138",11,8625
"35439","PstI.TP1224154",11,8626
"35440","PstI.TP1224201",11,8627
"35441","PstI.TP1224326",11,8628
"35442","PstI.TP1224594",11,8629
"35443","PstI.TP1224642",11,8630
"35444","PstI.TP1224651",11,8631
"35445","PstI.TP1224879",11,8632
"35446","PstI.TP1225236",11,8633
"35447","PstI.TP1225250",11,8634
"35448","PstI.TP1225567",11,8635
"35449","PstI.TP1225854",11,8636
"35450","PstI.TP1225885",11,8637
"35451","PstI.TP1225942",11,8638
"35452","PstI.TP1226000",11,8639
"35453","PstI.TP1226051",11,8640
"35454","PstI.TP1226108",11,8641
"35455","PstI.TP1226122",11,8642
"35456","PstI.TP1226294",11,8643
"35457","PstI.TP1226356",11,8644
"35458","PstI.TP1226733",11,8645
"35459","PstI.TP1226814",11,8646
"35460","PstI.TP1227243",11,8647
"35461","PstI.TP1227244",11,8648
"35462","PstI.TP1227477",11,8649
"35463","PstI.TP1227640",11,8650
"35464","PstI.TP1227746",11,8651
"35465","PstI.TP1227857",11,8652
"35466","PstI.TP1227976",11,8653
"35467","PstI.TP1228047",11,8654
"35468","PstI.TP1228385",11,8655
"35469","PstI.TP1228708",11,8656
"35470","PstI.TP1228725",11,8657
"35471","PstI.TP1228762",11,8658
"35472","PstI.TP1228819",11,8659
"35473","PstI.TP1228906",11,8660
"35474","PstI.TP1228954",11,8661
"35475","PstI.TP1229175",11,8662
"35476","PstI.TP1229285",11,8663
"35477","PstI.TP1229446",11,8664
"35478","PstI.TP1229591",11,8665
"35479","PstI.TP1229865",11,8666
"35480","PstI.TP1229912",11,8667
"35481","PstI.TP1229946",11,8668
"35482","PstI.TP1230382",11,8669
"35483","PstI.TP1230473",11,8670
"35484","PstI.TP1230532",11,8671
"35485","PstI.TP1230551",11,8672
"35486","PstI.TP1230709",11,8673
"35487","PstI.TP1230739",11,8674
"35488","PstI.TP1230769",11,8675
"35489","PstI.TP1230797",11,8676
"35490","PstI.TP1230984",11,8677
"35491","PstI.TP1231042",11,8678
"35492","PstI.TP1231139",11,8679
"35493","PstI.TP1231263",11,8680
"35494","PstI.TP1231305",11,8681
"35495","PstI.TP1231356",11,8682
"35496","PstI.TP1231364",11,8683
"35497","PstI.TP1231457",11,8684
"35498","PstI.TP1231619",11,8685
"35499","PstI.TP1231684",11,8686
"35500","PstI.TP1232706",11,8687
"35501","PstI.TP1232861",11,8688
"35502","PstI.TP1233147",11,8689
"35503","PstI.TP1233150",11,8690
"35504","PstI.TP1233984",11,8691
"35505","PstI.TP1234011",11,8692
"35506","PstI.TP1234048",11,8693
"35507","PstI.TP1234154",11,8694
"35508","PstI.TP1234221",11,8695
"35509","PstI.TP1234285",11,8696
"35510","PstI.TP1234406",11,8697
"35511","PstI.TP1234441",11,8698
"35512","PstI.TP1234527",11,8699
"35513","PstI.TP1234546",11,8700
"35514","PstI.TP1234687",11,8701
"35515","PstI.TP1234710",11,8702
"35516","PstI.TP1234830",11,8703
"35517","PstI.TP1235069",11,8704
"35518","PstI.TP1235521",11,8705
"35519","PstI.TP1235702",11,8706
"35520","PstI.TP1235706",11,8707
"35521","PstI.TP1236507",11,8708
"35522","PstI.TP1236595",11,8709
"35523","PstI.TP1236766",11,8710
"35524","PstI.TP1236851",11,8711
"35525","PstI.TP1237285",11,8712
"35526","PstI.TP1237542",11,8713
"35527","PstI.TP1237734",11,8714
"35528","PstI.TP1237889",11,8715
"35529","PstI.TP1237941",11,8716
"35530","PstI.TP1237979",11,8717
"35531","PstI.TP1238123",11,8718
"35532","PstI.TP1238399",11,8719
"35533","PstI.TP1238555",11,8720
"35534","PstI.TP1238623",11,8721
"35535","PstI.TP1238719",11,8722
"35536","PstI.TP1238825",11,8723
"35537","PstI.TP1239032",11,8724
"35538","PstI.TP1239133",11,8725
"35539","PstI.TP1239394",11,8726
"35540","PstI.TP1239800",11,8727
"35541","PstI.TP1239821",11,8728
"35542","PstI.TP1239973",11,8729
"35543","PstI.TP1239977",11,8730
"35544","PstI.TP1240081",11,8731
"35545","PstI.TP1240101",11,8732
"35546","PstI.TP1240105",11,8733
"35547","PstI.TP1240142",11,8734
"35548","PstI.TP1240155",11,8735
"35549","PstI.TP1240171",11,8736
"35550","PstI.TP1240544",11,8737
"35551","PstI.TP1240613",11,8738
"35552","PstI.TP1240798",11,8739
"35553","PstI.TP1240799",11,8740
"35554","PstI.TP1241040",11,8741
"35555","PstI.TP1241157",11,8742
"35556","PstI.TP1241248",11,8743
"35557","PstI.TP1241738",11,8744
"35558","PstI.TP1241770",11,8745
"35559","PstI.TP1241930",11,8746
"35560","PstI.TP1242125",11,8747
"35561","PstI.TP1242246",11,8748
"35562","PstI.TP1242302",11,8749
"35563","PstI.TP1242596",11,8750
"35564","PstI.TP1242628",11,8751
"35565","PstI.TP1242722",11,8752
"35566","PstI.TP1242757",11,8753
"35567","PstI.TP1242773",11,8754
"35568","PstI.TP1242858",11,8755
"35569","PstI.TP1242881",11,8756
"35570","PstI.TP1242903",11,8757
"35571","PstI.TP1242917",11,8758
"35572","PstI.TP1242948",11,8759
"35573","PstI.TP1243010",11,8760
"35574","PstI.TP1243013",11,8761
"35575","PstI.TP1243037",11,8762
"35576","PstI.TP1243209",11,8763
"35577","PstI.TP1243284",11,8764
"35578","PstI.TP1243409",11,8765
"35579","PstI.TP1243630",11,8766
"35580","PstI.TP1243783",11,8767
"35581","PstI.TP1243965",11,8768
"35582","PstI.TP1244068",11,8769
"35583","PstI.TP1244093",11,8770
"35584","PstI.TP1244161",11,8771
"35585","PstI.TP1244619",11,8772
"35586","PstI.TP1244661",11,8773
"35587","PstI.TP1245179",11,8774
"35588","PstI.TP1245403",11,8775
"35589","PstI.TP1245447",11,8776
"35590","PstI.TP1245564",11,8777
"35591","PstI.TP1245595",11,8778
"35592","PstI.TP1246102",11,8779
"35593","PstI.TP1246310",11,8780
"35594","PstI.TP1247067",11,8781
"35595","PstI.TP1247760",11,8782
"35596","PstI.TP1247796",11,8783
"35597","PstI.TP1247924",11,8784
"35598","PstI.TP1247989",11,8785
"35599","PstI.TP1248001",11,8786
"35600","PstI.TP1248038",11,8787
"35601","PstI.TP1248039",11,8788
"35602","PstI.TP1248391",11,8789
"35603","PstI.TP1248507",11,8790
"35604","PstI.TP1248873",11,8791
"35605","PstI.TP1248945",11,8792
"35606","PstI.TP1249096",11,8793
"35607","PstI.TP1249334",11,8794
"35608","PstI.TP1249382",11,8795
"35609","PstI.TP1249414",11,8796
"35610","PstI.TP1249988",11,8797
"35611","PstI.TP1250021",11,8798
"35612","PstI.TP1250222",11,8799
"35613","PstI.TP1250317",11,8800
"35614","PstI.TP1250446",11,8801
"35615","PstI.TP1250648",11,8802
"35616","PstI.TP1251267",11,8803
"35617","PstI.TP1251275",11,8804
"35618","PstI.TP1251376",11,8805
"35619","PstI.TP1251415",11,8806
"35620","PstI.TP1251494",11,8807
"35621","PstI.TP1251568",11,8808
"35622","PstI.TP1252100",11,8809
"35623","PstI.TP1252106",11,8810
"35624","PstI.TP1252152",11,8811
"35625","PstI.TP1252188",11,8812
"35626","PstI.TP1252344",11,8813
"35627","PstI.TP1252369",11,8814
"35628","PstI.TP1252677",11,8815
"35629","PstI.TP1252756",11,8816
"35630","PstI.TP1252871",11,8817
"35631","PstI.TP1253009",11,8818
"35632","PstI.TP1253160",11,8819
"35633","PstI.TP1253170",11,8820
"35634","PstI.TP1253172",11,8821
"35635","PstI.TP1253514",11,8822
"35636","PstI.TP1253765",11,8823
"35637","PstI.TP1253843",11,8824
"35638","PstI.TP1253985",11,8825
"35639","PstI.TP1254106",11,8826
"35640","PstI.TP1254648",11,8827
"35641","PstI.TP1254766",11,8828
"35642","PstI.TP1254810",11,8829
"35643","PstI.TP1254833",11,8830
"35644","PstI.TP1254866",11,8831
"35645","PstI.TP1254973",11,8832
"35646","PstI.TP1255018",11,8833
"35647","PstI.TP1255136",11,8834
"35648","PstI.TP1255297",11,8835
"35649","PstI.TP1255453",11,8836
