"","Name","Chromosome","Position","OWA"
"2756","NsiI.TP221194",11,11601,0.419458297780835
"2758","NsiI.TP221693",11,11603,0.219333427186542
"2761","NsiI.TP221716",11,11604,0.523629373071808
"2763","NsiI.TP221758",11,11606,0
"2765","NsiI.TP221798",11,11607,1.13994813062643
"2768","NsiI.TP221845",11,11608,0
"2770","NsiI.TP221889",11,11609,0
"2771","NsiI.TP221891",11,11610,0.615435825683349
"2773","NsiI.TP221911",11,11611,0.465777173252357
"2777","NsiI.TP222089",11,11614,0
"2778","NsiI.TP222163",11,11615,0.696742728203212
"2779","NsiI.TP222225",11,11616,0.27163683552942
"2781","NsiI.TP222284",11,11617,0.413844616529779
"2789","NsiI.TP222562",11,11621,0.083422918425267
"2792","NsiI.TP222628",11,11622,0.137026351947241
"2793","NsiI.TP222692",11,11623,0.512966599477916
"2794","NsiI.TP222734",11,11624,0.189111870407458
"2798","NsiI.TP222867",11,11625,0.0830166020277054
"2799","NsiI.TP222886",11,11626,0.265771104191628
"2800","NsiI.TP222887",11,11627,0.269148316204694
"2802","NsiI.TP222978",11,11628,0.143612536572873
"2805","NsiI.TP223155",11,11629,0.0723939106505923
"2806","NsiI.TP223178",11,11630,0
"2808","NsiI.TP223344",11,11631,0.667837956429736
"2810","NsiI.TP223484",11,11633,0.113624625147665
"2811","NsiI.TP223569",11,11634,0.54417954093832
"2812","NsiI.TP223570",11,11635,0.00128747808293713
"2813","NsiI.TP223782",11,11636,0.204476623729473
"2817","NsiI.TP224021",11,11637,1.00822038604704
"2824","NsiI.TP224425",11,11641,0.133869568453657
"2826","NsiI.TP224450",11,11642,0
"2834","NsiI.TP224699",11,11643,0.15714934828843
"2835","NsiI.TP224707",11,11644,0.106714201998214
"2836","NsiI.TP224824",11,11646,0
"2838","NsiI.TP224952",11,11647,0
"2846","NsiI.TP225234",11,11650,0
"2848","NsiI.TP225272",11,11651,0.0861632433223203
"2849","NsiI.TP225332",11,11653,0.280905668139347
"2852","NsiI.TP225388",11,11654,0.291512069184593
"2853","NsiI.TP225494",11,11655,0
"2854","NsiI.TP225498",11,11656,0
"2856","NsiI.TP225535",11,11657,0.588804435100637
"2859","NsiI.TP225731",11,11659,0
"2860","NsiI.TP225733",11,11660,0.485655939968218
"2861","NsiI.TP225758",11,11661,0.0946359748979775
"2866","NsiI.TP225981",11,11662,0.439906342443483
"2868","NsiI.TP226043",11,11664,0
"2869","NsiI.TP226068",11,11665,0
"2871","NsiI.TP226102",11,11666,0.0607061081666977
"2873","NsiI.TP226241",11,11669,0.418150622978377
"2875","NsiI.TP226333",11,11671,0.0270756142503204
"2877","NsiI.TP226352",11,11672,0.250050942934763
"2878","NsiI.TP226353",11,11673,0.202277912909505
"2880","NsiI.TP226401",11,11675,0
"2881","NsiI.TP226453",11,11676,0.135608475778206
"2884","NsiI.TP226642",11,11677,0.0329573211261227
"2885","NsiI.TP226677",11,11678,0
"2887","NsiI.TP226776",11,11679,0.957800831552283
"2888","NsiI.TP226889",11,11680,0.681296031678081
"2891","NsiI.TP227306",11,11681,0.0416599565071435
"2897","NsiI.TP227489",11,11682,0.156014107059556
"2902","NsiI.TP227784",11,11683,0.0617010102014815
"2904","NsiI.TP227815",11,11684,0.324689527123199
"2906","NsiI.TP227883",11,11686,0.616896630946868
"2910","NsiI.TP228047",11,11688,0
"2911","NsiI.TP228060",11,11689,0
"2912","NsiI.TP228105",11,11690,0.185028474598215
"2914","NsiI.TP228174",11,11691,0.750644590112104
"2917","NsiI.TP228364",11,11692,0.0308497558592674
"2921","NsiI.TP228555",11,11693,0.546288994388872
"2922","NsiI.TP228619",11,11695,0.851771100663513
"2926","NsiI.TP228869",11,11696,0.0100624643013953
"2928","NsiI.TP228985",11,11697,0.0795455125543774
"2930","NsiI.TP229027",11,11698,0.0492501662301416
"2933","NsiI.TP229129",11,11700,0.255448657186752
"2934","NsiI.TP229144",11,11701,0.796801196551962
"2935","NsiI.TP229150",11,11702,0.0394432801054985
"2937","NsiI.TP229206",11,11703,0.731499922025071
"2938","NsiI.TP229208",11,11704,0
"2939","NsiI.TP229224",11,11705,0.838652737490883
"2947","NsiI.TP229739",11,11706,0
"2950","NsiI.TP229776",11,11707,0.115795030197618
"2955","NsiI.TP229970",11,11709,0.195606148791035
"2956","NsiI.TP230082",11,11710,0.0111339267395787
"2958","NsiI.TP230115",11,11711,0
"2959","NsiI.TP230244",11,11712,0.751374378156339
"2960","NsiI.TP230395",11,11713,0.760874693105578
"2962","NsiI.TP230573",11,11714,0.0895869166065279
"2963","NsiI.TP230675",11,11715,0
"2968","NsiI.TP231054",11,11716,0.0308426904974081
"2971","NsiI.TP231253",11,11717,0.182629073063769
"2972","NsiI.TP231273",11,11718,0.0631627774043414
"2974","NsiI.TP231319",11,11719,0.426521179247439
"2978","NsiI.TP231587",11,11724,0.503024097399477
"2979","NsiI.TP231684",11,11725,0.245812034261156
"2983","NsiI.TP231961",11,11728,1.11064490599756
"2987","NsiI.TP231999",11,11729,0
"2988","NsiI.TP232007",11,11730,0.362655745437484
"2994","NsiI.TP232300",11,11734,0.234170679616434
"2999","NsiI.TP232718",11,11737,0.54357133243691
"3002","NsiI.TP233158",11,11742,0
"3004","NsiI.TP233172",11,11743,0.528057766254422
"3006","NsiI.TP233284",11,11744,0
"3008","NsiI.TP233339",11,11746,0.554649894210644
"3010","NsiI.TP233485",11,11748,0.0901413017038162
"3011","NsiI.TP233491",11,11749,0.449292686708339
"3018","NsiI.TP233801",11,11751,0.313558454277492
"3019","NsiI.TP233804",11,11752,0
"3021","NsiI.TP233848",11,11753,0
"3022","NsiI.TP233866",11,11754,0.021383707334558
"3031","NsiI.TP234330",11,11756,0.176439789247955
"3034","NsiI.TP234352",11,11757,0
"3037","NsiI.TP234466",11,11758,0
"3038","NsiI.TP234563",11,11760,0
"3039","NsiI.TP234582",11,11761,0
"3040","NsiI.TP234611",11,11762,0.2180278862699
"3041","NsiI.TP234663",11,11764,0
"3043","NsiI.TP234877",11,11766,1.48588168588355
"3044","NsiI.TP234912",11,11767,0
"3048","NsiI.TP235132",11,11768,0
"3053","NsiI.TP235225",11,11769,0
"3054","NsiI.TP235245",11,11770,0.0878397619085745
"3055","NsiI.TP235292",11,11771,0
"3056","NsiI.TP235311",11,11772,0.0217046373775264
"3057","NsiI.TP235319",11,11773,0.973683971710777
"3059","NsiI.TP235429",11,11775,0
"3063","NsiI.TP235502",11,11776,0
"3065","NsiI.TP235658",11,11777,0.409046464546613
"3068","NsiI.TP235815",11,11778,0.244915612254491
"3069","NsiI.TP235853",11,11779,0.16578495823151
"3070","NsiI.TP235883",11,11780,0
"3071","NsiI.TP235895",11,11781,0.0163478594416707
"3073","NsiI.TP236118",11,11784,0
"3074","NsiI.TP236171",11,11785,0
"3076","NsiI.TP236312",11,11787,0.344590540116959
"3079","NsiI.TP236607",11,11790,0
"3082","NsiI.TP236725",11,11792,0
"3083","NsiI.TP236829",11,11793,0.590767196783227
"3089","NsiI.TP237203",11,11795,0.173447776751782
"3090","NsiI.TP237225",11,11796,0.0497039060589078
"3091","NsiI.TP237234",11,11797,0.220609297789968
"3092","NsiI.TP237257",11,11798,0.179852431985711
"3093","NsiI.TP237295",11,11799,0.199018295534776
"3105","NsiI.TP237565",11,11802,0.133518338367541
"3106","NsiI.TP237626",11,11803,0.670839385606121
"3107","NsiI.TP237633",11,11804,0.0465719805051298
"3108","NsiI.TP237729",11,11805,0.547967997510359
"3109","NsiI.TP237789",11,11806,0.18146779888722
"3118","NsiI.TP238098",11,11809,0
"3119","NsiI.TP238116",11,11810,0.036291436918188
"3120","NsiI.TP238119",11,11811,0.607492661545532
"3123","NsiI.TP238316",11,11814,0
"3124","NsiI.TP238335",11,11815,0
"3125","NsiI.TP238478",11,11818,0.0151401173054044
"3126","NsiI.TP238537",11,11819,0
"3129","NsiI.TP238564",11,11820,0
"3130","NsiI.TP238617",11,11821,0.40680174517634
"3137","NsiI.TP239332",11,11826,0.387140027314838
"3139","NsiI.TP239554",11,11827,0.354733765381853
"3140","NsiI.TP239771",11,11828,0.246596150189558
"3142","NsiI.TP239815",11,11829,0
"3147","NsiI.TP239972",11,11830,0.825275596999552
"3148","NsiI.TP240184",11,11832,0.531064570921102
"3150","NsiI.TP240206",11,11833,1.53876372620388
"3151","NsiI.TP240567",11,11834,1.23451881060133
"3157","NsiI.TP240736",11,11835,0.833348506813215
"3158","NsiI.TP240840",11,11836,0.061651534826455
"3159","NsiI.TP240849",11,11837,0.106299785316344
"3160","NsiI.TP240864",11,11838,1.43169083723985
"3164","NsiI.TP241088",11,11839,0.454487963921566
"3165","NsiI.TP241110",11,11840,0
"3172","NsiI.TP241246",11,11841,0.621408827482514
"3173","NsiI.TP241256",11,11842,0.0783213294096824
"3174","NsiI.TP241298",11,11843,1.17974414842373
"3175","NsiI.TP241417",11,11846,1.99306874178523
"3180","NsiI.TP241516",11,11847,0.146221192185213
"3181","NsiI.TP241518",11,11848,0.485717907340158
"3196","NsiI.TP241912",11,11851,0.0908885938382932
"3197","NsiI.TP241914",11,11853,0
"3198","NsiI.TP241948",11,11854,0.0586076333064891
"3201","NsiI.TP242016",11,11855,0.139778085996028
"3203","NsiI.TP242037",11,11856,0.330602202622596
"3204","NsiI.TP242059",11,11857,0.898179958030752
"3205","NsiI.TP242062",11,11858,0.220641407219787
"3207","NsiI.TP242125",11,11859,1.28979312480811
"3210","NsiI.TP242160",11,11861,0.13196063076154
"3211","NsiI.TP242219",11,11862,0
"3219","NsiI.TP242898",11,11863,0.0498616505664417
"3221","NsiI.TP242956",11,11864,0.27782246944653
"3222","NsiI.TP242982",11,11865,0.500484531640697
"3223","NsiI.TP242983",11,11866,0.777490740815929
"3224","NsiI.TP243010",11,11867,0
"3225","NsiI.TP243142",11,11868,0.0409142583367727
"3227","NsiI.TP243238",11,11869,1.57209182612708
"3228","NsiI.TP243253",11,11871,0.0268021308434227
"3229","NsiI.TP243261",11,11872,0.0320850990098172
"3231","NsiI.TP243305",11,11873,0.378532951620064
"3236","NsiI.TP243523",11,11875,0.0189254408470575
"3237","NsiI.TP243576",11,11876,0
"3244","NsiI.TP243959",11,11879,0
"3245","NsiI.TP244119",11,11881,0
"3246","NsiI.TP244158",11,11883,0.337559072884791
"3247","NsiI.TP244193",11,11884,0.0249574970015757
"3248","NsiI.TP244238",11,11886,0.102048120247979
"3249","NsiI.TP244277",11,11887,1.14952184483251
"3250","NsiI.TP244340",11,11888,0.161386384434674
"3252","NsiI.TP244376",11,11889,0.182284293332518
"3260","NsiI.TP244797",11,11891,0.12442374127094
"3262","NsiI.TP244820",11,11892,1.02960543172612
"3263","NsiI.TP244874",11,11894,1.53167939375545
"3265","NsiI.TP244934",11,11895,0.206012152908449
"3270","NsiI.TP245149",11,11896,0.170761049500791
"3276","NsiI.TP245331",11,11897,0.52495762726893
"3278","NsiI.TP245361",11,11899,0.448626440237324
"3281","NsiI.TP245615",11,11901,0.459100476921868
"3282","NsiI.TP245635",11,11902,2.72613862827147
"3283","NsiI.TP245805",11,11904,0
"3284","NsiI.TP245817",11,11905,0.734409508885037
"3287","NsiI.TP245890",11,11906,1.42309164339706
"3291","NsiI.TP246002",11,11908,0
"3293","NsiI.TP246423",11,11910,0
"3296","NsiI.TP246552",11,11911,0.316990418148104
"3298","NsiI.TP246761",11,11912,0
"3303","NsiI.TP246918",11,11913,0
"3305","NsiI.TP247033",11,11914,0.535578457966198
"3306","NsiI.TP247079",11,11915,0.4492666984696
"3310","NsiI.TP247319",11,11917,0.429787882626862
"3313","NsiI.TP247633",11,11919,0
"3315","NsiI.TP247769",11,11921,0.109601044121853
"3322","NsiI.TP247941",11,11922,0
"3323","NsiI.TP247987",11,11923,1.32570968919262
"3324","NsiI.TP248023",11,11924,0
"3325","NsiI.TP248198",11,11925,0.533055322129369
"3333","NsiI.TP248666",11,11926,0.157881890460473
"3334","NsiI.TP248673",11,11927,0
"3336","NsiI.TP248677",11,11928,0.321388559108958
"3339","NsiI.TP248824",11,11930,2.33805846957387
"3340","NsiI.TP248839",11,11931,0.0469868480888379
"3341","NsiI.TP248901",11,11933,0
"3344","NsiI.TP248968",11,11934,0.430097241928895
"3345","NsiI.TP249097",11,11935,0.253113869461015
"3346","NsiI.TP249136",11,11936,0.0402216404026991
"3349","NsiI.TP249314",11,11937,0
"3350","NsiI.TP249330",11,11938,0
"3356","NsiI.TP249517",11,11939,0.178923753664
"3357","NsiI.TP249574",11,11940,0.37285850654993
"3361","NsiI.TP249730",11,11941,0
"3365","NsiI.TP249887",11,11942,0.210709797643773
"3366","NsiI.TP249929",11,11943,0.136812417478806
"3370","NsiI.TP250140",11,11945,0
"3374","NsiI.TP250414",11,11947,0.115575322814313
"3376","NsiI.TP250465",11,11949,0.1235638416805
"3377","NsiI.TP250472",11,11950,0.316961220238872
"3379","NsiI.TP250679",11,11951,0
"3383","NsiI.TP250800",11,11952,0
"3387","NsiI.TP251032",11,11954,0.00111184076930057
"3388","NsiI.TP251131",11,11955,0
"3392","NsiI.TP251193",11,11958,0.246623479718484
"3393","NsiI.TP251198",11,11959,0.120423032493716
"3394","NsiI.TP251244",11,11960,0.0401251567673861
"3395","NsiI.TP251292",11,11961,0
"3401","NsiI.TP251988",11,11963,0.37662197836563
"3402","NsiI.TP251994",11,11964,0
"3403","NsiI.TP252291",11,11966,1.60636944143354
"3406","NsiI.TP252368",11,11967,0
"3407","NsiI.TP252392",11,11969,0
"3409","NsiI.TP252455",11,11970,0.0591082079056308
"3413","NsiI.TP252604",11,11971,0
"3414","NsiI.TP252644",11,11972,0.227517079896505
"3420","NsiI.TP253200",11,11975,0.29977807329803
"3421","NsiI.TP253302",11,11976,0.440671462179182
"3424","NsiI.TP253571",11,11977,0
"3425","NsiI.TP253739",11,11978,0.504819710849723
"3430","NsiI.TP253904",11,11979,0.106124487341379
"3431","NsiI.TP253929",11,11980,0.192979472159137
"3432","NsiI.TP253989",11,11981,0.247519494119368
"3434","NsiI.TP254017",11,11982,0.132741391602593
"3435","NsiI.TP254044",11,11983,0.351221972234962
"3438","NsiI.TP254060",11,11984,0.0173046407563749
"3439","NsiI.TP254061",11,11985,0.786163921197535
"3450","NsiI.TP254730",11,11990,0.178438955075733
"3452","NsiI.TP254743",11,11991,1.32537223180339
"3453","NsiI.TP254799",11,11992,1.05531788278488
"3461","NsiI.TP255093",11,11994,0.0678606456403156
"3466","NsiI.TP255594",11,11998,0.18193064917588
"3469","NsiI.TP256401",11,12000,0.304354991138917
"3478","NsiI.TP256871",11,12002,0
"3479","NsiI.TP256943",11,12003,0.148878646994471
"3483","NsiI.TP257143",11,12004,0
"3486","NsiI.TP257195",11,12005,0.056549044298394
"3487","NsiI.TP257205",11,12006,0
"3488","NsiI.TP257231",11,12008,0.181257356898404
"3489","NsiI.TP257237",11,12009,0
"3490","NsiI.TP257355",11,12012,0.100643051072455
"3491","NsiI.TP257421",11,12013,0.264344136898694
"3493","NsiI.TP257521",11,12015,1.40421002698298
"3494","NsiI.TP257635",11,12016,0.165927615705753
"3495","NsiI.TP257644",11,12017,0.152349414303958
"3499","NsiI.TP257838",11,12019,0.651829562434707
"3500","NsiI.TP257845",11,12020,0.741455840139703
"3501","NsiI.TP257946",11,12021,0
"3503","NsiI.TP257950",11,12022,0
"3504","NsiI.TP257975",11,12024,0
"3511","NsiI.TP258459",11,12029,0
"3512","NsiI.TP258468",11,12030,0
"3515","NsiI.TP258528",11,12031,0.294510439358735
"3519","NsiI.TP258707",11,12033,0.647032586249145
"3520","NsiI.TP258714",11,12034,0
"3521","NsiI.TP258856",11,12035,0.206316234580454
"3522","NsiI.TP258944",11,12036,0.0961349284827703
"3526","NsiI.TP259047",11,12038,0.103720313604534
"3527","NsiI.TP259075",11,12039,0.412254698456207
"3534","NsiI.TP259388",11,12040,0.0320789394455273
"3539","NsiI.TP259582",11,12041,0
"3547","NsiI.TP260204",11,12044,0.204506787817796
"3550","NsiI.TP260305",11,12045,0
"3551","NsiI.TP260358",11,12046,0
"3553","NsiI.TP260586",11,12047,1.66304823725531
"3555","NsiI.TP260681",11,12048,0.163980460378787
"3558","NsiI.TP260906",11,12049,0
"3559","NsiI.TP260915",11,12050,0
"3563","NsiI.TP261169",11,12051,0
"3566","NsiI.TP261380",11,12053,0.15827772605679
"3569","NsiI.TP261631",11,12054,0.158170329028983
"3570","NsiI.TP261660",11,12055,0.0676843881525845
"3572","NsiI.TP261782",11,12056,0.867289551409741
"3578","NsiI.TP262590",11,12060,0.0254827676900612
"3579","NsiI.TP262630",11,12061,0.067559977547897
"3586","NsiI.TP263573",11,12063,0.11691500625066
"3587","NsiI.TP263592",11,12064,0.802111364097646
"3588","NsiI.TP263947",11,12068,0.152736945531843
"3590","NsiI.TP264111",11,12070,0.380693848226688
"3592","NsiI.TP264321",11,12072,0.304581734732212
"3593","NsiI.TP264328",11,12073,0.406147515634325
"3594","NsiI.TP264329",11,12074,0
"3595","NsiI.TP264333",11,12075,0
"3599","NsiI.TP264542",11,12077,0.0216364567531093
"3602","NsiI.TP264681",11,12078,0
"3605","NsiI.TP264855",11,12079,0.049947352995323
"3606","NsiI.TP264909",11,12080,1.12239793049025
"3607","NsiI.TP264917",11,12081,0.321895092102421
"3608","NsiI.TP264931",11,12082,0.173087254854356
"3611","NsiI.TP265075",11,12083,0.138711481365684
"3613","NsiI.TP265085",11,12084,0.0354025130183579
"3620","NsiI.TP265804",11,12087,0
"3627","NsiI.TP266607",11,12089,0
"3631","NsiI.TP266769",11,12090,0.456934701626331
"3633","NsiI.TP266856",11,12091,0.134421388856717
"3638","NsiI.TP267066",11,12093,0.589297857507421
"3640","NsiI.TP267080",11,12094,0.95718397160392
"3642","NsiI.TP267127",11,12095,0
"3643","NsiI.TP267204",11,12096,0.447848143577669
"3644","NsiI.TP267208",11,12097,0.212022650585427
"3646","NsiI.TP267299",11,12098,0.683354545073048
"3650","NsiI.TP267385",11,12099,0.176500059546495
"3655","NsiI.TP267497",11,12100,0.0362279208862935
"3656","NsiI.TP267510",11,12101,0.137083570046734
"3657","NsiI.TP267527",11,12102,1.21434051313018
"3659","NsiI.TP267894",11,12103,0.00888550481561901
"3666","NsiI.TP268420",11,12105,0.0239657724883498
"3667","NsiI.TP268539",11,12107,0.481816957572272
"3670","NsiI.TP268785",11,12109,0
"3675","NsiI.TP269092",11,12112,1.47368093112436
"3676","NsiI.TP269126",11,12113,0.407931224882073
"3679","NsiI.TP269244",11,12114,0
"3682","NsiI.TP269404",11,12117,0.200578520238019
"3686","NsiI.TP269536",11,12118,0.0416623206949217
"3688","NsiI.TP269545",11,12119,0.744185067789295
"3693","NsiI.TP269720",11,12121,0
"3697","NsiI.TP269891",11,12123,0.481924785135352
"3703","NsiI.TP270381",11,12124,0.39364828612412
"3705","NsiI.TP270395",11,12125,0
"3706","NsiI.TP270432",11,12126,0.0264713658022423
"3710","NsiI.TP270786",11,12128,0
"3719","NsiI.TP271366",11,12131,0.266700919778458
"3721","NsiI.TP271403",11,12132,0.934254786671977
"3723","NsiI.TP271448",11,12134,0
"3726","NsiI.TP271839",11,12135,2.15184627589119
"3728","NsiI.TP272074",11,12138,0.211226905301602
"3729","NsiI.TP272083",11,12139,0.72060604187179
"3732","NsiI.TP272132",11,12140,0.0736860775540114
"3733","NsiI.TP272138",11,12141,0.0661409217279762
"3734","NsiI.TP272152",11,12142,0.415864802365852
"3735","NsiI.TP272227",11,12143,0.0553847626051757
"3739","NsiI.TP272371",11,12146,0.0992930527740376
"3740","NsiI.TP272375",11,12147,0.295758459574059
"3741","NsiI.TP272412",11,12148,0.735102256982889
"3742","NsiI.TP272441",11,12149,0.250400886755603
"3748","NsiI.TP272721",11,12152,0.602427602945497
"3749","NsiI.TP272736",11,12153,0.331860908523907
"3750","NsiI.TP272765",11,12154,0.0727833908822669
"3752","NsiI.TP272859",11,12155,0.33324521410596
"3754","NsiI.TP272965",11,12156,0.732835464207698
"3755","NsiI.TP273026",11,12157,0.342012519211159
"3756","NsiI.TP273034",11,12158,0
"3757","NsiI.TP273049",11,12159,0.230673480819377
"3759","NsiI.TP273142",11,12160,0.236818634643785
"3762","NsiI.TP273313",11,12161,0.149927719761147
"3763","NsiI.TP273402",11,12162,0
"3767","NsiI.TP273601",11,12164,0
"3770","NsiI.TP273734",11,12166,0.662350577488762
"3772","NsiI.TP273802",11,12167,1.44505534875753
"3774","NsiI.TP274071",11,12170,0.0239504580780363
"3777","NsiI.TP274091",11,12171,0.188204822915667
"3779","NsiI.TP274172",11,12172,0
"3783","NsiI.TP274383",11,12173,0
"3784","NsiI.TP274395",11,12174,0.331290865079241
"3788","NsiI.TP274564",11,12175,0.612493241405231
"3789","NsiI.TP274605",11,12176,0
"3798","NsiI.TP275068",11,12179,0.304586130192844
"3801","NsiI.TP275269",11,12180,0.447947641077919
"3804","NsiI.TP275513",11,12184,0.598703270050937
"3805","NsiI.TP275545",11,12185,0.586481394791593
"3806","NsiI.TP275555",11,12186,0.205875913845368
"3807","NsiI.TP275582",11,12187,0.163322291458885
"3808","NsiI.TP275680",11,12188,0.61531913802062
"3815","NsiI.TP276013",11,12189,1.62339944682727
"3816","NsiI.TP276014",11,12190,0.230845108888996
"3821","NsiI.TP276227",11,12192,0.247815428436626
"3824","NsiI.TP276353",11,12193,0.261248340554423
"3825","NsiI.TP276378",11,12194,0.105001077724131
"3826","NsiI.TP276462",11,12195,0.104632865703272
"3831","NsiI.TP276672",11,12196,0
"3836","NsiI.TP277135",11,12199,0
"3840","NsiI.TP277345",11,12201,0
"3841","NsiI.TP277384",11,12202,0.321872002164194
"3843","NsiI.TP277425",11,12203,0
"3845","NsiI.TP277654",11,12205,0.0473386294272213
"3846","NsiI.TP277660",11,12206,0.240257907920689
"3847","NsiI.TP277972",11,12207,0.11421872748693
"3848","NsiI.TP278010",11,12208,0.00919332291666665
"3850","NsiI.TP278724",11,12211,0
"3851","NsiI.TP278886",11,12212,0
"3852","NsiI.TP278971",11,12213,0
"3853","NsiI.TP278972",11,12214,0
"3854","NsiI.TP278982",11,12215,0.730692676522242
"3855","NsiI.TP279001",11,12216,0.0962288257661654
"3858","NsiI.TP279205",11,12220,0.203263981303335
"3860","NsiI.TP279349",11,12221,0
"3861","NsiI.TP279354",11,12222,0
"3864","NsiI.TP279429",11,12223,0.288691141347779
"3865","NsiI.TP279430",11,12224,0
"3866","NsiI.TP279473",11,12225,0.0208596470163201
"3867","NsiI.TP279512",11,12226,0.175358433618231
"3869","NsiI.TP279529",11,12227,0.138952206815349
"3870","NsiI.TP279562",11,12228,1.28897801766457
"3872","NsiI.TP279616",11,12229,0.883217545691844
"3873","NsiI.TP279625",11,12230,0
"3875","NsiI.TP279665",11,12231,0.120705705388185
"3877","NsiI.TP279670",11,12232,0
"3878","NsiI.TP279761",11,12233,0.1154412312368
"3879","NsiI.TP279779",11,12234,0.641488255501125
"3880","NsiI.TP279805",11,12235,0.0191135016254488
"3883","NsiI.TP279900",11,12236,1.0958218000766
"3884","NsiI.TP279916",11,12237,0.885258048149576
"3885","NsiI.TP279921",11,12238,0
"3887","NsiI.TP280034",11,12239,0.318309067171846
"3888","NsiI.TP280153",11,12241,1.29828326007557
"3889","NsiI.TP280235",11,12242,0.264691833680388
"3891","NsiI.TP280339",11,12243,0
"3895","NsiI.TP280624",11,12244,0.407341248327349
"3897","NsiI.TP280678",11,12245,0.280341971045674
"3899","NsiI.TP280756",11,12247,0.388784075334338
"3900","NsiI.TP280873",11,12248,0
"3903","NsiI.TP280922",11,12250,0.235585652055156
"3906","NsiI.TP281042",11,12252,0
"3908","NsiI.TP281126",11,12253,0.809939535957306
"3909","NsiI.TP281128",11,12254,0.455124607377136
"3911","NsiI.TP281146",11,12255,0.288783917722217
"3912","NsiI.TP281180",11,12256,0.349589084184662
"3914","NsiI.TP281261",11,12257,0
"3918","NsiI.TP281392",11,12259,1.11443583460881
"3926","NsiI.TP281659",11,12260,0.150942562912263
"3927","NsiI.TP281713",11,12261,0
"3928","NsiI.TP281775",11,12262,0
"3931","NsiI.TP282009",11,12263,0.128377346639641
"3934","NsiI.TP282317",11,12265,0.227135328100326
"3938","NsiI.TP282487",11,12268,0.117114037869062
"3939","NsiI.TP282513",11,12269,0.206066002269243
"3940","NsiI.TP282520",11,12270,0.0332711494500117
"3942","NsiI.TP282571",11,12272,0.152925577297667
"3946","NsiI.TP282824",11,12274,0.290905758059606
"3953","NsiI.TP283229",11,12278,0.79208863403271
"3956","NsiI.TP283297",11,12280,0.00642575899543061
"3958","NsiI.TP283323",11,12281,0
"3961","NsiI.TP283362",11,12282,0
"3964","NsiI.TP283655",11,12283,1.4037023379265
"3966","NsiI.TP283773",11,12284,0.106208931051183
"3968","NsiI.TP283977",11,12286,0.0744846539032567
"3969","NsiI.TP284022",11,12287,0.0133756854317462
"3970","NsiI.TP284185",11,12288,0.222129337354593
"3973","NsiI.TP284915",11,12289,0.932188447340808
"3974","NsiI.TP285044",11,12290,0.0254504985249189
"3975","NsiI.TP285092",11,12291,0.0441263595440593
"3977","NsiI.TP285187",11,12292,0.837268900625764
"3979","NsiI.TP285290",11,12293,0.127371844756766
"3982","NsiI.TP285398",11,12294,0
"3983","NsiI.TP285418",11,12295,0.153806705729145
"3984","NsiI.TP285462",11,12296,0.156330718580194
"3987","NsiI.TP285959",11,12297,0
"3988","NsiI.TP285979",11,12298,0.032572208811794
"3990","NsiI.TP286119",11,12299,0.396388204225653
"3992","NsiI.TP286303",11,12300,0.629569754953874
"3994","NsiI.TP286305",11,12301,0.126229658425853
"3997","NsiI.TP286461",11,12302,2.20866699277885
"3998","NsiI.TP286477",11,12303,1.226268733138
"3999","NsiI.TP286571",11,12304,0.138672127706307
"4002","NsiI.TP286676",11,12305,0.120069182928276
"4005","NsiI.TP286878",11,12306,0.0244091611079195
"4012","NsiI.TP287056",11,12307,0.118078212948908
"4014","NsiI.TP287090",11,12308,0
"4015","NsiI.TP287091",11,12309,0.388453001856325
"4017","NsiI.TP287145",11,12310,0
"4020","NsiI.TP287206",11,12311,0
"4021","NsiI.TP287319",11,12312,0.674825334614104
"4022","NsiI.TP287332",11,12313,0
"4024","NsiI.TP287395",11,12314,0.184177396722043
"4026","NsiI.TP287401",11,12315,0.126148467543651
"4031","NsiI.TP287703",11,12318,0
"4033","NsiI.TP287776",11,12320,1.88914271532801
"4034","NsiI.TP287947",11,12321,0.441707194117212
"4036","NsiI.TP288415",11,12323,0.0672089293382698
"4040","NsiI.TP288843",11,12324,0.0458604228363254
"4043","NsiI.TP288950",11,12325,0.117404298843621
"4044","NsiI.TP289019",11,12326,0.184487913379359
"4045","NsiI.TP289308",11,12328,0.885291069251124
"4047","NsiI.TP289582",11,12329,0
"4050","NsiI.TP290045",11,12330,0.326856905162944
"4053","NsiI.TP290493",11,12331,0.167724160320195
"4055","NsiI.TP290592",11,12332,0.818426703188169
"4059","NsiI.TP290914",11,12333,0.433829532796684
"4060","NsiI.TP290920",11,12334,0
"4069","NsiI.TP291212",11,12335,0
"4070","NsiI.TP291273",11,12337,0.543259228836051
"4071","NsiI.TP291279",11,12338,0.256153132123491
"4073","NsiI.TP291320",11,12339,0.909866541058883
"4075","NsiI.TP291446",11,12341,0.366252187089986
"4078","NsiI.TP291526",11,12342,0
"4079","NsiI.TP291531",11,12343,0.00942186396478959
"4080","NsiI.TP291534",11,12344,0
"4082","NsiI.TP291680",11,12345,2.06391766902402
"4083","NsiI.TP291787",11,12346,0.64688197143607
"4091","NsiI.TP292635",11,12352,0.30570237693223
"4095","NsiI.TP292823",11,12354,1.15648011122187
"4104","NsiI.TP293329",11,12359,0
"4107","NsiI.TP293341",11,12360,0.288667253099812
"4108","NsiI.TP293355",11,12361,0.994418599161502
"4111","NsiI.TP293416",11,12363,0
