"","Name","Chromosome","Position","SRD"
"27844","PstI.TP527434",11,3936,0.527417441964278
"27845","PstI.TP527543",11,3937,0.208469211076987
"27848","PstI.TP528159",11,3939,0.0262140566686559
"27849","PstI.TP528163",11,3940,0.150183098599721
"27851","PstI.TP528276",11,3941,0.17017223913182
"27852","PstI.TP528362",11,3942,0.183673427058816
"27854","PstI.TP528440",11,3943,1.12904268637795
"27857","PstI.TP528506",11,3945,0.415850781718372
"27868","PstI.TP529090",11,3947,0.219598537437392
"27869","PstI.TP529236",11,3948,0
"27870","PstI.TP529373",11,3949,0
"27873","PstI.TP529677",11,3950,0.422483247906466
"27877","PstI.TP530069",11,3952,0
"27880","PstI.TP530112",11,3953,0
"27883","PstI.TP530291",11,3954,0.364472783623332
"27887","PstI.TP530459",11,3955,0
"27890","PstI.TP530559",11,3956,0.65392900583723
"27893","PstI.TP530582",11,3957,0.12625080109434
"27894","PstI.TP530613",11,3959,0.89610630412433
"27895","PstI.TP530615",11,3960,0.00292090058663999
"27897","PstI.TP530646",11,3961,0.898364656495538
"27898","PstI.TP530661",11,3962,0
"27899","PstI.TP530663",11,3963,0.53121729214864
"27900","PstI.TP530722",11,3964,0.056172947219201
"27904","PstI.TP530830",11,3966,0.805284362618253
"27906","PstI.TP530991",11,3967,0
"27907","PstI.TP531226",11,3968,1.50072830042234
"27908","PstI.TP531297",11,3969,0.699096397459053
"27909","PstI.TP531337",11,3970,0.583283249034644
"27910","PstI.TP531340",11,3971,0.941495232330951
"27912","PstI.TP531506",11,3972,0.434936231562109
"27915","PstI.TP531801",11,3973,0
"27916","PstI.TP531814",11,3974,0
"27918","PstI.TP532131",11,3976,0.0744404332028668
"27921","PstI.TP532260",11,3977,0
"27931","PstI.TP532500",11,3979,0
"27933","PstI.TP532556",11,3980,0.36140266845329
"27935","PstI.TP532624",11,3981,0.248180532506008
"27936","PstI.TP532633",11,3982,0.189234675059834
"27937","PstI.TP532665",11,3983,0.395706376639541
"27942","PstI.TP532915",11,3984,0.556222217174388
"27943","PstI.TP533080",11,3986,0.912500602085475
"27947","PstI.TP533267",11,3988,0.00898315829155042
"27948","PstI.TP533375",11,3989,0.955236418049751
"27955","PstI.TP533670",11,3991,0.730834623377046
"27960","PstI.TP534090",11,3992,0.272947228398676
"27962","PstI.TP534278",11,3993,0.113826022306672
"27963","PstI.TP534281",11,3994,0.0102563781794757
"27964","PstI.TP534282",11,3995,0.734019011791787
"27968","PstI.TP534619",11,3996,0.636009364161955
"27969","PstI.TP534647",11,3997,0
"27976","PstI.TP534952",11,3998,0
"27986","PstI.TP536209",11,4000,0.272315694581995
"27988","PstI.TP536343",11,4001,0.123644740186312
"27990","PstI.TP536488",11,4002,0.810848084904497
"27991","PstI.TP536670",11,4003,0
"27992","PstI.TP536701",11,4004,0.41617816352637
"28000","PstI.TP537330",11,4005,0.954020207918939
"28005","PstI.TP537429",11,4006,0.262911616557058
"28012","PstI.TP538176",11,4007,0
"28013","PstI.TP538260",11,4008,1.48187105729995
"28014","PstI.TP538261",11,4009,0
"28025","PstI.TP539015",11,4010,0
"28027","PstI.TP539131",11,4011,0.392488322117601
"28029","PstI.TP539149",11,4012,0.631075327414129
"28031","PstI.TP539324",11,4013,0.520739932614123
"28036","PstI.TP539500",11,4014,0
"28038","PstI.TP539556",11,4015,0.0793417107703653
"28040","PstI.TP539637",11,4016,0.108091507484112
"28043","PstI.TP539751",11,4017,0.11157516796584
"28047","PstI.TP539857",11,4018,0.87872717076253
"28052","PstI.TP540176",11,4021,0.0964073123554729
"28057","PstI.TP540645",11,4022,0.418654411701138
"28058","PstI.TP540839",11,4023,0.292507098713455
"28059","PstI.TP541015",11,4024,1.29499626135651
"28073","PstI.TP541800",11,4028,0
"28078","PstI.TP541901",11,4029,0.847737805198651
"28083","PstI.TP542102",11,4030,0
"28084","PstI.TP542180",11,4031,1.46313443921644
"28089","PstI.TP542460",11,4032,0
"28091","PstI.TP542542",11,4033,0.207674436318731
"28094","PstI.TP542717",11,4034,0.446027312084777
"28103","PstI.TP543102",11,4035,0.975683547720634
"28109","PstI.TP543485",11,4036,0
"28110","PstI.TP543643",11,4037,1.2338955138723
"28118","PstI.TP544149",11,4038,1.03314836319717
"28130","PstI.TP544899",11,4039,0.535097977111332
"28135","PstI.TP545170",11,4040,1.72895851253674
"28145","PstI.TP545644",11,4041,0.131536694175839
"28146","PstI.TP545718",11,4042,0.0569066086990941
"28148","PstI.TP545864",11,4043,0.310275458757351
"28152","PstI.TP546203",11,4045,0.0269699712880724
"28156","PstI.TP546545",11,4046,0.583482265175101
"28160","PstI.TP546941",11,4049,0.312715226307794
"28166","PstI.TP547659",11,4051,0.714586133067555
"28167","PstI.TP547728",11,4052,0.459544643557361
"28170","PstI.TP547968",11,4053,0.488090151472743
"28171","PstI.TP547988",11,4054,0
"28172","PstI.TP548010",11,4055,0.314212563026941
"28177","PstI.TP548251",11,4057,0
"28178","PstI.TP548255",11,4058,0.072542588598195
"28192","PstI.TP548698",11,4060,0.751262660496228
"28193","PstI.TP548699",11,4061,0.452752831758908
"28195","PstI.TP548769",11,4062,0.0150163478322321
"28201","PstI.TP549115",11,4063,0.106141734762942
"28203","PstI.TP549377",11,4066,0.539280358098068
"28204","PstI.TP549489",11,4067,0.807477807300718
"28219","PstI.TP550228",11,4069,0.0695492984162619
"28220","PstI.TP550234",11,4070,0.546828964484361
"28222","PstI.TP550459",11,4071,0.216327556384222
"28225","PstI.TP550490",11,4072,0.143669998225931
"28227","PstI.TP550522",11,4074,0.26424801424618
"28229","PstI.TP550640",11,4075,1.29595707844393
"28230","PstI.TP550642",11,4076,0
"28231","PstI.TP550663",11,4077,0.117142760076561
"28236","PstI.TP551396",11,4078,0
"28240","PstI.TP551690",11,4079,0.362921546537531
"28241","PstI.TP551866",11,4080,0.272455443360347
"28242","PstI.TP551918",11,4081,0.213673201445676
"28246","PstI.TP552132",11,4082,0.160909674042677
"28248","PstI.TP552335",11,4083,0.114897256316063
"28250","PstI.TP552656",11,4084,0
"28251","PstI.TP552676",11,4085,0.537779112389673
"28253","PstI.TP552710",11,4086,0
"28261","PstI.TP553292",11,4088,0.101085728663827
"28262","PstI.TP553309",11,4089,0
"28264","PstI.TP553409",11,4090,0.226450823583846
"28265","PstI.TP553436",11,4091,0.696056017388521
"28301","PstI.TP568316",11,4093,1.22798816820424
"28306","PstI.TP568515",11,4094,0.0249888321355657
"28307","PstI.TP568587",11,4095,1.29664982777805
"28310","PstI.TP568894",11,4096,2.19364175061512
"28313","PstI.TP569155",11,4097,0.280081373706331
"28315","PstI.TP569209",11,4098,0.456685305214942
"28316","PstI.TP569234",11,4099,0.0152781260198875
"28322","PstI.TP569964",11,4101,0.495081652358691
"28324","PstI.TP570071",11,4102,0.127566282039646
"28327","PstI.TP570332",11,4104,0.0373201821799661
"28328","PstI.TP570499",11,4105,0
"28336","PstI.TP571018",11,4106,0.0835197728343683
"28337","PstI.TP571142",11,4108,0
"28342","PstI.TP571386",11,4109,0
"28343","PstI.TP571400",11,4110,0
"28344","PstI.TP571522",11,4111,0.00372590414829727
"28345","PstI.TP571614",11,4112,0
"28347","PstI.TP571935",11,4114,0.0541283561266325
"28348","PstI.TP572025",11,4115,0.444763297854022
"28349","PstI.TP572042",11,4116,0.42504244555959
"28356","PstI.TP572581",11,4118,0.412917238326921
"28358","PstI.TP572605",11,4119,0.04036607002492
"28359","PstI.TP572651",11,4120,0.0907981826421452
"28360","PstI.TP573481",11,4122,0.0507577077192711
"28362","PstI.TP573755",11,4123,0
"28363","PstI.TP573786",11,4124,0
"28364","PstI.TP573804",11,4125,0.0669181263524516
"28365","PstI.TP573838",11,4126,0.773437263910594
"28367","PstI.TP573931",11,4127,0.350035856506714
"28368","PstI.TP573942",11,4128,0
"28369","PstI.TP573952",11,4129,0.197506019555344
"28370","PstI.TP574024",11,4130,0.0739670303736078
"28371","PstI.TP574038",11,4131,0.0827956771623642
"28377","PstI.TP574429",11,4133,0.356138794492755
"28378","PstI.TP574507",11,4134,0.15020262382774
"28381","PstI.TP574763",11,4135,0
"28382","PstI.TP574881",11,4136,0.106228880234146
"28383","PstI.TP574906",11,4137,0.297694680694848
"28385","PstI.TP574989",11,4138,0.145701234076629
"28386","PstI.TP575020",11,4139,2.31352690135466
"28387","PstI.TP575033",11,4140,0
"28401","PstI.TP576693",11,4142,0.905410079408193
"28405","PstI.TP577221",11,4144,0
"28410","PstI.TP577408",11,4145,1.32151089758212
"28413","PstI.TP577596",11,4146,0.48128866313673
"28415","PstI.TP577613",11,4147,0
"28419","PstI.TP578035",11,4149,0.0895421458373245
"28422","PstI.TP578343",11,4153,0.0921523598944995
"28423","PstI.TP578451",11,4154,0.0824381926676783
"28427","PstI.TP578631",11,4156,0
"28432","PstI.TP578777",11,4158,0.191436562169153
"28441","PstI.TP579609",11,4161,0.0344659386376981
"28443","PstI.TP579713",11,4162,0.0899443092436471
"28444","PstI.TP579734",11,4164,0.0847048807594114
"28446","PstI.TP579772",11,4166,0.137134456557266
"28451","PstI.TP580096",11,4167,0.243117660777149
"28454","PstI.TP580204",11,4168,0.922107863115111
"28455","PstI.TP580243",11,4169,0.125843385381867
"28456","PstI.TP580270",11,4170,0.521049353157485
"28461","PstI.TP580776",11,4171,0.190694811218583
"28468","PstI.TP581260",11,4172,0
"28469","PstI.TP581321",11,4173,0
"28472","PstI.TP581475",11,4174,0.832391176754281
"28477","PstI.TP581786",11,4175,0.759446879103125
"28478","PstI.TP581839",11,4176,0.213560638344006
"28481","PstI.TP581920",11,4177,0
"28482","PstI.TP582023",11,4178,0.126166834098989
"28484","PstI.TP582186",11,4180,0
"28485","PstI.TP582194",11,4181,0.88967111194991
"28486","PstI.TP582421",11,4182,0
"28487","PstI.TP582448",11,4183,0
"28491","PstI.TP582842",11,4184,0.896785320079461
"28493","PstI.TP583043",11,4186,0
"28495","PstI.TP583125",11,4187,2.2308750596994
"28498","PstI.TP583520",11,4188,0.109491221989893
"28500","PstI.TP583773",11,4189,0.0587112499217333
"28501","PstI.TP583791",11,4191,0
"28508","PstI.TP584412",11,4192,0.666316919925984
"28509","PstI.TP584473",11,4193,0.0963418847292997
"28511","PstI.TP584580",11,4194,1.44535052858972
"28512","PstI.TP584593",11,4195,0.660935501309524
"28514","PstI.TP584707",11,4196,0
"28519","PstI.TP584906",11,4197,0.191298482741829
"28522","PstI.TP584960",11,4198,0.945014174363825
"28525","PstI.TP585052",11,4199,0
"28530","PstI.TP585670",11,4200,0.643378517007144
"28532","PstI.TP585734",11,4201,0.152680299701603
"28537","PstI.TP585921",11,4202,0.208876174292883
"28538","PstI.TP586000",11,4203,0.628910033528532
"28541","PstI.TP586733",11,4204,0.161325418891358
"28542","PstI.TP586859",11,4205,0
"28551","PstI.TP587490",11,4206,0.151738697216101
"28555","PstI.TP587792",11,4207,0.253921480437398
"28557","PstI.TP587840",11,4208,0.693906458125666
"28559","PstI.TP587876",11,4209,0.14249432787861
"28565","PstI.TP588135",11,4210,0.0517561890694754
"28567","PstI.TP588220",11,4211,0.08414764299538
"28570","PstI.TP588590",11,4212,0.28125128152992
"28573","PstI.TP588782",11,4213,0
"28576","PstI.TP589050",11,4214,0.142402834794259
"28577","PstI.TP589093",11,4215,0.410931025152859
"28582","PstI.TP589466",11,4216,1.64663214185654
"28584","PstI.TP589499",11,4217,0.65711964515883
"28593","PstI.TP590827",11,4218,0.769670692434834
"28595","PstI.TP590998",11,4219,0.0812526989669914
"28596","PstI.TP591101",11,4220,1.0473897430599
"28597","PstI.TP591170",11,4221,0.163021708663355
"28601","PstI.TP591525",11,4222,0.011954298028368
"28603","PstI.TP591950",11,4223,0.276789890071113
"28606","PstI.TP592808",11,4225,0.62800268548583
"28632","PstI.TP596006",11,4233,0.216938743118074
"28635","PstI.TP596050",11,4234,0.225551291093474
"28642","PstI.TP596876",11,4237,0.320042276383578
"28643","PstI.TP597057",11,4238,0
"28648","PstI.TP597359",11,4239,0
"28649","PstI.TP597372",11,4240,0.607561098879736
"28650","PstI.TP597397",11,4241,0
"28652","PstI.TP597541",11,4243,0.0251372410052881
"28657","PstI.TP597877",11,4246,0
"28658","PstI.TP597890",11,4247,1.87209334573796
"28664","PstI.TP598281",11,4248,0.0279066735804108
"28665","PstI.TP598337",11,4249,0
"28667","PstI.TP599162",11,4250,0.36665052031045
"28668","PstI.TP599272",11,4251,1.00290536948754
"28672","PstI.TP599643",11,4252,0
"28675","PstI.TP599713",11,4253,0
"28677","PstI.TP600107",11,4254,0.846739612621696
"28680","PstI.TP600316",11,4255,0.00258793121100278
"28682","PstI.TP600639",11,4256,0.00412163402492664
"28687","PstI.TP601126",11,4257,0.322522914364466
"28688","PstI.TP601149",11,4258,0.346575366098038
"28691","PstI.TP601295",11,4259,0.354342426778233
"28692","PstI.TP601317",11,4260,0.48537057483993
"28696","PstI.TP601485",11,4262,0.0146101954014606
"28697","PstI.TP601609",11,4263,1.19464943981173
"28699","PstI.TP601748",11,4264,0.507840123109017
"28703","PstI.TP601995",11,4265,0.512457723426642
"28708","PstI.TP602334",11,4267,0.395226941896789
"28711","PstI.TP602532",11,4268,0.235641691759685
"28721","PstI.TP602900",11,4269,0.318639330327941
"28731","PstI.TP604284",11,4271,0.0521065513304194
"28732","PstI.TP604308",11,4272,0
"28733","PstI.TP604549",11,4274,0.203415467787234
"28735","PstI.TP604949",11,4275,1.1654901017243
"28741","PstI.TP605421",11,4281,0.0931131306647043
"28747","PstI.TP605833",11,4282,0
"28748","PstI.TP605891",11,4283,0.110346015994528
"28749","PstI.TP605931",11,4284,0
"28751","PstI.TP605976",11,4285,0.289904739241582
"28752","PstI.TP606114",11,4286,0.640158796967137
"28754","PstI.TP606218",11,4287,1.28156449751344
"28764","PstI.TP607122",11,4288,0.184810115920517
"28768","PstI.TP607350",11,4289,0.671566334213523
"28771","PstI.TP607438",11,4290,0.589361333668107
"28772","PstI.TP607450",11,4291,0.0307892008077144
"28775","PstI.TP607656",11,4292,0.132011920611153
"28778","PstI.TP607810",11,4293,0.56372332539015
"28781","PstI.TP608118",11,4294,0
"28782","PstI.TP608139",11,4295,0
"28783","PstI.TP608232",11,4296,0.359365357515295
"28787","PstI.TP608650",11,4297,0.529555746716772
"28788","PstI.TP608676",11,4298,0.319547201813468
"28790","PstI.TP608698",11,4299,0
"28795","PstI.TP609049",11,4301,0.20062628035713
"28796","PstI.TP609155",11,4302,0
"28802","PstI.TP609692",11,4304,0.401470202755931
"28803","PstI.TP609726",11,4305,0.0560840938043235
"28804","PstI.TP609737",11,4306,0
"28810","PstI.TP610480",11,4308,0.480642251109053
"28812","PstI.TP610743",11,4310,0.26404644582059
"28813","PstI.TP610745",11,4311,0.90171624988269
"28814","PstI.TP610776",11,4312,0.285093186315719
"28816","PstI.TP610867",11,4314,0.0899459196778974
"28819","PstI.TP611080",11,4315,0.196295433888409
"28823","PstI.TP611456",11,4317,0
"28824","PstI.TP612214",11,4318,1.05002677001163
"28831","PstI.TP613367",11,4321,0.454191309053583
"28833","PstI.TP613492",11,4322,0.796611992951974
"28836","PstI.TP613604",11,4323,0.392035982015968
"28840","PstI.TP613809",11,4324,0
"28841","PstI.TP613855",11,4325,0.259899587324266
"28843","PstI.TP614273",11,4327,0.129188014226308
"28844","PstI.TP614282",11,4328,0.597709002774602
"28851","PstI.TP615093",11,4329,1.18592077887394
"28852","PstI.TP615107",11,4330,0.15551264475784
"28854","PstI.TP615623",11,4332,0.280862530814826
"28857","PstI.TP616772",11,4333,0.0310621294134709
"28858","PstI.TP616773",11,4334,0
"28861","PstI.TP616950",11,4335,1.37622974172734
"28868","PstI.TP617522",11,4337,1.0841257163817
"28881","PstI.TP618740",11,4338,0.379570322793007
"28884","PstI.TP619281",11,4341,0
"28886","PstI.TP619311",11,4342,0.395104351446234
"28887","PstI.TP619468",11,4343,0
"28888","PstI.TP619580",11,4344,0.197113885978504
"28889","PstI.TP619609",11,4345,0.291356288735952
"28894","PstI.TP620079",11,4348,0
"28896","PstI.TP620173",11,4350,0
"28898","PstI.TP620236",11,4351,0.495112366098152
"28899","PstI.TP620257",11,4352,0.208553947171064
"28901","PstI.TP620357",11,4354,0.273018940739412
"28906","PstI.TP620719",11,4355,0
"28908","PstI.TP620764",11,4356,0.416957343288389
"28909","PstI.TP620861",11,4357,0.46944649982816
"28912","PstI.TP621165",11,4359,0.147324370705108
"28913","PstI.TP621310",11,4360,0.20365642692258
"28914","PstI.TP621381",11,4361,0.730325408600079
"28917","PstI.TP621404",11,4362,0.706789644581234
"28920","PstI.TP621527",11,4364,0.47509813403744
"28921","PstI.TP621649",11,4365,0.199121707113051
"28922","PstI.TP621756",11,4367,0
"28923","PstI.TP621778",11,4368,0
"28924","PstI.TP621782",11,4369,0.164231643377744
"28931","PstI.TP622021",11,4371,0.039685207792834
"28933","PstI.TP622105",11,4372,1.06718404124582
"28937","PstI.TP622354",11,4373,0
"28942","PstI.TP622738",11,4375,0
"28944","PstI.TP622861",11,4376,0.00514318753099904
"28947","PstI.TP623428",11,4377,0.164706626624155
"28962","PstI.TP624207",11,4380,0.0438211868981476
"28965","PstI.TP624372",11,4381,0.0780883886763824
"28967","PstI.TP624488",11,4383,0.624554300724686
"28971","PstI.TP624890",11,4384,0.252484451188369
"28973","PstI.TP624914",11,4385,0
"28984","PstI.TP625486",11,4386,0.0919402084778171
"28986","PstI.TP625591",11,4387,0.863986675039501
"28987","PstI.TP625608",11,4388,1.38050461539924
"28988","PstI.TP625782",11,4389,0.208036750713388
"28993","PstI.TP626179",11,4390,0.448812899784298
"28997","PstI.TP626260",11,4392,0
"29000","PstI.TP626596",11,4394,0.120340023558637
"29001","PstI.TP626786",11,4396,0.0334978016983158
"29002","PstI.TP626794",11,4397,0.497394577998885
"29003","PstI.TP626997",11,4398,0.215715833678839
"29006","PstI.TP627151",11,4399,0
"29007","PstI.TP627185",11,4400,0.503446696486635
"29009","PstI.TP627295",11,4401,0.147344676527164
"29016","PstI.TP627822",11,4403,0
"29020","PstI.TP628022",11,4405,0.00162889881051316
"29021","PstI.TP628026",11,4406,0.29800154854014
"29023","PstI.TP628073",11,4407,0.154431412595829
"29024","PstI.TP628241",11,4409,0.696020841415869
"29027","PstI.TP628571",11,4411,0.529122256445631
"29028","PstI.TP628649",11,4412,0.650868065024286
"29032","PstI.TP628792",11,4413,0
"29034","PstI.TP628958",11,4414,0.0265278690017284
"29041","PstI.TP629553",11,4418,0.578952165667316
"29043","PstI.TP629601",11,4419,0
"29045","PstI.TP629716",11,4420,0.101916638673704
"29046","PstI.TP629726",11,4421,0.501402781589166
"29051","PstI.TP629804",11,4422,1.1740931860575
"29054","PstI.TP629845",11,4423,0.24165776448201
"29060","PstI.TP630010",11,4424,0.0638158186920428
"29067","PstI.TP630572",11,4427,0.0409593107062269
"29068","PstI.TP630673",11,4428,0.290877702364561
"29076","PstI.TP631036",11,4430,0.788704603102225
"29077","PstI.TP631220",11,4431,0.0814229206913982
"29078","PstI.TP631239",11,4432,0.0924570224071617
"29081","PstI.TP631320",11,4433,0.860926877451426
"29084","PstI.TP631330",11,4434,0
"29087","PstI.TP631697",11,4436,0.0317863403034793
"29090","PstI.TP631928",11,4437,0.310668060302612
"29091","PstI.TP631937",11,4438,0
"29092","PstI.TP631982",11,4439,0.952332891586559
"29098","PstI.TP632245",11,4440,0.648435674168438
"29101","PstI.TP632573",11,4441,0.480584956792242
"29102","PstI.TP632675",11,4443,0.303931262631702
"29103","PstI.TP632681",11,4444,0
"29105","PstI.TP632737",11,4445,0.099666549951838
"29108","PstI.TP632774",11,4446,0.465556783688312
"29111","PstI.TP633008",11,4447,0.711002880274196
"29112","PstI.TP633023",11,4448,0.0336050439678901
"29115","PstI.TP633145",11,4450,0.00555185118776027
"29117","PstI.TP633241",11,4451,0.971873389892007
"29118","PstI.TP633243",11,4452,0.91303560475044
"29121","PstI.TP633324",11,4453,0.186030658781966
"29122","PstI.TP633359",11,4454,0
"29124","PstI.TP633761",11,4457,0
"29128","PstI.TP633862",11,4458,1.77892970068678
"29130","PstI.TP634405",11,4459,0.251379415859041
"29132","PstI.TP634544",11,4461,0.411803698764688
"29134","PstI.TP634577",11,4463,0.27953280018464
"29135","PstI.TP634699",11,4464,1.03763655468543
"29141","PstI.TP635406",11,4468,0.9720285672936
"29149","PstI.TP635969",11,4469,0.113359800083118
"29151","PstI.TP636093",11,4470,0.549596127021311
"29156","PstI.TP636384",11,4471,0.0218121880867619
"29160","PstI.TP636457",11,4473,0.692875926372045
"29162","PstI.TP636511",11,4474,0.288290844490845
"29167","PstI.TP636784",11,4475,0.18217142028866
"29168","PstI.TP636805",11,4476,1.92739795407669
"29171","PstI.TP637156",11,4477,0.412059020010626
"29172","PstI.TP637221",11,4478,0.0877873587649603
"29173","PstI.TP637242",11,4479,0.180981118921297
"29175","PstI.TP637282",11,4480,0.609409045692683
"29176","PstI.TP637347",11,4481,1.11328372256279
"29180","PstI.TP637641",11,4483,0.398924201920156
"29194","PstI.TP638347",11,4486,0
"29202","PstI.TP639108",11,4489,0.093695396884929
"29203","PstI.TP639199",11,4490,0.447621932311272
"29206","PstI.TP639494",11,4491,1.23962612627009
"29212","PstI.TP639955",11,4493,0.139424644637206
"29215","PstI.TP640205",11,4494,0.118475382393067
"29217","PstI.TP640416",11,4495,0.132690626135493
"29218","PstI.TP640446",11,4496,0.761558427487369
"29223","PstI.TP640503",11,4497,0
"29225","PstI.TP640607",11,4498,1.30263892836475
"29227","PstI.TP640879",11,4500,0.205169624768772
"29228","PstI.TP640880",11,4501,0.580289026052675
"29230","PstI.TP640933",11,4502,0.0124904445532366
"29231","PstI.TP640936",11,4503,0.0272551488676224
"29234","PstI.TP640983",11,4504,0.519226146267839
"29237","PstI.TP641067",11,4505,0.18105638815599
"29241","PstI.TP641433",11,4506,0.422018839467485
"29244","PstI.TP641518",11,4507,1.54318438909129
"29245","PstI.TP641529",11,4508,0.403476097419103
"29250","PstI.TP641877",11,4509,1.58009186216152
"29254","PstI.TP642111",11,4511,0.264183585088637
"29256","PstI.TP642179",11,4512,0.965889658448305
"29258","PstI.TP642281",11,4513,0
"29260","PstI.TP642620",11,4514,0.75883541955554
"29262","PstI.TP642761",11,4516,0.564031639861961
"29264","PstI.TP642819",11,4517,0.175385088909927
"29265","PstI.TP642834",11,4518,1.29617706033332
"29266","PstI.TP642844",11,4519,0.28512546955633
"29273","PstI.TP643059",11,4521,0
"29280","PstI.TP643433",11,4524,0.12931008009828
"29281","PstI.TP643444",11,4525,0.397645670531869
"29285","PstI.TP643562",11,4526,0.872409964645351
"29287","PstI.TP643641",11,4527,0.197511638707377
"29289","PstI.TP643842",11,4529,0
"29292","PstI.TP643937",11,4530,0.424638975809135
"29299","PstI.TP644394",11,4531,0.0681699347297651
"29300","PstI.TP644437",11,4532,0.634194066247563
"29302","PstI.TP644883",11,4534,0.16688406351666
"29305","PstI.TP644930",11,4535,0.593165817800761
"29306","PstI.TP644982",11,4536,0.430739662616631
"29308","PstI.TP645080",11,4537,0
"29310","PstI.TP645172",11,4539,0
"29311","PstI.TP645285",11,4541,0.133720871549223
"29314","PstI.TP645363",11,4542,0.401330444088048
"29316","PstI.TP645496",11,4544,0
"29317","PstI.TP645502",11,4545,0.0931003954949516
"29319","PstI.TP645574",11,4546,0.0448110414083133
"29321","PstI.TP645700",11,4547,0
"29323","PstI.TP645724",11,4548,0.415148058550108
"29324","PstI.TP645744",11,4549,0.896395372742568
"29326","PstI.TP645944",11,4550,0
"29327","PstI.TP645987",11,4552,0.193985866148124
"29328","PstI.TP645990",11,4553,0.645310302572402
"29330","PstI.TP646012",11,4554,0.127750510708972
"29337","PstI.TP646574",11,4557,0.801470184262784
"29339","PstI.TP646910",11,4558,0
"29344","PstI.TP647118",11,4560,1.3033630039502
"29347","PstI.TP647473",11,4561,0
"29349","PstI.TP647499",11,4562,0.145819568342212
"29350","PstI.TP647534",11,4563,0
"29351","PstI.TP647553",11,4564,0.655707619617138
"29353","PstI.TP647632",11,4565,0.945630985929202
"29356","PstI.TP647717",11,4566,0.203026993380028
"29357","PstI.TP647824",11,4567,0.580542515011899
"29358","PstI.TP647861",11,4568,0
"29359","PstI.TP647908",11,4569,0.160296009974689
"29360","PstI.TP648051",11,4570,0.468119755526585
"29361","PstI.TP648083",11,4571,0.0304992524700155
"29362","PstI.TP648204",11,4573,0
"29363","PstI.TP648569",11,4574,1.77462759603413
"29364","PstI.TP648583",11,4575,0
"29365","PstI.TP648632",11,4576,0.266363278490518
"29366","PstI.TP648679",11,4577,1.6682253292289
"29371","PstI.TP648846",11,4578,0.0678533295707025
"29372","PstI.TP648892",11,4579,0
"29374","PstI.TP648992",11,4580,0.217332909212188
"29376","PstI.TP649010",11,4581,0.410297213197228
"29378","PstI.TP649149",11,4582,0.769483690735717
"29381","PstI.TP649485",11,4583,0
"29383","PstI.TP649769",11,4584,1.22042063557164
"29388","PstI.TP650434",11,4587,0
"29389","PstI.TP650599",11,4588,0.371813397846064
"29391","PstI.TP650759",11,4589,1.13579315528027
"29397","PstI.TP651415",11,4591,0.0411417873955815
"29399","PstI.TP651654",11,4592,0.402471255142906
"29401","PstI.TP651686",11,4593,0
"29403","PstI.TP651762",11,4594,0
"29408","PstI.TP651907",11,4596,0.331336209631461
"29410","PstI.TP651992",11,4597,0
"29412","PstI.TP652161",11,4599,0
"29414","PstI.TP652190",11,4600,0.130423484323957
"29415","PstI.TP652290",11,4601,0.442675536283895
"29416","PstI.TP652323",11,4602,0.415909734476556
"29419","PstI.TP652723",11,4603,1.07288449070928
"29420","PstI.TP652759",11,4604,0
"29425","PstI.TP653238",11,4605,0.324422293400635
"29428","PstI.TP653791",11,4607,0.0758689792171271
"29436","PstI.TP654162",11,4608,1.10390870838513
"29437","PstI.TP654167",11,4609,0
"29452","PstI.TP656528",11,4611,0.132637390717698
"29453","PstI.TP656559",11,4612,0.576440322336996
"29468","PstI.TP661073",11,4613,0.20806146292849
"29469","PstI.TP661173",11,4614,0
"29474","PstI.TP661364",11,4615,0.0139602331091713
"29475","PstI.TP661430",11,4616,0.0511862397543801
"29487","PstI.TP662465",11,4621,0.0938246587741383
"29492","PstI.TP662634",11,4622,0
"29493","PstI.TP662651",11,4623,0
"29495","PstI.TP662789",11,4624,0
"29496","PstI.TP662830",11,4625,0.300865925217669
"29497","PstI.TP662876",11,4626,0
"29498","PstI.TP662975",11,4627,0
"29499","PstI.TP662987",11,4628,0.271048177471883
"29501","PstI.TP663014",11,4629,1.16990936250856
"29502","PstI.TP663107",11,4630,0.966637380576225
"29509","PstI.TP663492",11,4631,0.078858129417831
"29513","PstI.TP663815",11,4632,0.117447750794475
"29518","PstI.TP664215",11,4634,0.420547976866329
"29520","PstI.TP664355",11,4635,0.337102973915301
"29523","PstI.TP664543",11,4636,0.210532400190571
"29527","PstI.TP664847",11,4637,0
"29547","PstI.TP666274",11,4641,0.163808875228426
"29551","PstI.TP666677",11,4642,0.808532049063759
"29554","PstI.TP666982",11,4643,0.167044824944615
"29556","PstI.TP667089",11,4644,0.542670306210067
"29557","PstI.TP667202",11,4646,1.17824977362337
"29558","PstI.TP667264",11,4647,0.394356209079797
"29562","PstI.TP667509",11,4648,0
"29564","PstI.TP667574",11,4649,0
"29571","PstI.TP667910",11,4651,0
"29575","PstI.TP668043",11,4652,0.00450900264726598
"29576","PstI.TP668118",11,4653,0.635568528192695
"29579","PstI.TP668337",11,4654,0.137360628992904
"29580","PstI.TP668393",11,4655,0.498672639945738
"29581","PstI.TP668431",11,4656,0
"29585","PstI.TP668732",11,4657,0.381495130994757
"29596","PstI.TP669543",11,4661,1.09999846247864
"29597","PstI.TP669547",11,4663,0.31173971023933
"29598","PstI.TP669630",11,4665,0.611412950112266
