"","Name","Chromosome","Position","Surv","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","TFN.","FNMain","FNsmall","FD","SRD","ADD","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"3141","PstI.TP898033",11,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157","PstI.TP904740",11,6310,0.350864799095696,0.485290847912467,1.32526325574725,0.487623488490662,0.289558239160893,0.535482138923064,0.0525616782553356,0.304959054067934,0.231538472596884,0.494181470501439,0.811787910823642,0.611060759619671,0.211311198233467,0.0285631444990041,0.130320510907806,0.279711608940122,0.031001905764038,0.238254364308442,0.305694926428138,0.364322018996734,0.308153037253995,0.307646236253147,0.336054870045426,0.362088529951753,0.351603987904728,0.295020611500147,0.285704169874862,0.343521686369492,0.309463314393799,0.259830092899374,0.272104877993205,0.217032365434613,0.290481843510637,0.174739284697752,0.310820422556904,0.31528815966487,0.296611010199597,0.261315364718788
"3166","PstI.TP909576",11,6352,0.0150707936700068,0.272348941617916,0.318244638488187,0.44765496019523,0.436571195632492,0.0633363201140371,0.267554942191229,0.0992874045493047,0.0866411680931466,0.364048962636986,1.31045848016969,0.166541275867922,0.210642908981795,0.736581618723384,0.745529933441842,0.0813196733756625,1.60574443865876,0.967289645836089,0.284194827067104,0.293798388030161,0.438312946422963,0.460232597820887,0.276344806210613,0.299580860978649,0.417169399605117,0.454978221132737,0.299776321907128,0.269992827890934,0.428575440987629,0.410243005984588,0.282734242867923,0.26995017946212,0.380013264706056,0.589331292382889,0.436964408405252,0.437337048816315,0.399552892852739,0.301373834450633
"3178","PstI.TP912729",11,6374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3181","PstI.TP915238",11,6394,0.440275694866818,0.812267208968105,0.676704251358846,0.441261937354473,0.570086093373077,0.27684421510393,0.969885889120575,0.61609718030671,0.766816746272372,0.266874716391998,2.68684800871347,0.901162488887818,0.64586258362776,1.00079367467392,1.10637018942545,0.484195871779591,0.155904874826501,0.208364635888435,0.783094989361588,0.827141044644769,0.809879876126584,0.843648190097475,0.757320691903142,0.814740601680945,0.804673971981837,0.832140304164303,0.759526712572428,0.796004430067535,0.847017331589029,0.885347672596486,0.879118480094692,0.854661176229199,0.903678561031746,0.98475346025228,0.830103017913656,0.823308583611265,0.852462269674721,0.889413231641249
"3182","PstI.TP915538",11,6398,0,0,0,0,0,0,0,0,0,0,0,0,0.333940713217104,0,0,0,0,0,0.236709438361191,0.227100350316452,0.373747003707018,0.370444534022453,0.239371076461708,0.217149064658763,0.360909168349585,0.36396369287261,0.241983476592117,0.231288969918984,0.337500368494426,0.352044102062498,0.308439940864612,0.27099527862669,0.276589143390397,0.323237372636329,0.359156474840635,0.358613374807091,0.326033700276273,0.30237877729927
"3187","PstI.TP918944",11,6423,0.265575964602778,0.619696321507548,0.651458854460866,0.491584611478,0.29648802587396,0.560245916997841,1.30556221917159,1.00468517603602,1.02634276877715,1.02577354072949,1.63710055892376,0.124784358190723,0.485868905389992,0.298782760221523,0.137456470766177,0.202940124490758,0.124003981044258,0.899887563557745,0.332046599028021,0.296196872452081,0.264761944803867,0.242544375963665,0.330779200548807,0.283290654644392,0.230635032845083,0.222980939039597,0.309918493823934,0.308783159529466,0.160646772781499,0.309523486560447,0.333052449333284,0.166242546693252,0.0826806488171411,0.0922522748212935,0.256803464882781,0.228284927277271,0.227857483842657,0.269588014998367
"3188","PstI.TP919476",11,6427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3189","PstI.TP919648",11,6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3199","PstI.TP922645",11,6454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3209","PstI.TP927867",11,6492,0.325317486015243,0.534267736551063,0.285384883029623,0.223558894692805,0.881193318826583,0.628639266628029,0.104364220426313,0.457081330840398,0.40983329913312,0.280787348603804,0.514233270957632,1.22035437593418,0.418352830143294,0.172137603363401,0.244547456581625,0.162864999688853,0.137237535328422,0.245860328262612,0.162495112698274,0.20168560766056,0.177416791132524,0.196786930465317,0.172693519771557,0.2076058506342,0.160260148045947,0.203520208092109,0.147383313711508,0.228150454210419,0.17845596140683,0.248290974689054,0.183343972319814,0.132799071363253,0.19882205714675,0.292190448846877,0.188825671607658,0.188976869810987,0.200630536933412,0.180047650871385
"3213","PstI.TP928995",11,6499,0.055410153267374,0.302252112621464,0.0850035229384193,0.19112726869257,0.502991794118689,0.120690568010201,0.313927212026751,0.264405848276696,0.378550146863129,0.184050493652708,0.336205585372149,0.0113450862836207,1.18507060413734,1.59234069290907,1.68564002303735,0.0155113429066688,0.049124663100711,0.706943389669495,0.17019353255312,0.185958884383416,0.188935170618825,0.166173274120284,0.179128824509325,0.209598310470999,0.177208575642002,0.147250342534171,0.200821676611301,0.190859598922315,0.150820621742995,0.15919609662016,0.0735465962574083,0.118845088983255,0.141390898389719,0.130328878700652,0.175567109953948,0.158681823586776,0.161735823073525,0.090143101596351
"3218","PstI.TP930028",11,6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3233","PstI.TP934024",11,6539,0.0662158120914109,0.239528153543696,0.240565932189601,0.120575628076912,0.0553564949095658,0.863414166406828,0.274183560961114,0.158036565028772,0.0980177004501943,0.433373746675717,0.612932578305905,0.800717751418456,0.148398137759458,0.257282682331201,0.220537079215705,0.494210099428391,0.149533568435572,0.0947875920910393,0.261243583078675,0.206126100628375,0.298028539424113,0.284260545250413,0.260033238383008,0.205837596333163,0.353734466449046,0.301956395600449,0.24477670688958,0.188492470808234,0.300422849546281,0.23391109906028,0.268393646828425,0.30169419114998,0.343132665694781,0.225139334893302,0.284617732711246,0.316188129636563,0.267036124413443,0.280163225359409
"3235","PstI.TP935398",11,6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3238","PstI.TP936135",11,6549,0.826272808370187,0.256026885470579,0.222421313540069,0.459651385956867,0.043200873436899,0.670078986005253,0.469212898407007,0.343694255426566,0.336478599108077,0.536601749324591,0.672649637168454,0.276930490602525,0.0132962286687173,0.00609901552641597,0.238680182778729,0.658030146784411,0.512989597433489,0.023315757550536,0.0184561765060291,0.00698878136583626,0.00749466926348931,0.00995408277840081,0.00519287850317086,0.00311507530432411,0.0194194679458094,0.00457715889908165,0.00381600780842565,0.0245432376777165,0.014182955824281,0.0232156027784159,0.0249378540178825,0.00848096256442636,0.0998738554472375,0.0488143336982251,0.00240062536649089,0.00343172795229185,0.00106806105866575,0.00634342283096681
"3239","PstI.TP936449",11,6553,0.146950434059786,0.0210643419418357,0.242548233410858,0.0993624953914003,0.00881452022781712,0.193049021969911,0.338692559612144,0.183996794373743,0.192409865741099,0.152878845865766,0.010817130147754,0.122533034961676,0.340358909543642,0.175684174564507,0.153396477875943,0.283628484130239,0.258608152896511,0.112815712771146,0.0271681000093147,0.0189969787450068,0.0531516112621236,0.0627467279219156,0.0252616956648274,0.0376133429820849,0.0435642105409451,0.0640939779397568,0.0307543327953586,0.0383344260458313,0.00323409538607457,0.0704847371993551,0.09545641998912,0.00737055805440047,0.0365168029041517,0.0187250840129903,0.0535151262015323,0.0557291186820512,0.0187140750714775,0.0661888606225869
"3241","PstI.TP937213",11,6556,0.373580446704376,0.430278011358564,0.926115419304869,0.478038239914471,0.0265909742113048,0.0346839674398308,0.790009964716286,0.286493041806682,0.23811026795765,0.225036360922535,0.0747282472471358,0.168157837104109,0.60729600709952,0.398090556783102,0.265599168073794,0.151472657510602,1.27804318503301,0.371751433729098,1.34441708507624,1.41843900470697,1.25031370622581,1.27916387784488,1.35705215442694,1.42813352622822,1.1991842848882,1.34911284515677,1.32393588313794,1.4190131948334,1.19973956136095,1.41969121487792,1.72093433381023,1.53033767640498,1.36177173557946,1.36097169204048,1.28000029346548,1.30311140677996,1.29993476126983,1.65537345199497
"3242","PstI.TP937647",11,6560,0.141819065854179,0.165246002738784,0.0674126272898455,0.50422983867582,0.151012349456914,0.0925193108347676,0.343980160635709,0.144313556274815,0.195505735087745,0.129873778897766,0.956857603292055,0.0796987648514428,0.424209148039953,0.847272150579382,0.25851282002384,0.119379666957899,0.0406472928242529,0.122555336038233,0.492937210219828,0.460067001239284,0.374589092074672,0.325055882221979,0.494878991894346,0.458774873221421,0.359868701364521,0.274119857871215,0.535647710840763,0.490830982988785,0.297660144086266,0.201205230259979,0.269478971402123,0.312925760035347,0.236482670098335,0.207474141193621,0.355417339248815,0.307626697501297,0.301688986862227,0.273986205688577
"3244","PstI.TP938416",11,6563,0,1.5899409584773,1.10768875750507,1.52567193774945,1.59526347437712,0.904037193531234,1.22441765313496,2.18349671107995,1.98257883067113,1.973775558522,0.39525323321667,0.132236063866834,1.1728201980699,1.60484351505482,0.643699073675161,0.0758307737505992,0.0826384282863661,0.0764298389359523,1.90165799598814,1.86897476656221,1.91346728522412,1.88285510959674,1.92010079438423,1.9066291081222,1.94213522484706,1.96842737697362,1.86283720851576,1.92478278812052,1.84786491364293,2.02189032442675,2.07250590410465,1.86500605948817,2.188994786101,2.05790737129558,1.8972315270629,1.96131744736245,1.92005725102497,2.06351854721421
"3252","PstI.TP941904",11,6590,0.602854016122083,0.454527555558017,0.505713386772255,0.67155034998152,0.681407739577148,0.371557972568682,0.640240450279679,0.28664154967758,0.184914757555103,0.257113501762836,0.568856857994552,0.818546517379958,0.0971658693021575,0.00244435786383237,0.142235709324927,0.193365046317,0.0579472913820644,0.353972097931365,0.373479565296571,0.440481076776995,0.34916924023482,0.410906605972958,0.379572868872266,0.437273107919676,0.386990913239484,0.388973628014138,0.362020073953622,0.37410324238558,0.336568460446647,0.452100420024472,0.583720795562389,0.664443409671302,0.354546440995815,0.394923742847332,0.3890771500905,0.389650693355248,0.37691157594854,0.571584562189669
"3268","PstI.TP947067",11,6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3271","PstI.TP948061",11,6623,0.450006236619818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3276","PstI.TP949022",11,6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3287","PstI.TP954118",11,6658,0.578286307039126,0.27717753522265,0.52956085905844,0.170600534757693,0.129827454048742,0.0607892585658197,0.601346901495196,0.0781853018122427,0.136588263289519,0.00121124352136186,0.241833169727353,0.125635823433974,0.115731498918397,0.315503151573582,0.0880980733530732,0.148222404401086,0.140522281104819,1.3763389752517,0.26479612377933,0.298041665121371,0.110180769771906,0.142486174550034,0.276935574241482,0.277335216948718,0.0740158199868862,0.147920772345401,0.348534274675709,0.229684271220381,0.0537124608642878,0.189945574500042,0.268377770183324,0.182685366781249,0.122442981178382,0.16949909574961,0.142064414307637,0.126830997495766,0.127868735134999,0.2376510848242
"3290","PstI.TP956432",11,6670,0.498939452490384,0.745702699212612,0.777580396818246,0.396332491305473,0.862449560720417,0.322369487040336,0.628349021392693,0.9265388515735,1.1396853563979,0.827745720820683,0.988915205254207,0.27258096583214,1.41644043381927,1.78336843182251,1.12605701399724,0.526252081463593,0.216540810630789,0.42265561569401,0.622891818509332,0.538889022094242,0.549058468753554,0.491399546372213,0.607050049108865,0.531643532372546,0.51966567579644,0.524506667783696,0.539097673442939,0.503197056458888,0.493896533486491,0.520418173765493,0.269918027546515,0.310153634038539,0.511489274051268,0.540709072787714,0.519509372622621,0.524724449817693,0.509006509766734,0.30703004160923
"3298","PstI.TP963456",11,6700,0.0530576611525846,0.388037401929326,0.120485150653516,0.363216477227203,0.504000504634354,0.0708036690070328,0.317604461644986,0.0574974663209786,0.020358970346838,0.0331169595924808,0.959063858274158,0.694045755121068,0.237525813719799,0.226823482164232,0.246076850539105,0.9841338711499,0.800721425025081,0.765575005547189,0.233850934191505,0.284642129256743,0.215810541539455,0.222961486294769,0.287074997520152,0.284938830758832,0.231081969148413,0.280689640600468,0.293859103416757,0.307941243220708,0.227086695811896,0.286866762583822,0.277216685960912,0.247789244414741,0.174209806818212,0.29740784813817,0.223991617224908,0.264711959671694,0.257975109763159,0.265220266582112
"3322","PstI.TP974500",11,6759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3335","PstI.TP981260",11,6804,0.826230243053434,0.357764439975552,0.556778747016758,0.159196344081468,0.17159802924677,0.0743997354300599,0.131707067869987,0.32684770120843,0.443106178265118,0.691843750702511,0.244748361689392,0.142277333332757,0.18946057611935,0.283868113839544,0.298383778447547,0.487844162858282,0.0654495970248384,0.297583580992643,0.181989299601549,0.166085154786006,0.0574170915608969,0.0879456058557875,0.208473546558589,0.154177872242793,0.0455258073600498,0.0967725336554916,0.221762377418537,0.15281189547295,0.0488315962313129,0.124948660067847,0.253605661558363,0.0906963413547439,0.0449403933330242,0.048745323620162,0.0838570221993284,0.0819166846704285,0.0924905514226085,0.183808244921606
"3343","PstI.TP984199",11,6827,0.142841144076058,0.392427671152917,0.769254183985095,0.225588292644271,0.0671425501158712,0.839838642736671,0.658923110668833,0.306369137466043,0.442497027714382,0.423101087053901,0.134686101910768,0.128928041771909,0.363311265317497,0.604921667768592,0.0924025975422805,0.53450881675979,0.160278873290878,0.202293263517521,0.0688471526858061,0.0393339481177668,0.00546543697936052,0.00614935259291142,0.0591691076786999,0.0411773146541674,0.0152627212237432,0.0108074764096404,0.0703508173285876,0.0461796439950166,0.0169512118945187,0.0380375017323272,0.124948345082423,0.0677727399543506,0.0794873840577126,0.0609730889715311,0.00281480452285808,0.0133978712759063,0.0112534074879586,0.102131974624615
"3355","PstI.TP988916",11,6868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3358","PstI.TP989364",11,6872,0.995418154276141,0.176205611420782,0.0490593244858378,0.544578231254257,0.270003508868195,0.220773778116435,0.217092757143248,0.0446871270678692,0.0019404878034679,0.01241742277118,0.0879623523576563,1.02078869790509,0.190019829769383,0.0539914886239029,0.143065000844334,0.111782553173688,0.372517039282415,0.131204038371966,0.160768079083721,0.182837344380212,0.255566952442049,0.235465614545609,0.158050460354709,0.196421552604613,0.274435344131882,0.230520273538001,0.214627674417171,0.189461063455058,0.252316425564635,0.191369527531226,0.259045152118633,0.238857265551605,0.411022334911721,0.281789563247886,0.237110706432987,0.243165996675896,0.226407813478631,0.270922496847049
"3363","PstI.TP991542",11,6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3373","PstI.TP996550",11,6917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3375","PstI.TP996907",11,6923,0.500538627862632,0.650427497971081,0.836999920919227,0.7357123018026,0.192401921958837,0.382440191680369,0.841565021050985,0.440078556221375,0.468113594394149,0.25890162312136,0.274820734882647,0.0140463429236259,0.681116435684072,1.19696545918689,0.76020583223471,0.0855397008650516,0.214005455162366,0.173297915241278,0.0886447342442572,0.0740747277395898,0.132512312917276,0.153749033087536,0.0849139282072034,0.0685798658895196,0.132424483247087,0.181814066994339,0.0901954205472389,0.0931920786661788,0.153013621430054,0.127588541136889,0.126133852823162,0.169800406865745,0.199207230190891,0.210833913737368,0.139542838254416,0.161789609638964,0.134939553684935,0.142974253521376
"3376","PstI.TP996918",11,6924,1.27215430764632,0.45577433953809,0.445354678524616,0.290531514108652,0.468369055068862,0.248545295704949,0.0300073423590922,0.641350076929335,0.517461567772472,1.0943876193259,0.0701988692169494,0.00467247934688189,0.323944763631369,0.508303660077651,0.223052950341987,0.0330020392217616,0.0290493611884796,0.0816783619755858,0.67033952060573,0.660524991641657,0.625941971012123,0.618386319822178,0.658186440404051,0.689224658346708,0.611278352934565,0.645595087773957,0.61777434275593,0.611112068003925,0.672692452852646,0.673375654668198,0.555992065454533,0.80709011059269,0.860541049110698,0.787080666928812,0.626446072091288,0.636441398061565,0.667832694443432,0.637291359207076
"3379","PstI.TP997573",11,6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717","PstI.TP1002850",11,6959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"733","PstI.TP1009864",11,7007,1.03491256274834,0.454544574405745,0.805878082505933,0.633956925293694,0.795692848403937,0.0655970924615035,0.0558273074031964,0.12887577654523,0.095364971274711,0.181196374687435,0.15243235864765,0.103569122074423,0.137327660847992,0.340723564541745,0.106336395502301,0.0605577051960736,0.585020549860312,0.101577134503417,0.0556303200621133,0.0377814537066959,0.0975770305743947,0.0743838918223069,0.0956352010788696,0.0207159585968828,0.0876421994301835,0.0651587140223816,0.0721148759815039,0.00720657224502856,0.150481583889416,0.078967805902865,0.00776593527272219,0.0731669385153516,0.0354779903287428,0.0240454674757754,0.0801215192626463,0.071963676504799,0.108397160629519,0.0013434973760461
"741","PstI.TP1012704",11,7027,0.711347569450075,0.677553722814374,0.888816936772902,0.688885377690436,0.516066888374167,0.801249838930227,0.519156602315492,0.521026891732712,0.372462226597268,0.371701085881496,0.0943076497931126,0.168615050979162,0.3675438618622,0.558408930390457,0.166771244875835,0.870973630703719,0.201872198573456,0.539123606369488,0.115334396988776,0.0607049588003435,0.151820184231642,0.110775451891999,0.124411016869107,0.063551181153797,0.137288325539499,0.143798837526027,0.134576537957669,0.14286424674045,0.15051575879897,0.126990625921402,0.0344802596996213,0.0814571451530631,0.0337340865437965,0.0889143958827896,0.122811556993983,0.139871517893644,0.142148328478274,0.0446758501118991
"746","PstI.TP1014210",11,7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","PstI.TP1016955",11,7062,0.148726066647914,0.252394427667157,0.298535491142373,0.0335076162149589,0.113027718591404,0.424129965949441,0.139904636254998,0.0766146842893083,0.211241539423597,0.474148772620867,1.28958962887979,0.0129039156661224,0.252945060886478,0.232322770256456,0.265792353252999,1.40920785164307,0.220558447816209,0.317111890623499,0.518831341268482,0.533524455568748,0.452606583746867,0.45413913718928,0.536669117138721,0.514512557075178,0.45535594754241,0.421156654388898,0.571718216537709,0.508862847291493,0.469149010661035,0.473055315812402,0.440842683651696,0.357731762514109,0.150672439671126,0.173784650108823,0.460728855026766,0.436120605012679,0.485212478798391,0.389546005395772
"754","PstI.TP1017446",11,7063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","PstI.TP1019197",11,7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762","PstI.TP1020623",11,7079,0.184770295606107,0.0848503283900434,0.232309967166457,0.230151747855742,0.321026309541075,0.0836991329634314,0.0411825923677747,0.0874659583351073,0.0865767476642009,0.0713995273786868,0.433321677762436,0.237946464974479,0.0388478510671101,0.00538427348197263,0.190558362189575,0.507709906727227,0.417815777135718,0.157380188957372,0.223717719501887,0.191937096950305,0.207507862033182,0.154271491246045,0.237386501602202,0.169579156973788,0.212388498118239,0.149330648722988,0.250412078533469,0.171208902086522,0.238210436362652,0.13925510547716,0.24271316087019,0.182926889318265,0.158149309778903,0.197841687868386,0.177761522036445,0.171069499680013,0.204748322110475,0.225453779168053
"777","PstI.TP1025367",11,7121,0.00887808665208448,0.718567400410539,1.61371080852695,0.749739665336987,1.09259199070469,1.04595213044081,1.07818659528936,1.29650703776431,1.22067788724867,1.39731552668106,0.296457246135666,0.496898614361858,1.00636395318611,0.587632885612572,0.253305478590135,0.730626128855543,0.93396926063295,0.318084171840675,0.870890444962077,0.970639264526343,0.97890966508386,1.02886675398086,0.817599377793924,0.996589274743819,1.0196523405717,0.927267875221417,0.842795493264028,0.944125027659605,0.897552000789051,0.947130564830431,1.18511922833946,1.17845066987347,0.95415283702134,0.848575453401461,1.00397865238669,0.958590944687817,0.917761418575915,1.16170082720006
"782","PstI.TP1026818",11,7134,0.189812834122412,0.281077921626246,0.056124588402849,0.73757574932876,0.79755525952599,0.205664886719039,0.231964105719178,0.203194736244841,0.176772890080546,0.561549500259834,0.16232216633593,0.151038378325883,0.301331967423791,0.332689369728605,0.409136494605245,0.818406615351814,0.0696748125713279,0.678756772524643,1.08733405191257,1.02337529479471,1.21581407232104,1.12676352489682,1.01333000313763,1.02493174333119,1.20014472059243,1.08982171449804,1.10662000514959,1.18567410330395,1.23552929881848,1.07268664565024,1.11483450815312,0.920452178590331,0.897923595672054,0.651166897612326,1.15397980011428,1.12508754299208,1.18042327376675,1.05572439714691
"788","PstI.TP1027663",11,7144,0.142733407975238,0.176927987253336,0.256599171468573,0.038834910778314,0.104311492519173,0.0722685682499822,0.00179398108464585,0.111746890899225,0.0785958205159438,0.228935557892654,0.562061179507844,0.148830446523503,0.195224612017865,0.139629871264029,0.170760293102108,0.331730623032195,0.11177516331703,0.0110483304589121,0.331474809871061,0.392149329329994,0.354086209963805,0.36920448117901,0.37102552544532,0.388631750738702,0.341745595916245,0.369614392325556,0.354902011142911,0.341808806331042,0.295305315580103,0.358256830417278,0.321578708495144,0.349293416129674,0.246146257200273,0.377571170281342,0.364060325065451,0.361502531333881,0.324528950113276,0.326275449284975
"791","PstI.TP1029642",11,7158,0.519031256100355,1.21499801179349,0.880439060126482,1.41685167200094,1.6476884428774,1.26781287249923,0.878833968473735,0.558656439183669,0.556086677265347,0.380044774758086,0.178030734691604,0.0141722263319411,0.202990490461008,0.0213522157615884,0.0354587960155836,0.688603400169124,0.143999276082139,1.06405164306685,0.465600335805654,0.360694529194452,0.424419586847689,0.388389759034831,0.450428029577915,0.367481574258652,0.45378529522115,0.399155220070686,0.410049026194945,0.389485897994415,0.423973721315533,0.372729740287688,0.273243483431595,0.241550412332661,0.239269147255664,0.331114935261173,0.403198647158587,0.417126545062426,0.40653495885852,0.268949105995934
"800","PstI.TP1033004",11,7177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806","PstI.TP1038157",11,7211,0.523590381551778,0.123915914830653,0.164517840879355,0.225346093006208,0.0692711372929464,0.279657999363121,0.36181507528213,0.0678884674405391,0.0792275370174569,0.0299162813612675,0.235530003596494,0.0314400676821628,1.23838195290781,0.860738557909286,0.876361187880531,0.498278058734212,0.00776021875860075,0.855025697383087,0.825076362574096,0.810067943390322,0.854193987973929,0.84046416413298,0.825211070690055,0.809782298274656,0.861927958029614,0.846187483517048,0.827054596966646,0.779471160539437,0.88153054143562,0.823274133591821,0.822549683983268,0.865666996240933,0.969197075466255,0.863704282989697,0.844602872751797,0.851566297817712,0.856042643053488,0.850919766941273
"819","PstI.TP1043165",11,7240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837","PstI.TP1049590",11,7287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840","PstI.TP1052207",11,7304,0.0125974753404862,0.299311786310953,0.000557608141137585,0.00834933171711151,0.144403824481526,0.830257796503836,0.0878761181471563,0.0155908811526411,0.0294235177479941,0.152179050080244,0.0437995579340189,0.116576732044546,0.126000596598858,0.424085299876541,0.519717853636922,0.315143004566536,0.710589391705195,0.0415641624067684,0.104068066773662,0.147161203215528,0.116889120633529,0.131548426100717,0.0765867553325413,0.162303493790216,0.116314046774742,0.139315971923534,0.128283441061144,0.201172370928523,0.117704175688191,0.149144026222047,0.217933578393785,0.205250101700208,0.077598265663971,0.111311490796277,0.126161049756092,0.13160232557505,0.135090220954116,0.199222792008378
"847","PstI.TP1056322",11,7354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870","PstI.TP1068317",11,7437,0.0901047167329353,0.506818552685012,0.157950794482461,1.02457950835079,0.7105885292147,0.101100380840161,0.335146521632283,0.0656730625267034,0.0122206668442643,0.0573453460684312,0.693696619979988,0.0797382806063686,0.32913441351767,0.485145884183393,0.809618150240248,0.0774041685566776,0.11261579532718,0.249752749609226,0.325880011473368,0.40336212507774,0.326980006934091,0.357056735685017,0.324659647438575,0.415101261095556,0.35053755886873,0.392798596555184,0.330061291877072,0.403082761479481,0.423851292106469,0.441860645133647,0.230892525800151,0.232326300147001,0.176493938970905,0.131323686444443,0.347463265660549,0.378832661977359,0.420754822778654,0.222321863205694
"872","PstI.TP1068412",11,7438,0.0144626925550981,0.0325051747867848,0.0366433554787722,0.304323432400152,0.0929173666550199,0.123807083873963,0.224074015710384,0.0506546009407765,0.0228408339186873,0.0987071406810574,0.155829254550948,0.157178359215462,0.525876746079753,0.206924872467948,0.105971018780953,0.527101020552005,0.36488475465844,0.0841921898024112,0.446393483899905,0.449881748162718,0.352441448825639,0.341982437565115,0.441802849973518,0.460482560825128,0.333081254240752,0.348021645991395,0.424264780665982,0.501442983248105,0.298582351678229,0.359181983234446,0.318953203684945,0.390493628845576,0.253648129506612,0.233090737368533,0.355014066117218,0.34682533763976,0.344078263227052,0.323788752394434
"879","PstI.TP1071296",11,7466,1.43102886035724,2.19268516977068,1.82377224906839,1.04264428683898,1.26489409894306,1.4708851083244,1.65296282764886,2.79715411005206,3.18579678615146,2.74201028301941,1.47290683242776,0.577415693172001,3.52261703248562,3.66354016768071,2.66895015159032,0.143903852488296,0.778729695340109,0.157824925882298,2.35991423540234,2.3624882137553,2.41945967613313,2.42689923339335,2.44691017411696,2.42066285312023,2.41004550357088,2.5374612033926,2.4735953152452,2.43172726746847,2.55822593574021,2.50563312447761,2.12611008255054,1.93953311742825,2.42787330339982,2.37004753342743,2.42258890796451,2.49621064912792,2.54234585924583,2.14584511960916
