"","Name","Chromosome","Position","OWA"
"1163","PstI.TP1177553",4,67453726,0.641421378507599
"1111","PstI.TP1158976",4,67567545,0.561716961796289
"2023","PstI.TP364809",4,67585082,0.085511565165121
"3204","PstI.TP857720",4,67675201,0.817299801406785
"2161","PstI.TP421182",4,67729112,0.399695741046152
"3248","PstI.TP875361",4,67756864,0.297593754343538
"3432","PstI.TP940228",4,67759601,0.0556203981059812
"1933","PstI.TP335325",4,67812875,0
"2566","PstI.TP613483",4,67835675,0.0101379910110888
"2908","PstI.TP753660",4,67859176,0
"1245","PstI.TP1209906",4,67965163,0.117189881259041
"708","NsiI.TP816685",4,67966873,0
"1271","PstI.TP1223191",4,68054674,0.157327577346653
"1473","PstI.TP148033",4,68054990,0
"1465","PstI.TP144683",4,68197743,0.0733807060520281
"630","NsiI.TP717243",4,68249333,0.058423169330278
"2879","PstI.TP743824",4,68341653,0.316510608931501
"655","NsiI.TP743302",4,68354909,0.261686692144369
"824","PstI.TP1033169",4,68372412,0
"693","NsiI.TP795757",4,68397931,0
"924","PstI.TP107665",4,68430765,0
"3412","PstI.TP933689",4,68479830,0.0428887784044373
"770","PstI.TP1014704",4,68495682,1.20521549303245
"3316","PstI.TP898020",4,68518674,0.83923839735836
"1370","PstI.TP1269599",4,68592536,0.126018594154947
"1205","PstI.TP119386",5,372761,0
"1242","PstI.TP1208174",5,650322,0
"2618","PstI.TP639375",5,655773,0.0120617232227471
"703","NsiI.TP813164",5,748176,0.609801516694593
"3034","PstI.TP799542",5,1321222,0.55692538762968
"2513","PstI.TP581911",5,1401801,0.23080665562577
"2332","PstI.TP496795",5,1513135,0.104775168743761
"1303","PstI.TP1245708",5,1545967,0.188420130215432
"1190","PstI.TP1186531",5,1575450,0.123540281175809
"2894","PstI.TP746826",5,1609271,0
"1312","PstI.TP1248423",5,1988487,1.2541901679593
"3520","PstI.TP979536",5,2060722,0
"1175","PstI.TP1181476",5,2299991,0.232702493132212
"2092","PstI.TP39347",5,2639610,0.0271414253859864
"412","NsiI.TP494600",5,2639770,0.244212010000812
"2808","PstI.TP714651",5,2641756,0.467611554995202
"1167","PstI.TP1178902",5,2776062,0
"1560","PstI.TP187122",5,2879937,0.0557550811611804
"1462","PstI.TP144070",5,2971536,0
"2621","PstI.TP639947",5,3135429,0.490880939423472
"1821","PstI.TP292268",5,3450082,0.26119906457919
"3312","PstI.TP897370",5,3460663,0.363620719503699
"400","NsiI.TP48850",5,3566666,0.0510691628539387
"1274","PstI.TP1224807",5,3620091,0.598883117121114
"1445","PstI.TP140068",5,3687747,0.200770003483865
"2846","PstI.TP72814",5,3830199,0
"462","NsiI.TP521884",5,3858576,0.322842770018302
"1630","PstI.TP214151",5,4095852,0
"2759","PstI.TP698749",5,6782266,0.267462219379125
"3266","PstI.TP880884",5,8724121,0.853910660471523
"1288","PstI.TP1231789",5,8890329,0
"817","PstI.TP1029819",5,10196113,0.638042621613516
"692","NsiI.TP795133",5,10655601,0
"573","NsiI.TP635574",5,10846526,0.265435086618913
"2898","PstI.TP747280",5,12790396,0.342978289366307
"3377","PstI.TP923354",5,13005905,0.639341177244545
"2635","PstI.TP644170",5,13189719,0
"1855","PstI.TP306460",5,13194806,1.34747023313713
"3164","PstI.TP843092",5,14746414,0
"636","NsiI.TP727162",5,15122057,0.0500081435122638
"1962","PstI.TP342506",5,15673619,0.179633082033768
"3535","PstI.TP98333",5,16130526,0.0887320911187288
"2401","PstI.TP532325",5,18806244,0.0662870190298318
"37","NsiI.TP152452",5,18948809,0.178998458293001
"1011","PstI.TP1118790",5,21005060,0
"2645","PstI.TP649005",5,24767427,0
"685","NsiI.TP771574",5,35005966,0.246031717860989
"2647","PstI.TP651320",5,35481232,0.653931592916745
"1807","PstI.TP287063",5,36574210,0
"143","NsiI.TP270508",5,36765256,0
"1317","PstI.TP124945",5,41255313,0.259101148675408
"482","NsiI.TP547375",5,50727832,0.49397023020712
"1776","PstI.TP273553",5,52197136,0.212518358781531
"423","NsiI.TP501821",5,53570195,0.174285861379381
"2781","PstI.TP706555",5,53845438,0
"2563","PstI.TP609962",5,53907385,0.161518803324727
"907","PstI.TP1069523",5,55621669,0
"2997","PstI.TP782314",5,57125958,0
"458","NsiI.TP521254",5,58096704,0
"1889","PstI.TP317589",5,59272686,0
"1930","PstI.TP332939",5,61681179,0.241730988886672
"1619","PstI.TP210825",5,62921968,0.252166946837598
"583","NsiI.TP653959",5,63238642,0
"1722","PstI.TP25299",5,63419016,0
"1483","PstI.TP152056",5,64031521,0.419135302960155
"537","NsiI.TP592929",5,64413792,0
"22","NsiI.TP130440",5,64727219,0.176699319808473
"2481","PstI.TP56167",5,66355886,0.181114676527185
"262","NsiI.TP401641",5,67269122,0
"545","NsiI.TP609151",5,68282440,0.384487587251281
"212","NsiI.TP3581",5,68467677,0
"1769","PstI.TP270940",5,68495452,0.527683563203448
"3270","PstI.TP882242",5,68630849,0.0690019840573473
"1408","PstI.TP129544",5,68632419,0
"2042","PstI.TP372461",5,69064710,0.363542730925837
"3160","PstI.TP841498",5,69228848,0.0793932820543888
"1369","PstI.TP1269176",5,70203514,0
"278","NsiI.TP421034",5,71242059,0
"1897","PstI.TP319342",5,71584607,0.339524185123903
"2799","PstI.TP712192",5,71599707,0
"14","NsiI.TP121022",5,71744727,0.654599202764904
"2261","PstI.TP461600",5,71789531,0
"2041","PstI.TP372159",6,397980,0.272295315909542
"3118","PstI.TP828408",6,661825,0.1613533552927
"1833","PstI.TP298201",6,1375822,0.248160851740946
"547","NsiI.TP615501",6,1436061,0.241197017689512
"322","NsiI.TP441583",6,1520280,1.22788645626099
"2968","PstI.TP774963",6,1911989,0.637336907037298
"1501","PstI.TP160013",6,1913467,0.0745541043994473
"1299","PstI.TP1243819",6,2081638,0
"1300","PstI.TP1243820",6,2081667,0
"1517","PstI.TP166492",6,2200069,0.00731231225611274
"2445","PstI.TP544549",6,2226986,0
"3135","PstI.TP834194",6,2364305,0
"1810","PstI.TP288752",6,3050548,0.153877071670044
"1924","PstI.TP33096",6,3180162,0.212183993704638
"2413","PstI.TP533938",6,3839549,1.01186858470667
"1149","PstI.TP1172225",6,3890042,0
"2355","PstI.TP512560",6,3895073,0.100781436817072
"3325","PstI.TP901714",6,3915493,0.0607418437493259
"1599","PstI.TP202889",6,6077060,0
"1600","PstI.TP202899",6,6077089,0
"2028","PstI.TP365986",6,6142813,0
"3092","PstI.TP819907",6,6739141,0.0215284571837139
"1056","PstI.TP1136919",6,6739369,0.262769239168494
"1106","PstI.TP1157659",6,12195814,0.568215191491759
"2029","PstI.TP366287",6,16432946,0.720438208873954
"164","NsiI.TP308732",6,18912392,0
"866","PstI.TP1052140",6,19137861,0.123736933808237
"3277","PstI.TP884637",6,26390736,0.465721511931635
"3263","PstI.TP879675",6,26700655,0.0196637636446303
"550","NsiI.TP615807",6,27281645,0
"2913","PstI.TP756560",6,30981137,0.637693571160915
"2957","PstI.TP773343",6,31243845,0.213315732991842
"2834","PstI.TP724579",6,33982965,0.108732005288468
"186","NsiI.TP334029",6,38616479,0
"2977","PstI.TP776270",6,39667672,0.690183835364946
"1729","PstI.TP256025",6,39923562,0.0120484949769214
"2906","PstI.TP752706",6,40067328,0
"1062","PstI.TP113896",6,40079998,0.838585684842437
"2602","PstI.TP629514",6,40243524,0.237988058056436
"1527","PstI.TP170897",6,40981188,0.446891305292534
"2502","PstI.TP577602",6,41219403,0.399863223737175
"1350","PstI.TP1261238",6,41933973,1.05327903749341
"2007","PstI.TP359861",6,42016593,0.702354386842691
"3326","PstI.TP901855",6,42551665,0.436172889145409
"211","NsiI.TP358081",6,42784766,0.0262998274780871
"3443","PstI.TP944699",6,43235510,0.589642437350297
"1466","PstI.TP144997",6,43235947,0
"798","PstI.TP1023385",6,43243324,0
"713","NsiI.TP825138",6,43278106,1.16543093412391
"1211","PstI.TP1195541",6,43320392,0.671881931605174
"59","NsiI.TP17682",6,43602171,0
"1507","PstI.TP163348",6,44550868,0.0592399612798773
"956","PstI.TP109649",6,44909657,0
"3050","PstI.TP805017",6,44960916,0.357528965304865
"1187","PstI.TP1185472",6,45032097,0.358194387568003
"3579","PstI.TP998975",6,45505565,0.606587049979792
"979","PstI.TP1105986",6,45582438,0.294217127053363
"2889","PstI.TP745785",6,45615805,0.465539106116359
"1008","PstI.TP1117462",6,45727155,0
"2796","PstI.TP710636",6,45894338,0.0978573466526256
"1509","PstI.TP164629",6,45941359,0
"1331","PstI.TP1253114",6,46078619,0.173407516815111
"1906","PstI.TP322890",6,46091816,0.0261896299012373
"2296","PstI.TP480040",6,46122577,0
"911","PstI.TP1071411",6,46252009,0
"2919","PstI.TP759023",6,46253378,0.0913709342324258
"1980","PstI.TP349853",6,46386872,0.62438746312195
"3408","PstI.TP932970",6,46390903,0
"2719","PstI.TP682615",6,46570239,0
"492","NsiI.TP554617",6,46665120,0
"2604","PstI.TP630858",6,47185090,0.11893861526615
"987","PstI.TP110885",6,47190301,0.637092737453989
"111","NsiI.TP235676",6,47234083,0.317577383474115
"165","NsiI.TP310382",6,47272723,0
"675","NsiI.TP762010",6,47409491,0
"3117","PstI.TP827726",6,47573240,0
"2311","PstI.TP487745",6,47618306,0
"922","PstI.TP1076182",6,47618418,0.107021326393121
"147","NsiI.TP274765",6,47625849,0.0138996839682672
"1870","PstI.TP310237",6,47646564,0.0213187696354323
"2814","PstI.TP716101",6,47677795,0.191589280291604
"3046","PstI.TP803468",6,47699983,0.0377049515078853
"2509","PstI.TP580644",6,47793342,0.117568408755969
"1661","PstI.TP226392",6,47819825,0.0283445142712037
"1377","PstI.TP12746",6,47840509,1.32478603131408
"2489","PstI.TP570060",6,47899753,0
"196","NsiI.TP34193",6,47900218,0.538179356527398
"274","NsiI.TP416783",6,47943271,0
"3074","PstI.TP813929",6,48009958,0.261044656907085
"2798","PstI.TP710752",6,48096840,0.452874940869888
"1923","PstI.TP330321",6,48212587,0.51033880097435
"3022","PstI.TP795263",6,48216537,0.735456437342101
"40","NsiI.TP156527",6,48231181,0
"852","PstI.TP1046125",6,48289644,0.12497604505117
"1414","PstI.TP13077",6,48336818,0.611207044407565
"1850","PstI.TP303544",6,48368263,0.00651600792478133
"3547","PstI.TP988157",6,48368305,0.613153461025884
"3384","PstI.TP925452",6,48400679,0.0439919894085227
"2321","PstI.TP490849",6,48413744,0
"3105","PstI.TP824467",6,48440964,0.0724052945201077
"2001","PstI.TP357318",6,48450955,0
"1364","PstI.TP1266869",6,48545495,0.698937860174175
"3206","PstI.TP858165",6,48555209,0.0377715200704147
"2012","PstI.TP361031",6,48622395,1.0894542075082
"3036","PstI.TP801278",6,48713165,0.273614108558545
"2939","PstI.TP769839",6,48746061,0
"2175","PstI.TP428451",6,48787560,0
"757","PstI.TP1010083",6,48787600,0
"717","NsiI.TP83928",6,48792860,2.93940523748309
"2499","PstI.TP576587",6,49188679,0.422725504360137
"2173","PstI.TP427397",6,49196509,0
"3079","PstI.TP815225",6,49235314,0
"2882","PstI.TP744800",6,49370163,0.275717140307504
"3184","PstI.TP850689",6,49449385,0
"995","PstI.TP1112974",6,49485124,0.00236426629590018
"514","NsiI.TP57283",6,49505312,0.0940002887013307
"602","NsiI.TP674468",6,49590276,0
"1733","PstI.TP256850",6,49643828,0.0516184692193732
"1438","PstI.TP137972",6,49743515,0.168115207335063
"778","PstI.TP1018061",6,49747202,0.164943201935474
"749","PstI.TP1009267",6,49760525,0
"849","PstI.TP1045605",6,49825862,0.756952407383862
"3195","PstI.TP855227",6,49887106,0
"1155","PstI.TP1175455",6,49891048,0
"103","NsiI.TP225346",6,50229745,0
"69","NsiI.TP193365",6,50405862,0.879648293921753
"3541","PstI.TP985993",6,50461167,0
"3460","PstI.TP949988",6,50576836,0.0367696752441709
"1548","PstI.TP18079",6,50586809,0.155791705053988
"1281","PstI.TP1227925",6,50604731,0.184803117291681
"3287","PstI.TP88913",6,50606419,0.115700597043343
"197","NsiI.TP343501",6,50674685,0
"645","NsiI.TP731603",6,50725152,0
"3557","PstI.TP991419",6,50741907,0
"643","NsiI.TP731345",6,50796587,0.194528326585316
"2273","PstI.TP469702",6,50857851,0.0274611817045987
"1351","PstI.TP126255",6,50898138,0.334754777907736
"1292","PstI.TP1238303",6,50987036,0.360207409804302
"2712","PstI.TP681191",6,51040947,0.680232709295701
"2807","PstI.TP714411",6,51076791,0.534632473375565
"2479","PstI.TP55941",6,51146867,0.377788980631499
"2297","PstI.TP480160",6,51153057,0.433996921946504
"1977","PstI.TP347563",6,51192256,0.0379160296297184
"2124","PstI.TP404885",6,51199851,0
"2285","PstI.TP475426",6,51284047,0.255988873378366
"2646","PstI.TP649912",6,51348089,0.161576761954305
"3240","PstI.TP871221",6,51418361,0
"3284","PstI.TP887215",6,51434149,0.218185958996599
"1225","PstI.TP1201184",6,51500444,0.886143595634669
"1511","PstI.TP16576",6,51508909,0.838287614602393
"2488","PstI.TP569629",6,51517308,0.431537717598276
"269","NsiI.TP407405",6,51544211,0
"1717","PstI.TP249621",6,51555200,0.0780394875638483
"3297","PstI.TP891455",6,51677486,0
"3436","PstI.TP942201",6,51864974,1.06637007794792
"804","PstI.TP1025940",6,51870695,0.509716496190561
"1074","PstI.TP114435",6,51935989,0.0496019397269106
"1075","PstI.TP114440",6,51936004,0.255692463892938
"2386","PstI.TP526907",6,52143728,0
"80","NsiI.TP201378",6,52187948,0
"624","NsiI.TP705986",6,52282662,0
"1041","PstI.TP1131586",6,52294517,0.46135083039297
"3166","PstI.TP843955",6,52307437,0
"1367","PstI.TP1268195",6,52307532,0.342512365060359
"1660","PstI.TP226270",6,52350990,0
"2752","PstI.TP695119",6,52429938,0
"2779","PstI.TP706276",6,52495459,0
"2199","PstI.TP438569",6,52665117,0.768377775415606
"3536","PstI.TP983468",6,52676712,0.664349920775203
"50","NsiI.TP167249",6,52723638,0
"448","NsiI.TP514947",6,52754787,0
"2192","PstI.TP435100",6,52788813,0.0154189246863041
"701","NsiI.TP810468",6,52878123,0.142274825498537
"3107","PstI.TP824845",6,53159275,0.233031494612506
"1846","PstI.TP302384",6,53169269,0
"2878","PstI.TP743713",6,53247540,0
"2002","PstI.TP357347",6,53284826,0.372552982191385
"1775","PstI.TP272941",6,53317238,0.539965779283469
"2539","PstI.TP598190",6,53317495,0
"3303","PstI.TP893577",6,53399705,0.0900463088923497
"1618","PstI.TP210723",6,53519176,0.0368548688338276
"1609","PstI.TP208272",6,53679758,0.988447886393278
"2824","PstI.TP720344",6,53705499,0.234382457399749
"2381","PstI.TP525574",6,53705599,0.202479466884839
"478","NsiI.TP540658",6,53721369,0
"2272","PstI.TP469520",6,53807168,0.0569098374335939
"54","NsiI.TP171912",6,53905973,0.143847738336995
"191","NsiI.TP338280",6,53961287,0.706555368424935
"3330","PstI.TP904090",6,54037026,0
"2935","PstI.TP76770",6,54052803,0.568545425365076
"2605","PstI.TP631340",6,54158095,0.853881308805501
"3488","PstI.TP966312",6,54237208,0.0856275256352157
"3447","PstI.TP945766",6,54258844,0.126391649126513
"1514","PstI.TP166168",6,54279658,0
"1925","PstI.TP331302",6,54347113,0
"538","NsiI.TP59381",6,54443739,0.354048168237536
"1749","PstI.TP262001",6,54443824,0.396351580830042
"1976","PstI.TP347106",6,54444929,0.0608436483095531
"2788","PstI.TP709057",6,54629080,0.861528261160137
"1848","PstI.TP30317",6,54709438,0.237082608864875
"1841","PstI.TP30142",6,54712768,0.142488325585444
"2363","PstI.TP516914",6,54724469,0
"724","NsiI.TP95031",6,54950661,0
"1949","PstI.TP338681",6,54973469,0
"3394","PstI.TP929514",6,55096318,1.03387747224958
"2973","PstI.TP776110",6,55103901,0.287217062273883
"152","NsiI.TP282767",6,55154575,1.06904421376583
"71","NsiI.TP194619",6,55228277,0
"737","PstI.TP1003470",6,55262974,0
"3296","PstI.TP891127",6,55263071,0
"1727","PstI.TP254505",6,55306841,0.154037678656553
"2076","PstI.TP387467",6,55340504,0.268673568367106
"3419","PstI.TP935926",6,55352294,0.0575259118979154
"420","NsiI.TP500617",6,55386702,0.0755503621721126
"3484","PstI.TP964708",6,55409617,0.763422422671921
"684","NsiI.TP769989",6,55440097,0.230054173629056
"930","PstI.TP1080556",6,55449036,0.118404917376588
"2392","PstI.TP530513",6,55454149,0
"2162","PstI.TP423103",6,55519159,0.301736634390144
"1887","PstI.TP317453",6,55573202,0
"2426","PstI.TP539634",6,55893141,0.0869917184642619
"1672","PstI.TP229971",6,55979638,0.326038349293638
"1038","PstI.TP1131191",6,56067093,0
"767","PstI.TP1013387",6,56067170,1.33597216025669
"2366","PstI.TP521219",6,56106355,0.394723455501491
"3464","PstI.TP952007",6,56158074,0.421922196821544
"1127","PstI.TP1164091",6,56319647,0.0883689448352221
"1589","PstI.TP198433",6,56321576,0.161107699303472
"2674","PstI.TP664921",6,56510699,0
"582","NsiI.TP652621",6,56522972,0.564018265222233
"1990","PstI.TP352738",6,56528676,0
"796","PstI.TP1022791",6,56560248,0.784899894546632
"223","NsiI.TP364137",6,56610072,0
"3314","PstI.TP897409",6,56637189,0
"1275","PstI.TP1225179",6,56654494,0.672560612393704
"2397","PstI.TP53152",6,56671658,0.46390621691395
"3129","PstI.TP83264",6,56897554,0.118988953173369
"2650","PstI.TP651659",6,56962308,0
"908","PstI.TP106962",6,57047383,0.353630204592754
"1444","PstI.TP140016",6,57096158,0.198445651776102
"2631","PstI.TP642933",6,57096182,0.771596398495975
"1296","PstI.TP1241719",6,57149401,0
"2246","PstI.TP456356",6,57185583,0.290920927611473
"2561","PstI.TP609012",6,57199915,0
"731","PstI.TP1000965",6,57296544,1.11863729476025
"3007","PstI.TP788586",6,57442567,0.992414334885105
"2896","PstI.TP747216",6,57493875,0
"1208","PstI.TP1194392",6,57534861,0
"597","NsiI.TP669710",6,57585057,0
"234","NsiI.TP371517",6,57614035,0.394883410972139
"1108","PstI.TP1158253",6,57627001,0
"3334","PstI.TP905212",6,57657570,0.393883475531119
"3430","PstI.TP939692",6,57716221,0
"3187","PstI.TP851761",6,57802693,0.0361456320808742
"1264","PstI.TP1220431",6,57879530,0.377612377643069
"1265","PstI.TP1220434",6,57879537,0
"2768","PstI.TP702574",6,57893505,0
"2769","PstI.TP702632",6,57893518,1.51440038107788
"1004","PstI.TP1116298",6,57959042,0.841327822613554
"962","PstI.TP10996",6,57974096,0.307399450206084
"963","PstI.TP10997",6,57974142,0.257249013351925
"2109","PstI.TP399236",6,58316655,0
"1852","PstI.TP30555",6,58396527,0.38186441615866
"187","NsiI.TP336547",6,58396661,1.55973873988078
"1931","PstI.TP334179",6,58406668,0.331126718231445
"2840","PstI.TP726225",6,58406812,0
"1262","PstI.TP1217836",6,58435510,0
"893","PstI.TP1066372",6,58439886,0
"39","NsiI.TP155253",6,58595723,0.0879266048808435
"24","NsiI.TP131496",6,58928926,0
"1628","PstI.TP213773",6,58954159,0
"2275","PstI.TP470333",6,58970821,0
"1782","PstI.TP276388",6,59032815,0.105433820024003
"3161","PstI.TP842278",6,59205393,0.604438018913332
"1947","PstI.TP338409",6,59229037,0.227735035279977
"2980","PstI.TP777906",6,59229689,0
"2079","PstI.TP38843",6,59303111,0
"2295","PstI.TP479153",6,59457053,0
"2035","PstI.TP369771",6,59498070,0
"1940","PstI.TP336379",6,59676748,0.648396805794024
"705","NsiI.TP814519",6,59730617,0.629347915827988
"3247","PstI.TP875252",6,59755110,0.103044198339714
"1953","PstI.TP339221",6,59779202,0
"261","NsiI.TP401041",6,59883335,0.053261481970497
"923","PstI.TP1076395",6,59888575,0.70591800771118
"1086","PstI.TP1150436",6,59888830,0
"1459","PstI.TP143719",6,59895028,0
"2016","PstI.TP363146",6,59896427,0.479763130594289
"2152","PstI.TP418863",6,59970341,0.09489134911512
"2205","PstI.TP442698",6,59971726,0.0827736150558914
"1255","PstI.TP1215769",6,60047342,0.921708649000484
"1674","PstI.TP230539",6,60169420,1.1209841350023
"1692","PstI.TP241352",6,60244644,0.1180469879762
"1969","PstI.TP345529",6,60263361,0
"3163","PstI.TP842838",6,60343852,0.214894069770338
"1217","PstI.TP1198766",6,60436257,0
"333","NsiI.TP447267",6,60469529,0
"2536","PstI.TP596173",6,60494225,0.515362591240999
"2347","PstI.TP508638",6,60618174,0.0918191519691419
"2619","PstI.TP639463",6,60717357,0.196995007900908
"365","NsiI.TP462905",6,60785058,0.640074729517651
"1201","PstI.TP1193013",6,60825902,0.414096693517313
"2422","PstI.TP537490",6,60875735,0
"3477","PstI.TP957846",6,60884941,0
"3500","PstI.TP969397",6,60888114,0.668975645852468
"875","PstI.TP1056336",6,60888540,0.276327230537571
"1458","PstI.TP143356",6,60904975,0
"3001","PstI.TP786113",6,60914620,0.353693287503247
"3405","PstI.TP931840",6,60969038,1.78856278578165
"950","PstI.TP1091418",6,61060394,0.723269084690859
"166","NsiI.TP311723",6,61255833,0.0317171959152385
"161","NsiI.TP304335",6,61272905,0.214638422004004
"429","NsiI.TP503227",7,87451,0.846539468390881
"1505","PstI.TP161281",7,277773,0
"244","NsiI.TP383667",7,419094,0.0702092343948395
"3572","PstI.TP997226",7,651806,0.686158969527831
"3299","PstI.TP892511",7,657459,0
"2186","PstI.TP433372",7,840822,0.112458653983595
"2442","PstI.TP543908",7,1085483,0
"2800","PstI.TP712552",7,1086282,0.167720945925264
"1257","PstI.TP1216346",7,1189753,0.63558953427123
"2110","PstI.TP400705",7,1246953,0
"1322","PstI.TP1251020",7,1288842,0
"925","PstI.TP1076746",7,1802206,0.332096792437923
"7","NsiI.TP113035",7,1804303,0.496902187038347
"1771","PstI.TP271997",7,1839611,0.0998293107319906
"1584","PstI.TP197681",7,2110172,0.726456191603858
"3109","PstI.TP825666",7,2131382,0.136514411141303
"263","NsiI.TP402503",7,2347078,0.0279798515001139
"2709","PstI.TP679208",7,2374884,0.363543909280061
"1745","PstI.TP261556",7,2620886,0.362134433759287
"1904","PstI.TP321113",7,2693846,0.423821562180379
"2575","PstI.TP617554",7,3245920,0.192622891952634
"519","NsiI.TP575618",7,3778581,0.140030895269708
"3207","PstI.TP858615",7,3805095,0
"1010","PstI.TP1118508",7,4264151,0
"1380","PstI.TP1275567",7,4355483,0.00304833758567335
"1376","PstI.TP1273751",7,4585882,0.023954657001183
"1781","PstI.TP27579",7,4882106,0.0132536538610254
"1468","PstI.TP145834",7,4944531,0.174296020369993
"2726","PstI.TP68667",7,5024644,0.44886898737386
"1138","PstI.TP1168534",7,5203859,0.67517346041088
"2305","PstI.TP485183",7,5360417,0
"1134","PstI.TP1166626",7,5373971,0.424315652329105
"251","NsiI.TP390395",7,5462820,0
"2612","PstI.TP636369",7,5813087,0.0912704971570282
"577","NsiI.TP642549",7,5994953,0.296312409996359
"1240","PstI.TP1207720",7,6941790,1.07202244387583
"1398","PstI.TP1287230",7,7558451,1.19543842386167
"1256","PstI.TP121587",7,7568149,0
"2541","PstI.TP59966",7,7754399,0
"3101","PstI.TP822493",7,8114551,0.178703030633536
"3176","PstI.TP847369",7,8209705,0
"2227","PstI.TP450060",7,8209747,0.0390327834373675
"3442","PstI.TP944548",7,8285238,0
"3455","PstI.TP948276",7,8285239,0
"2088","PstI.TP39204",7,8302668,0.588440596608238
"2869","PstI.TP740770",7,8648631,0
"1978","PstI.TP347850",7,8702241,0.123609776858758
"1797","PstI.TP283576",7,9134542,0
"1059","PstI.TP1137784",7,10078994,0.778738256613712
"2542","PstI.TP602287",7,10755063,0.0994971677047787
"2216","PstI.TP446073",7,10755390,0.0761941501535968
"2813","PstI.TP716056",7,12018520,0.328536508861709
"2120","PstI.TP403400",7,12332080,0
"307","NsiI.TP437479",7,15545472,0.246384189259019
"2282","PstI.TP474390",7,15569290,0.61650760670298
"2739","PstI.TP691322",7,15663756,1.10972743740195
"2298","PstI.TP480204",7,17216627,0.179806845329092
"402","NsiI.TP488629",7,18111854,0.607082439997209
"2816","PstI.TP7177",7,19883599,0
"765","PstI.TP1013004",7,23934216,0.00936683432845736
"881","PstI.TP1060579",7,28563180,0
"3398","PstI.TP930201",7,30412154,0
"3355","PstI.TP913067",7,37614298,0
"3356","PstI.TP913069",7,37614334,0.121348858383068
"2848","PstI.TP728734",7,37735277,0.815293914633972
"305","NsiI.TP436779",7,38844599,0
"135","NsiI.TP262182",7,38847042,0.109390076438478
"900","PstI.TP1068306",7,38997173,0.137661618313546
"1092","PstI.TP1151756",7,39232025,0.75479411620613
"360","NsiI.TP459288",7,39656372,0.393182226616064
"744","PstI.TP1005929",7,40209050,1.07663328488742
"787","PstI.TP1021321",7,40225707,0
"526","NsiI.TP579169",7,40226521,0
"1645","PstI.TP220192",7,42063325,0.132290131192934
"1078","PstI.TP1147160",7,44396170,0.229925404179659
"2229","PstI.TP450448",7,50290469,0.761227974563385
"2704","PstI.TP676701",7,51193143,0
"2458","PstI.TP548274",7,51500731,0.958846270344557
"1648","PstI.TP220835",7,52243610,0.360402037809519
"2705","PstI.TP677046",7,54092854,1.0513308999025
"2992","PstI.TP780884",7,54360893,0.0963083843438077
"3173","PstI.TP846454",7,54554537,0.248905747940465
"2697","PstI.TP673993",7,55674206,0.0990963908878677
"2202","PstI.TP44125",7,55681656,0.683600588259924
"2838","PstI.TP725380",7,56007421,1.50126308993927
"1960","PstI.TP342418",7,56234517,0
"3150","PstI.TP838226",7,56380657,0
"2590","PstI.TP624170",7,56509983,0.269874273407096
"1576","PstI.TP195819",7,56569496,0.121744711610389
"1335","PstI.TP1254872",7,56573064,0.242069775655762
"1336","PstI.TP1254873",7,56573089,0.127480543130884
"110","NsiI.TP234353",7,56772484,1.24479227975234
"201","NsiI.TP348632",7,56779391,0
"2770","PstI.TP702779",7,56779453,0.0375472275328249
"1541","PstI.TP179103",7,57227560,1.823380112424
"740","PstI.TP1005240",7,57259216,0.355674323859928
"1770","PstI.TP271772",7,57259256,0.729912128970721
"3302","PstI.TP893479",7,57292079,0
"192","NsiI.TP338725",7,57292523,0
"1917","PstI.TP326785",7,57293650,0
"3491","PstI.TP967103",7,57294054,0.118635711528569
"730","PstI.TP1000873",7,57426488,0
"729","PstI.TP1000608",7,57426510,0
"2671","PstI.TP663882",7,57555118,0.236695495875251
"2521","PstI.TP585747",7,57701465,0.0472305888117592
"726","PstI.TP1000323",7,57848687,0.859949649589471
"3061","PstI.TP808266",7,57918873,0.250823960942729
"115","NsiI.TP242759",7,57945470,0
"2537","PstI.TP596502",7,58014009,0.264919519786483
"813","PstI.TP1027912",7,58053493,1.30578749502451
"1103","PstI.TP115692",7,58269670,0
"11","NsiI.TP115192",7,58481149,0.140431960998786
"2100","PstI.TP397160",7,58561163,0.0243839964346652
"3076","PstI.TP814593",7,58562479,0.594494872336815
"1631","PstI.TP214720",7,58614835,0.109739021570449
"777","PstI.TP1017687",7,58691088,0.156540928351656
"1787","PstI.TP277532",7,58749000,0.612308045161815
"2510","PstI.TP580690",7,58775427,0.192373819793073
"3142","PstI.TP835882",7,58925507,0.268509471792905
"1574","PstI.TP192722",7,59027066,0.669068172613746
"825","PstI.TP1035670",7,59054724,1.10454518525103
"623","NsiI.TP70557",7,59141689,0.522451572212129
"2714","PstI.TP68223",7,59248949,0.224103526267606
"30","NsiI.TP144859",7,59278722,0
"2316","PstI.TP488970",7,59514670,0
"3230","PstI.TP86735",7,59567585,0
"3469","PstI.TP953640",7,59672491,0
"3468","PstI.TP953477",7,59672539,0.046694613551921
"3242","PstI.TP871773",7,59683171,0.565624549320847
"81","NsiI.TP201900",7,59739247,0.601508565424265
"795","PstI.TP1022732",7,59785708,0
"1816","PstI.TP290738",7,59825579,0.238831479782174
"1802","PstI.TP285646",7,59945480,1.81375446043947
"2583","PstI.TP622431",7,60027444,0.66181619734687
"3198","PstI.TP855773",7,60046043,0.0422685479808129
"2987","PstI.TP780069",7,60189505,0
