"","Trait.name","Method","SNP","Chromosome","Position","P.value","ID"
"3782","HD_1","ISIS EM-BLASSO","PstI.TP1020545",11,7078,0.0000000318273148217078,22
"3783","HD_1","mrMLM","NsiI.TP30868",1,51136397,0.00000170021561313474,1
"3784","HD_1","mrMLM","NsiI.TP810192",8,2563502,0.0000190467551989449,4
"3785","HD_1","mrMLM","NsiI.TP825923",6,52448208,0.0000897864912135709,3
"3786","HD_1","mrMLM","PstI.TP622176",3,65129470,0.000000000172180910477933,2
"3787","HD_1","SUPER","NsiI.TP318460",11,12617,0.00000194915713770432,7
"3788","HD_1","SUPER","NsiI.TP528762",1,76435180,0.0000102216832386229,2
"3789","HD_1","SUPER","NsiI.TP652320",10,54138549,0.0000114663673338053,4
"3790","HD_1","SUPER","NsiI.TP689875",11,17622,0.00000368500167211324,8
"3791","HD_1","SUPER","NsiI.TP701971",11,17760,0.00000245846265432203,9
"3792","HD_1","SUPER","PstI.TP1004938",1,72895372,0.00000336323771253153,1
"3793","HD_1","SUPER","PstI.TP1165702",11,8193,0.00000121464041978046,6
"3794","HD_1","SUPER","PstI.TP14467",10,3103147,0.00000431880588676343,3
"3795","HD_1","SUPER","PstI.TP989816",11,6875,0.0000114216743039152,5
"3796","HD_50","FarmCPU","NsiI.TP632002",1,70863814,0.000000000000000351570179672485,24
"3797","HD_50","FarmCPU","NsiI.TP212267",1,1974353,0.00000118285349153151,23
"3798","HD_50","FarmCPU","NsiI.TP728788",11,18071,0.00000000000310118430686628,25
"3799","HD_50","FASTmrMLM","NsiI.TP324593",4,54954569,0.0000000431817262623727,11
"3800","HD_50","FASTmrMLM","NsiI.TP821811",4,48427329,0.0000000185054648979471,10
"3801","HD_50","FASTmrMLM","PstI.TP1020545",11,7078,0.0000537155466748664,14
"3802","HD_50","FASTmrMLM","PstI.TP125419",10,50424324,0.0000383001081226448,13
"3803","HD_50","FASTmrMLM","PstI.TP133136",5,65324990,0.0000575837574486839,12
"3804","HD_50","FASTmrMLM","PstI.TP210905",2,72650615,0.0000415719120675218,6
"3805","HD_50","FASTmrMLM","PstI.TP312198",3,8384639,0.0000000231206479017559,7
"3806","HD_50","FASTmrMLM","PstI.TP622176",3,65129470,0.0000164475039739146,9
"3807","HD_50","FASTmrMLM","PstI.TP661215",3,54129611,0.0000375750874490488,8
"3808","HD_50","pLARmEB","NsiI.TP324593",4,54954569,0.000115584606815622,16
"3809","HD_50","pLARmEB","NsiI.TP705689",11,17810,0.00000242884611514222,21
"3810","HD_50","pLARmEB","NsiI.TP767179",11,18585,0.000011091748152624,22
"3811","HD_50","pLARmEB","PstI.TP1052140",6,19137861,0.0000150799534180179,18
"3812","HD_50","pLARmEB","PstI.TP133136",5,65324990,0.0000000151635190078729,17
"3813","HD_50","pLARmEB","PstI.TP187918",11,1532,0.0000018638029723462,19
"3814","HD_50","pLARmEB","PstI.TP497572",11,3771,0.000000724269171733694,20
"3815","HD_50","pLARmEB","PstI.TP1295242",1,70821690,0.0000000465371732565491,15
"3816","HD_50","mrMLM","NsiI.TP30868",1,51136397,0.0000397013248869815,1
"3817","HD_50","mrMLM","NsiI.TP821811",4,48427329,0.0000000219491142951491,4
"3818","HD_50","mrMLM","NsiI.TP825923",6,52448208,0.0000000000000947019670921418,5
"3819","HD_50","mrMLM","PstI.TP622176",3,65129470,0.00000000314276566650403,3
"3820","HD_50","mrMLM","PstI.TP572438",3,71178778,0.00000000240590790999319,2
"3821","HM_1","FarmCPU","NsiI.TP321836",10,43096218,0.000000485454099172619,18
"3822","HM_1","FarmCPU","PstI.TP477722",1,65237049,0.000000000000335031703549492,17
"3823","HM_1","FarmCPU","PstI.TP319062",11,2525,0.000000691867902174335,19
"3824","HM_1","FASTmrMLM","NsiI.TP130730",11,10568,0.000123594743344451,12
"3825","HM_1","FASTmrMLM","NsiI.TP646295",11,17132,0.000018352701456751,14
"3826","HM_1","FASTmrMLM","PstI.TP1020545",11,7078,0.000000484060895610673,11
"3827","HM_1","FASTmrMLM","PstI.TP125419",10,50424324,0.00000383795607523298,9
"3828","HM_1","FASTmrMLM","PstI.TP133136",5,65324990,0.0000164399313622132,7
"3829","HM_1","FASTmrMLM","PstI.TP210905",2,72650615,0.0000589114890329541,4
"3830","HM_1","FASTmrMLM","PstI.TP622176",3,65129470,0.000115212605982581,6
"3831","HM_1","FASTmrMLM","PstI.TP661215",3,54129611,0.000000349864598452017,5
"3832","HM_1","FASTmrMLM","NsiI.TP383484",9,6111601,0.0000240879588172571,8
"3833","HM_1","FASTmrMLM","NsiI.TP243305",11,11873,0.000033542853083269,13
"3834","HM_1","FASTmrMLM","PstI.TP714290",11,4942,0.0000122574463204981,10
"3835","HM_1","ISIS EM-BLASSO","NsiI.TP832142",11,19332,0.000078777101958568,16
"3836","HM_1","ISIS EM-BLASSO","PstI.TP248498",10,57422064,0.000168461242677405,15
"3837","HM_1","mrMLM","NsiI.TP821811",4,48427329,0.0000000144912550427163,2
"3838","HM_1","mrMLM","PstI.TP133136",5,65324990,0.0000500721223806194,3
"3839","HM_1","mrMLM","PstI.TP622176",3,65129470,0.000000303065150736384,1
"3840","HM_1","SUPER","NsiI.TP352026",6,555824,0.0000422048797220755,162
"3841","HM_1","SUPER","NsiI.TP370880",3,68111215,0.00013098372207719,137
"3842","HM_1","SUPER","PstI.TP1250993",4,666401,0.0000897786923560767,142
"3843","HM_1","SUPER","PstI.TP359942",2,60451936,0.0000377841483626313,109
"3844","HM_1","SUPER","NsiI.TP319204",11,12621,0.0000215143564469213,82
"3845","HM_1","SUPER","NsiI.TP354716",9,10258988,0.0000913791408022271,192
"3846","HM_1","SUPER","NsiI.TP415575",9,53923129,0.0000630109161887165,195
"3847","HM_1","SUPER","NsiI.TP489836",1,57849492,0.00009192862405587,15
"3848","HM_1","SUPER","NsiI.TP610850",11,16672,0.000105901408150015,95
"3849","HM_1","SUPER","NsiI.TP668488",7,6826349,0.00000409368799847687,178
"3850","HM_1","SUPER","NsiI.TP753743",9,41089177,0.0000333025052982041,193
"3851","HM_1","SUPER","NsiI.TP773756",4,53789013,0.00000304893805709445,150
"3852","HM_1","SUPER","PstI.TP1016686",11,7060,0.0000781523570353843,63
"3853","HM_1","SUPER","PstI.TP1128716",3,65668248,0.0000965394333763243,135
"3854","HM_1","SUPER","PstI.TP408444",4,9160208,0.0000768356964233593,147
"3855","HM_1","SUPER","PstI.TP434344",11,3329,0.0000867753151826681,51
"3856","HM_1","SUPER","PstI.TP486350",1,53986066,0.0000849154215814437,12
"3857","HM_1","SUPER","PstI.TP53013",9,59327122,0.0000811608935679019,197
"3858","HM_1","SUPER","PstI.TP543083",7,7619505,0.000116426993071578,179
"3859","HM_1","SUPER","PstI.TP69959",9,57639787,0.0000776247184093951,196
"3860","HM_1","SUPER","PstI.TP726878",1,13263594,0.000117662354342192,10
"3861","HM_1","SUPER","PstI.TP747686",5,191126,0.000072803754849365,158
"3862","HM_1","SUPER","PstI.TP861953",5,64737000,0.000150036568267234,160
"3863","HM_1","SUPER","PstI.TP991040",8,1163254,0.000116093842689806,186
"3864","HM_1","SUPER","GFSSContig16256_300",3,5453936,0.0000422020982756898,121
"3865","HM_1","SUPER","NsiI.TP120901",4,67265395,0.0000338670345507325,155
"3866","HM_1","SUPER","NsiI.TP123778",1,60586278,0.0000166292264022672,18
"3867","HM_1","SUPER","NsiI.TP13900",11,9274,0.00013528512879338,68
"3868","HM_1","SUPER","NsiI.TP146839",11,10736,0.0000969456896036391,76
"3869","HM_1","SUPER","NsiI.TP185826",11,11195,0.0000502139630342578,77
"3870","HM_1","SUPER","NsiI.TP195180",1,12857502,0.0000802364591935943,9
"3871","HM_1","SUPER","NsiI.TP205252",4,63574731,0.000079924433350086,153
"3872","HM_1","SUPER","NsiI.TP208628",11,11458,0.0000690227929521205,80
"3873","HM_1","SUPER","NsiI.TP211144",4,67377179,0.000156884996114673,156
"3874","HM_1","SUPER","NsiI.TP241069",1,56195369,0.0000927249539301911,14
"3875","HM_1","SUPER","NsiI.TP31742",7,6509038,0.0000505155277859109,177
"3876","HM_1","SUPER","NsiI.TP376338",3,73019311,0.00000659474126774068,140
"3877","HM_1","SUPER","NsiI.TP414923",7,58216713,0.00010687297246375,183
"3878","HM_1","SUPER","NsiI.TP426523",11,13953,0.000014134534534732,85
"3879","HM_1","SUPER","NsiI.TP433644",11,14118,0.0000221148614132221,86
"3880","HM_1","SUPER","NsiI.TP469911",1,72682614,0.00000169682845283948,21
"3881","HM_1","SUPER","NsiI.TP476261",1,6164220,0.000141478622852388,3
"3882","HM_1","SUPER","NsiI.TP512263",11,15456,0.0000684388820784537,91
"3883","HM_1","SUPER","NsiI.TP63305",11,9874,0.000118001870400697,71
"3884","HM_1","SUPER","NsiI.TP644167",11,17110,0.0000662720975234817,97
"3885","HM_1","SUPER","NsiI.TP684422",11,17565,0.000103104964848849,100
"3886","HM_1","SUPER","NsiI.TP689875",11,17622,0.000000588906346231014,101
"3887","HM_1","SUPER","NsiI.TP701971",11,17760,0.0000228076159065848,102
"3888","HM_1","SUPER","NsiI.TP744537",8,15911288,0.0000921801052927235,188
"3889","HM_1","SUPER","PstI.TP1185674",1,60148122,0.0000670203223166806,17
"3890","HM_1","SUPER","PstI.TP166748",3,7900736,0.00000385114215250242,122
"3891","HM_1","SUPER","PstI.TP189070",11,1540,0.0000496746790264547,45
"3892","HM_1","SUPER","PstI.TP225347",11,1850,0.000084241791196749,47
"3893","HM_1","SUPER","PstI.TP253737",2,69121109,0.0000681544820810068,113
"3894","HM_1","SUPER","PstI.TP29028",6,45093133,0.0000108466483778017,164
"3895","HM_1","SUPER","PstI.TP297382",4,4364885,0.0000375267219449136,146
"3896","HM_1","SUPER","PstI.TP318338",3,67023794,0.00000797820453163554,136
"3897","HM_1","SUPER","PstI.TP344604",11,2716,0.0000113463082819528,49
"3898","HM_1","SUPER","PstI.TP410209",3,69602329,0.0000242023373919171,138
"3899","HM_1","SUPER","PstI.TP410728",10,54017261,0.0000378693754803994,37
"3900","HM_1","SUPER","PstI.TP444619",3,2190567,0.000131829983958667,117
"3901","HM_1","SUPER","PstI.TP492157",11,3737,0.000117330274311026,54
"3902","HM_1","SUPER","PstI.TP6170",6,56702797,0.000119015407490052,167
"3903","HM_1","SUPER","PstI.TP632245",11,4440,0.00010926950467189,55
"3904","HM_1","SUPER","PstI.TP685319",11,4739,0.0000411030339230808,57
"3905","HM_1","SUPER","PstI.TP687504",11,4751,0.00000895778257535349,58
"3906","HM_1","SUPER","PstI.TP77980",10,10346907,0.00000675754760228839,32
"3907","HM_1","SUPER","PstI.TP836762",11,5799,0.000155787917068335,60
"3908","HM_1","SUPER","PstI.TP875140",2,72930521,0.000000318912362082784,115
"3909","HM_1","SUPER","PstI.TP885027",11,6185,0.0000386239218777989,61
"3910","HM_1","SUPER","PstI.TP892247",3,57467578,0.00000922804934377578,131
"3911","HM_1","SUPER","PstI.TP91211",1,10530796,0.0000760714032710707,7
"3912","HM_1","SUPER","PstI.TP937088",8,59762667,0.000101757713283826,190
"3913","HM_1","SUPER","PstI.TP989816",11,6875,0.00000229735051149511,62
"3914","HM_1","SUPER","GFSSContig4757_256",7,64751316,0.0000413251376257954,185
"3915","HM_1","SUPER","NsiI.TP101439",3,50050903,0.0000407888063628314,127
"3916","HM_1","SUPER","NsiI.TP189044",5,34971,0.000150553295833596,157
"3917","HM_1","SUPER","NsiI.TP346723",5,9422087,0.0000958843178288085,159
"3918","HM_1","SUPER","NsiI.TP433359",10,6012505,0.0000441141001151013,29
"3919","HM_1","SUPER","NsiI.TP56325",11,9785,0.0000197153428158025,70
"3920","HM_1","SUPER","NsiI.TP571744",2,2865326,0.0000152676762270325,106
"3921","HM_1","SUPER","NsiI.TP607427",1,72380263,0.0000448257106507825,19
"3922","HM_1","SUPER","NsiI.TP644424",7,12799384,0.000133424348833378,180
"3923","HM_1","SUPER","NsiI.TP659581",3,70887842,0.0000135158142790448,139
"3924","HM_1","SUPER","NsiI.TP671476",11,17388,0.0000906576938946782,98
"3925","HM_1","SUPER","NsiI.TP736628",10,3220056,0.0000813722471962752,27
"3926","HM_1","SUPER","NsiI.TP750756",1,6898016,0.0000124292118345637,5
"3927","HM_1","SUPER","NsiI.TP799336",11,18928,0.0000493049334986712,105
"3928","HM_1","SUPER","NsiI.TP91546",11,10135,0.00000952854073116166,74
"3929","HM_1","SUPER","PstI.TP1044533",10,781197,0.000157491765801159,25
"3930","HM_1","SUPER","PstI.TP1065484",2,9592436,0.0000752434927951574,107
"3931","HM_1","SUPER","PstI.TP1080029",6,54377110,0.0000542516042215172,165
"3932","HM_1","SUPER","PstI.TP1104477",10,9762760,0.0000663786009223094,31
"3933","HM_1","SUPER","PstI.TP1171017",11,8229,0.0000816928442783845,65
"3934","HM_1","SUPER","PstI.TP1188882",11,8398,0.0000867854562413659,66
"3935","HM_1","SUPER","PstI.TP230384",6,60169404,0.0000109416978531725,173
"3936","HM_1","SUPER","PstI.TP366962",11,2898,0.00016048490447726,50
"3937","HM_1","SUPER","PstI.TP480563",11,3643,0.00000858722545428291,53
"3938","HM_1","SUPER","PstI.TP522628",7,55214011,0.000141673185467373,181
"3939","HM_1","SUPER","PstI.TP724345",5,71593518,0.00000426047828253627,161
"3940","HM_1","SUPER","PstI.TP202284",10,56175041,0.00000365179052151457,39
"3941","HM_1","SUPER","NsiI.TP591161",1,512907,0.000139444053597154,1
"3942","HM_1","SUPER","PstI.TP1031077",10,689016,0.0000830257648470576,24
"3943","HM_1","SUPER","PstI.TP134017",10,53064853,0.0000771733935049079,36
"3944","HM_1","SUPER","PstI.TP173114",11,1419,0.0000932379517003549,44
"3945","HM_1","SUPER","PstI.TP494123",10,4301743,0.0000561270643444343,28
"3946","HM_1","SUPER","PstI.TP581762",4,62741281,0.0000172093885044178,152
"3947","HM_1","SUPER","PstI.TP774963",6,1911989,0.000153139606193974,163
"3948","HM_1","SUPER","PstI.TP827342",3,56694405,0.000110997801379629,129
"3949","HM_1","SUPER","PstI.TP949560",1,12735786,0.000110009075064987,8
"3950","HM_1","SUPER","NsiI.TP792021",11,18837,0.000088311284415124,104
"3951","HM_1","SUPER","PstI.TP1106131",11,7749,0.0000212304054437541,64
"3952","HM_1","SUPER","PstI.TP796634",4,64652977,0.0000729237110332973,154
"3953","HM_1","SUPER","GFSSContig11619_923",2,63686436,0.000147187891762656,110
"3954","HM_1","SUPER","NsiI.TP115990",11,10376,0.000115086855094303,75
"3955","HM_1","SUPER","NsiI.TP159695",6,57820247,0.0000632960102958227,169
"3956","HM_1","SUPER","NsiI.TP174370",1,6704694,0.00000388549872556562,4
"3957","HM_1","SUPER","NsiI.TP1783",11,9157,0.0000608672766789114,67
"3958","HM_1","SUPER","NsiI.TP196221",11,11304,0.00008525941514006,78
"3959","HM_1","SUPER","NsiI.TP208407",11,11453,0.0000799517831440067,79
"3960","HM_1","SUPER","NsiI.TP255006",6,59462133,0.00000727881723504116,171
"3961","HM_1","SUPER","NsiI.TP340042",4,1007876,0.000120700221301905,144
"3962","HM_1","SUPER","NsiI.TP360192",4,57666407,0.0000430032473495437,151
"3963","HM_1","SUPER","NsiI.TP364137",6,56610072,0.0000181124369620287,166
"3964","HM_1","SUPER","NsiI.TP384887",11,13387,0.0000688577437963572,84
"3965","HM_1","SUPER","NsiI.TP38756",11,9586,0.000131833820215661,69
"3966","HM_1","SUPER","NsiI.TP411037",3,46590356,0.000102517325262021,125
"3967","HM_1","SUPER","NsiI.TP466452",11,14696,0.0000481650030988942,88
"3968","HM_1","SUPER","NsiI.TP503326",11,15286,0.0000986577911540982,89
"3969","HM_1","SUPER","NsiI.TP509742",9,47862370,0.0000147068704426307,194
"3970","HM_1","SUPER","NsiI.TP523957",10,43623816,0.0000190619727312842,35
"3971","HM_1","SUPER","NsiI.TP555631",11,16003,0.000113585591224202,93
"3972","HM_1","SUPER","NsiI.TP579782",3,63115213,0.0000605598797721969,134
"3973","HM_1","SUPER","NsiI.TP609571",11,16656,0.0000101570848507183,94
"3974","HM_1","SUPER","NsiI.TP675510",11,17441,0.0000568432430837135,99
"3975","HM_1","SUPER","NsiI.TP755117",6,60605057,0.0000639196798519827,174
"3976","HM_1","SUPER","NsiI.TP756830",3,59816618,0.0000657955376360159,132
"3977","HM_1","SUPER","NsiI.TP757835",1,9414257,0.0000593646269875099,6
"3978","HM_1","SUPER","NsiI.TP777080",11,18691,0.000154572278248579,103
"3979","HM_1","SUPER","NsiI.TP790895",10,43096227,0.000124396841721869,33
"3980","HM_1","SUPER","NsiI.TP791431",10,43096232,0.0000234734666238162,34
"3981","HM_1","SUPER","NsiI.TP84023",11,10066,0.000029081511063426,72
"3982","HM_1","SUPER","PstI.TP1005487",3,49717109,0.000020550701017464,126
"3983","HM_1","SUPER","PstI.TP1021663",1,55052456,0.000132704942880224,13
"3984","HM_1","SUPER","PstI.TP1064114",7,1325659,0.00000817189201231539,175
"3985","HM_1","SUPER","PstI.TP1098048",3,8729042,0.000131024088539718,123
"3986","HM_1","SUPER","PstI.TP1105337",7,5792076,0.0000259138891603937,176
"3987","HM_1","SUPER","PstI.TP1236277",3,57259501,0.0000233304774459926,130
"3988","HM_1","SUPER","PstI.TP136362",11,1134,0.0000574509474307162,42
"3989","HM_1","SUPER","PstI.TP177807",2,68900132,0.000116967456045332,112
"3990","HM_1","SUPER","PstI.TP178720",1,58289912,0.0000377191571219707,16
"3991","HM_1","SUPER","PstI.TP211414",1,13593203,0.0000936594884277561,11
"3992","HM_1","SUPER","PstI.TP265440",7,55685759,0.0000207654780343631,182
"3993","HM_1","SUPER","PstI.TP268577",11,2179,0.000125501392059725,48
"3994","HM_1","SUPER","PstI.TP33762",3,2698512,0.000147518901428697,119
"3995","HM_1","SUPER","PstI.TP369771",6,59498070,0.0000586773276102963,172
"3996","HM_1","SUPER","PstI.TP460830",11,3521,0.000117022172429785,52
"3997","HM_1","SUPER","PstI.TP607682",6,57995101,0.0000260068338821326,170
"3998","HM_1","SUPER","PstI.TP663240",6,56975360,0.0000702832491754864,168
"3999","HM_1","SUPER","PstI.TP671098",2,54577903,0.0000575970496295151,108
"4000","HM_1","SUPER","PstI.TP749093",2,74477521,0.000143366038129412,116
"4001","HM_1","SUPER","PstI.TP764114",11,5274,0.0000624223675040956,59
"4002","HM_1","SUPER","PstI.TP940968",7,61142166,0.00000896022418013929,184
"4003","HM_1","SUPER","NsiI.TP216354",8,3457735,0.000151281255558059,187
"4004","HM_1","SUPER","NsiI.TP200612",9,6434685,0.0000593607970864378,191
"4005","HM_1","SUPER","NsiI.TP278971",11,12213,0.0000891935850798199,81
"4006","HM_1","SUPER","NsiI.TP324732",11,12703,0.000117136596133274,83
"4007","HM_1","SUPER","NsiI.TP421896",1,75490287,0.0000674077065077517,22
"4008","HM_1","SUPER","NsiI.TP458403",11,14586,0.0000366163190368347,87
"4009","HM_1","SUPER","NsiI.TP510047",11,15417,0.0000487580482722461,90
"4010","HM_1","SUPER","NsiI.TP555065",11,15993,0.000125943665944121,92
"4011","HM_1","SUPER","NsiI.TP593462",8,57647375,0.000127090265003904,189
"4012","HM_1","SUPER","NsiI.TP633470",11,17004,0.000112045733434486,96
"4013","HM_1","SUPER","NsiI.TP753313",4,3235012,0.000130228704785754,145
"4014","HM_1","SUPER","NsiI.TP86624",11,10086,0.00014738065648741,73
"4015","HM_1","SUPER","PstI.TP1088104",10,55370727,0.000107165684205651,38
"4016","HM_1","SUPER","PstI.TP1100793",1,4939667,0.000098196719135401,2
"4017","HM_1","SUPER","PstI.TP1169498",3,51898039,0.0000238277189058616,128
"4018","HM_1","SUPER","PstI.TP1276226",3,74078103,0.0000987161801911579,141
"4019","HM_1","SUPER","PstI.TP138953",11,1147,0.0000395078269555236,43
"4020","HM_1","SUPER","PstI.TP204901",11,1674,0.00007737748732812,46
"4021","HM_1","SUPER","PstI.TP219514",4,691478,0.000119769522488769,143
"4022","HM_1","SUPER","PstI.TP276669",10,582355,0.0000856843192558977,23
"4023","HM_1","SUPER","PstI.TP28557",4,43964717,0.000149557591466283,148
"4024","HM_1","SUPER","PstI.TP315041",3,62632908,0.000106104723451892,133
"4025","HM_1","SUPER","PstI.TP326019",10,3011971,0.0000323313146907452,26
"4026","HM_1","SUPER","PstI.TP37276",2,69768497,0.0000553496189932177,114
"4027","HM_1","SUPER","PstI.TP412177",1,72673321,0.000154223140994442,20
"4028","HM_1","SUPER","PstI.TP495406",10,8851249,0.0000718215220625291,30
"4029","HM_1","SUPER","PstI.TP57930",2,67346618,0.0000561934810748311,111
"4030","HM_1","SUPER","PstI.TP64429",11,538,0.000109958590656146,40
"4031","HM_1","SUPER","PstI.TP644437",11,4532,0.0001274678700633,56
"4032","HM_1","SUPER","PstI.TP73847",11,621,0.000161540320938454,41
"4033","HM_1","SUPER","PstI.TP768230",4,48611784,0.0001468321840053,149
"4034","HM_1","SUPER","PstI.TP774514",3,2411196,0.000113195609285669,118
"4035","HM_1","SUPER","PstI.TP784632",3,4314116,0.000112855944142271,120
"4036","HM_1","SUPER","PstI.TP83629",3,8924840,0.0000604872165860213,124
"4037","HM_50","FarmCPU","NsiI.TP571744",2,2865326,0.000000675445409226451,204
"4038","HM_50","FarmCPU","NsiI.TP632002",1,70863814,0.0000000294797219261967,203
"4039","HM_50","FarmCPU","NsiI.TP579718",3,64789626,0.000000194574441223976,205
"4040","HM_50","FarmCPU","PstI.TP319062",11,2525,0.0000000287680832302599,206
"4041","HM_50","FASTmrMLM","PstI.TP21082",11,167,0,56
"4042","HM_50","FASTmrMLM","NsiI.TP90957",9,58754094,0,54
"4043","HM_50","FASTmrMLM","PstI.TP621994",3,74383503,0,28
"4044","HM_50","FASTmrMLM","GFk45ctg179201_418",4,22559183,0,33
"4045","HM_50","FASTmrMLM","NsiI.TP123780",3,55955099,0.000000000854869849163667,21
"4046","HM_50","FASTmrMLM","NsiI.TP130730",11,10568,0,75
"4047","HM_50","FASTmrMLM","NsiI.TP215974",3,56338222,0,22
"4048","HM_50","FASTmrMLM","NsiI.TP222587",1,73275339,0,11
"4049","HM_50","FASTmrMLM","NsiI.TP245890",11,11906,0,76
"4050","HM_50","FASTmrMLM","NsiI.TP257077",1,6103539,0.0000000000661302249481766,3
"4051","HM_50","FASTmrMLM","NsiI.TP30868",1,51136397,0,7
"4052","HM_50","FASTmrMLM","NsiI.TP324593",4,54954569,0,35
"4053","HM_50","FASTmrMLM","NsiI.TP34695",4,6508508,0.00000000000031710274389479,31
"4054","HM_50","FASTmrMLM","NsiI.TP393109",11,13472,0,79
"4055","HM_50","FASTmrMLM","NsiI.TP425431",1,29611471,0,6
"4056","HM_50","FASTmrMLM","NsiI.TP436966",3,208286,0.0000000000106684174234025,18
"4057","HM_50","FASTmrMLM","NsiI.TP492468",11,15095,0.000000129598507475514,80
"4058","HM_50","FASTmrMLM","NsiI.TP496851",3,61267172,0.00000000140442968357795,24
"4059","HM_50","FASTmrMLM","NsiI.TP59527",11,9833,0.00000981070009743197,74
"4060","HM_50","FASTmrMLM","NsiI.TP616446",9,56031936,0,53
"4061","HM_50","FASTmrMLM","NsiI.TP646295",11,17132,0.0000000000000275359459175026,81
"4062","HM_50","FASTmrMLM","NsiI.TP654668",11,17191,0,82
"4063","HM_50","FASTmrMLM","NsiI.TP705689",11,17810,0,84
"4064","HM_50","FASTmrMLM","NsiI.TP767179",11,18585,0.000000142757850442176,85
"4065","HM_50","FASTmrMLM","NsiI.TP821811",4,48427329,0.000000000000000111019687362348,34
"4066","HM_50","FASTmrMLM","NsiI.TP825923",6,52448208,0,41
"4067","HM_50","FASTmrMLM","NsiI.TP832142",11,19332,0,86
"4068","HM_50","FASTmrMLM","PstI.TP1009395",11,6997,0.000000000000000333042762308747,66
"4069","HM_50","FASTmrMLM","PstI.TP1014148",5,51656308,0,38
"4070","HM_50","FASTmrMLM","PstI.TP1020545",11,7078,0,67
"4071","HM_50","FASTmrMLM","PstI.TP1046468",11,7261,0,68
"4072","HM_50","FASTmrMLM","PstI.TP1052140",6,19137861,0.00000000000000666192900223457,40
"4073","HM_50","FASTmrMLM","PstI.TP1075605",11,7505,0,69
"4074","HM_50","FASTmrMLM","PstI.TP108730",11,899,0,58
"4075","HM_50","FASTmrMLM","PstI.TP1159423",11,8140,0,70
"4076","HM_50","FASTmrMLM","PstI.TP1177996",11,8302,0.0000000000498539989263986,71
"4077","HM_50","FASTmrMLM","PstI.TP118441",11,979,0.00000000000152019745103083,59
"4078","HM_50","FASTmrMLM","PstI.TP1192081",9,48933732,0,52
"4079","HM_50","FASTmrMLM","PstI.TP1256552",10,47768031,0.000000613762005164795,55
"4080","HM_50","FASTmrMLM","PstI.TP1282314",9,15059279,0,51
"4081","HM_50","FASTmrMLM","PstI.TP133136",5,65324990,0.00000000000238836116008419,39
"4082","HM_50","FASTmrMLM","PstI.TP187918",11,1532,0,60
"4083","HM_50","FASTmrMLM","PstI.TP360841",2,2832783,0.0000000000000766125645013802,14
"4084","HM_50","FASTmrMLM","PstI.TP40160",2,77518912,0,17
"4085","HM_50","FASTmrMLM","PstI.TP457393",1,60097068,0.000000110840888901587,9
"4086","HM_50","FASTmrMLM","PstI.TP511612",11,3858,0.0000000190326823757635,61
"4087","HM_50","FASTmrMLM","PstI.TP513949",3,61369495,0.0000092363418841963,25
"4088","HM_50","FASTmrMLM","PstI.TP532669",4,3498516,0.0000000244230557039732,29
"4089","HM_50","FASTmrMLM","PstI.TP622176",3,65129470,0.00000000000670501880162841,27
"4090","HM_50","FASTmrMLM","PstI.TP640960",1,80209769,0,13
"4091","HM_50","FASTmrMLM","PstI.TP661215",3,54129611,0.00000000181050613172181,20
"4092","HM_50","FASTmrMLM","PstI.TP662300",1,9383388,0,5
"4093","HM_50","FASTmrMLM","PstI.TP68941",11,572,0.00000000000000044411966136559,57
"4094","HM_50","FASTmrMLM","PstI.TP705829",6,58061911,0,45
"4095","HM_50","FASTmrMLM","PstI.TP874146",11,6098,0,65
"4096","HM_50","FASTmrMLM","PstI.TP929267",1,63290479,0,10
"4097","HM_50","FASTmrMLM","PstI.TP964683",3,64769478,0,26
"4098","HM_50","FASTmrMLM","NsiI.TP293440",11,12365,0,77
"4099","HM_50","FASTmrMLM","NsiI.TP38649",11,9585,0.00000000000192043671394335,72
"4100","HM_50","FASTmrMLM","NsiI.TP441453",3,57267022,0,23
"4101","HM_50","FASTmrMLM","PstI.TP1278820",7,61813715,0,48
"4102","HM_50","FASTmrMLM","PstI.TP502131",1,59426545,0.000000000000000777141318793679,8
"4103","HM_50","FASTmrMLM","PstI.TP537292",1,78162057,0,12
"4104","HM_50","FASTmrMLM","PstI.TP641518",11,4507,0,62
"4105","HM_50","FASTmrMLM","PstI.TP693499",11,4804,0,63
"4106","HM_50","FASTmrMLM","PstI.TP793039",11,5486,0.0000000364753946925608,64
"4107","HM_50","FASTmrMLM","NsiI.TP56457",4,4041209,0,30
"4108","HM_50","FASTmrMLM","PstI.TP198419",7,2405340,0.0000000216820329460462,46
"4109","HM_50","FASTmrMLM","PstI.TP131472",1,7412958,0.0000000000582907978867232,4
"4110","HM_50","FASTmrMLM","PstI.TP675318",4,60844616,0,37
"4111","HM_50","FASTmrMLM","PstI.TP984285",9,11318249,0,50
"4112","HM_50","FASTmrMLM","NsiI.TP358792",11,13074,0.0000000000654636174067276,78
"4113","HM_50","FASTmrMLM","NsiI.TP388907",2,71256645,0,16
"4114","HM_50","FASTmrMLM","NsiI.TP49937",11,9724,0,73
"4115","HM_50","FASTmrMLM","NsiI.TP564528",1,4080985,0,2
"4116","HM_50","FASTmrMLM","NsiI.TP588890",4,9914641,0,32
"4117","HM_50","FASTmrMLM","NsiI.TP675599",11,17442,0.0000000338688148563477,83
