"","SNP","Chromosome","Position","GLM.HM_1","MLM.HM_1","CMLM.HM_1","SUPER.HM_1","rrBLUP.HM_1","Adj.P.GLM.HM_1","Adj.P.MLM.HM_1","Adj.P.CMLM.HM_1","Adj.P.SUPER.HM_1","Adj.P.rrBLUP.HM_1"
"24830","NsiI.TP680522",3,59306518,0.00924866005426546,0.0232132875296232,0.0232132875296232,0.000824798650752951,1,0.314582307743728,0.999104223694915,0.999104223694915,0.0487260316023189,1
"24838","PstI.TP21924",3,59388087,0.0150349836204122,0.276795401229556,0.276795401229556,0.000183363815999908,1,0.354503853085127,0.999104223694915,0.999104223694915,0.0307218860075624,1
"24847","NsiI.TP462694",3,59432640,0.025577456776292,0.246107684820066,0.246107684820066,0.000752698218046997,0.59115664428734,0.395357692008164,0.999104223694915,0.999104223694915,0.047190738713603,1
"24885","NsiI.TP756830",3,59816618,0.00110914859634513,0.00928111142119038,0.00928111142119038,6.57955376360159e-05,0.576273603669364,0.221844546135515,0.999104223694915,0.999104223694915,0.0256793252789291,1
"24916","PstI.TP136422",3,60253262,0.000786093184489256,0.0498052969535678,0.0498052969535678,0.000320243214051206,0.563452942031923,0.221844546135515,0.999104223694915,0.999104223694915,0.0359683765418606,1
"25088","PstI.TP197088",3,62192090,0.42664544695541,0.940269127588205,0.940269127588205,0.000385105878422886,0.21396191514442,0.84227466573998,0.999104223694915,0.999104223694915,0.0368639282242045,1
"25094","NsiI.TP426936",3,62236290,0.00396668111232298,0.018287620714805,0.018287620714805,0.000203436662899975,0.890840707239656,0.256399115021466,0.999104223694915,0.999104223694915,0.0310388682621909,1
"25134","PstI.TP315041",3,62632908,0.00207363339268972,0.0365542928542858,0.0365542928542858,0.000106104723451892,1,0.246743718827158,0.999104223694915,0.999104223694915,0.0264500093106854,1
"25186","NsiI.TP579782",3,63115213,0.0126697297044934,0.0579182570432519,0.0579182570432519,6.05598797721969e-05,1,0.341085286575281,0.999104223694915,0.999104223694915,0.0256793252789291,1
"25203","PstI.TP218170",3,63210084,0.0611560985556242,0.313879745765625,0.313879745765625,0.000351884691250329,0.0269263480075258,0.505311508419757,0.999104223694915,0.999104223694915,0.0364908469478215,1
"25212","NsiI.TP139027",3,63289950,0.0223717691244724,0.297878748299497,0.297878748299497,0.00024349468915766,1,0.381726905042061,0.999104223694915,0.999104223694915,0.0335012325574728,1
"25333","NsiI.TP538686",3,64534125,0.0119654819586115,0.0469705600447824,0.0469705600447824,0.000738761762454632,0.618054555230465,0.3348991639542,0.999104223694915,0.999104223694915,0.0468132407603823,1
"25346","NsiI.TP623459",3,64767434,0.0393374462058208,0.395671903042813,0.395671903042813,0.000167815575263029,1,0.440579227471004,0.999104223694915,0.999104223694915,0.03010171290618,1
"25358","PstI.TP1158338",3,64796586,0.042324574837847,0.413686524564479,0.413686524564479,0.00067808927348586,0.810270811064193,0.451883605700977,0.999104223694915,0.999104223694915,0.0448613709363902,1
"25443","PstI.TP1128716",3,65668248,0.000830156455453803,0.00948637016562244,0.00948637016562244,9.65394333763243e-05,0.818677882986681,0.221844546135515,0.999104223694915,0.999104223694915,0.0260034270856825,1
"25548","PstI.TP640904",3,66602989,0.00708877946321589,0.124004304247743,0.124004304247743,0.000555000685317108,0.747741782371791,0.296198231435917,0.999104223694915,0.999104223694915,0.0416727449239844,1
"25603","PstI.TP318338",3,67023794,0.00969629658038233,0.17188656309288,0.17188656309288,7.97820453163554e-06,1,0.31915223179141,0.999104223694915,0.999104223694915,0.0170610655532964,1
"25739","NsiI.TP57103",3,68055813,0.00579202849497385,0.0840814345070288,0.0840814345070288,0.000670422821290333,0.639777649677002,0.282135077980116,0.999104223694915,0.999104223694915,0.0448333311583225,1
"25749","NsiI.TP370880",3,68111215,0.00918606219616056,0.218209873796825,0.218209873796825,0.00013098372207719,0.491363793404433,0.314582307743728,0.999104223694915,0.999104223694915,0.0273426373789815,1
"25751","PstI.TP703729",3,68112941,0.158302235542732,0.368235859765137,0.368235859765137,0.000367028418613674,0.903842757454943,0.656117041032056,0.999104223694915,0.999104223694915,0.0367191953060451,1
"25841","NsiI.TP128678",3,69000501,0.0136040765516802,0.107994770547839,0.107994770547839,0.000663421141792292,0.620124286301494,0.346602805186008,0.999104223694915,0.999104223694915,0.0447505461028042,1
"25903","NsiI.TP43469",3,69599897,0.190937187582142,0.704002136640935,0.704002136640935,0.000481864247289774,1,0.688159515176704,0.999104223694915,0.999104223694915,0.0398842132022784,1
"25905","PstI.TP410209",3,69602329,0.00201994665774208,0.0327143416257343,0.0327143416257343,2.42023373919171e-05,0.87549397989214,0.246743718827158,0.999104223694915,0.999104223694915,0.0198503170863524,1
"26028","NsiI.TP659581",3,70887842,0.0498658346216668,0.281048613184688,0.281048613184688,1.35158142790448e-05,0.477910115540984,0.474942792247746,0.999104223694915,0.999104223694915,0.0187599502193142,1
"26144","PstI.TP704102",3,72097083,0.0317428880200231,0.606913214407527,0.606913214407527,0.000334565228063159,0.631704629340738,0.413253843215591,0.999104223694915,0.999104223694915,0.0359683765418606,1
"26248","NsiI.TP376338",3,73019311,0.00234203668706274,0.0629283220345956,0.0629283220345956,6.59474126774068e-06,0.947044082132955,0.247127942502346,0.999104223694915,0.999104223694915,0.0170610655532964,1
"26310","PstI.TP1023531",3,73557384,0.0279586325939868,0.184305336298932,0.184305336298932,0.000648354374285689,0.16201439962275,0.400855293711459,0.999104223694915,0.999104223694915,0.0443240277636869,1
"26343","PstI.TP1276226",3,74078103,0.00356915419970871,0.0995623933987793,0.0995623933987793,9.87161801911579e-05,1,0.254179269291463,0.999104223694915,0.999104223694915,0.0260034270856825,1
"26379","PstI.TP1280524",4,135529,0.0250822707400388,0.1846808835649,0.1846808835649,0.00026569571830382,0.795163066860084,0.394130401604045,0.999104223694915,0.999104223694915,0.0344223833323384,1
"26407","PstI.TP1250993",4,666401,0.012140849225076,0.122347639767627,0.122347639767627,8.97786923560767e-05,0.500097333213417,0.336745246775617,0.999104223694915,0.999104223694915,0.0258014016670295,1
"26412","PstI.TP219514",4,691478,0.0439037281577656,0.49193611894452,0.49193611894452,0.000119769522488769,0.254831818688485,0.454495042388018,0.999104223694915,0.999104223694915,0.0265168253225441,1
"26445","NsiI.TP340042",4,1007876,0.00654913689174455,0.0950036559738253,0.0950036559738253,0.000120700221301905,0.999608995987045,0.291208933103625,0.999104223694915,0.999104223694915,0.0265599365020924,1
"26473","PstI.TP1252901",4,1372858,0.0421334492168971,0.662837115448218,0.662837115448218,0.000710839270883174,1,0.451592490448287,0.999104223694915,0.999104223694915,0.0457268584806274,1
"26483","PstI.TP350585",4,1509412,0.019777369587478,0.087729683019683,0.087729683019683,0.000499927958550825,0.799259089832887,0.370189685514993,0.999104223694915,0.999104223694915,0.0402516837676052,1
"26501","PstI.TP314326",4,1792445,0.000931769301211945,0.107515490613452,0.107515490613452,0.000187759747011574,0.858034295772381,0.221844546135515,0.999104223694915,0.999104223694915,0.0307218860075624,1
"26536","PstI.TP587376",4,2288697,0.027579493065515,0.236563720274421,0.236563720274421,0.00025012613905837,0.172351565166655,0.399990204060425,0.999104223694915,0.999104223694915,0.0336685151560675,1
"26577","PstI.TP347648",4,2836741,0.0258483048343904,0.284410213020075,0.284410213020075,0.000449162643348459,0.681027279629185,0.395734335673977,0.999104223694915,0.999104223694915,0.039058750537733,1
"26598","NsiI.TP753313",4,3235012,0.0166569746546687,0.152069965230878,0.152069965230878,0.000130228704785754,0.814043222426528,0.360130380091954,0.999104223694915,0.999104223694915,0.0273426373789815,1
"26688","NsiI.TP237994",4,4237089,0.0427845413790826,0.217669114691151,0.217669114691151,0.000668676128974893,0.961275315771598,0.452436535178824,0.999104223694915,0.999104223694915,0.0448333311583225,1
"26693","PstI.TP297382",4,4364885,0.0103051382658571,0.173626588539167,0.173626588539167,3.75267219449136e-05,1,0.32394758688001,0.999104223694915,0.999104223694915,0.0245659628937139,1
"26729","NsiI.TP289776",4,4806117,0.0305893681778211,0.187275081764102,0.187275081764102,0.000265678687892819,0.35180472907148,0.412430339601911,0.999104223694915,0.999104223694915,0.0344223833323384,1
"26818","NsiI.TP472754",4,5966031,0.0219709420351576,0.135749258301307,0.135749258301307,0.000262984742593406,0.728583237485298,0.381309580601504,0.999104223694915,0.999104223694915,0.0344223833323384,1
"26827","NsiI.TP358286",4,6118094,0.024385321685522,0.360427519321014,0.360427519321014,0.000476701720907443,0.00545064159784655,0.390935063969453,0.999104223694915,0.999104223694915,0.0396387366454097,1
"26993","PstI.TP408444",4,9160208,0.00491730513988484,0.0749147034930027,0.0749147034930027,7.68356964233593e-05,1,0.271059205744523,0.999104223694915,0.999104223694915,0.0258014016670295,1
"27062","PstI.TP345423",4,10479763,0.023197971350091,0.0846096896360125,0.0846096896360125,0.000743633484812711,1,0.385969751075189,0.999104223694915,0.999104223694915,0.0469165125872747,1
"27105","NsiI.TP102705",4,12103867,0.37505714257981,0.715896635963018,0.715896635963018,0.000622031718050449,0.455017193186133,0.819013037660384,0.999104223694915,0.999104223694915,0.0434213272847909,1
"27148","PstI.TP257951",4,14228269,0.0225801900945483,0.296372758757046,0.296372758757046,0.000493962159021481,0.2318654887055,0.383289699027309,0.999104223694915,0.999104223694915,0.0402285268465747,1
"27161","PstI.TP978122",4,14930204,0.0157070729605409,0.0767223454285923,0.0767223454285923,0.000502794465014201,0.0703694933194308,0.356795806669953,0.999104223694915,0.999104223694915,0.0403218814520722,1
"27164","PstI.TP1194303",4,15320890,0.0164390262237827,0.0540487372191958,0.0540487372191958,0.000582753833451022,1,0.359488187459815,0.999104223694915,0.999104223694915,0.0424856976597586,1
"27230","NsiI.TP671673",4,35758840,0.00217912135796437,0.0882816373178279,0.0882816373178279,0.000412994991508283,0.442715157060082,0.246743718827158,0.999104223694915,0.999104223694915,0.0375419729308587,1
"27260","PstI.TP28557",4,43964717,0.0154072543319226,0.355901231087248,0.355901231087248,0.000149557591466283,0.241442568052664,0.35615914182374,0.999104223694915,0.999104223694915,0.0288859150824298,1
"27301","PstI.TP744262",4,48092727,0.0336530852404007,0.188191732193883,0.188191732193883,0.000516951759204835,1,0.420877070946283,0.999104223694915,0.999104223694915,0.0409117436100528,1
"27303","PstI.TP1148487",4,48397503,0.0916266469593055,0.0539561059070779,0.0539561059070779,0.000609807518046891,0.672958772719877,0.56530915385454,0.999104223694915,0.999104223694915,0.0432182667545938,1
"27308","PstI.TP768230",4,48611784,0.148835836094054,0.179002051191118,0.179002051191118,0.0001468321840053,0.617138221866337,0.645925698207369,0.999104223694915,0.999104223694915,0.0287765519716693,1
"27428","NsiI.TP443125",4,52156961,0.0471345163582819,0.317494131513514,0.317494131513514,0.000551741365123125,0.53583382016692,0.466454847358401,0.999104223694915,0.999104223694915,0.0416727449239844,1
"27516","NsiI.TP773756",4,53789013,0.00106805299580392,0.0255048033195999,0.0255048033195999,3.04893805709445e-06,1,0.221844546135515,0.999104223694915,0.999104223694915,0.0153752140260169,1
"27530","NsiI.TP88838",4,53926304,0.00674663185584838,0.107182751336554,0.107182751336554,0.000237945751763958,0.229211855219896,0.292454180096692,0.999104223694915,0.999104223694915,0.0334431855677271,1
"27630","NsiI.TP608930",4,55551213,0.0228072621578942,0.203564594567148,0.203564594567148,0.000791392219484292,1,0.384855852490142,0.999104223694915,0.999104223694915,0.0480804081090053,1
"27704","PstI.TP1169832",4,56534152,0.0845149468342878,0.531237738903236,0.531237738903236,0.000271339924029002,0.490845927346168,0.550715726362016,0.999104223694915,0.999104223694915,0.0346755297093047,1
"27790","NsiI.TP360192",4,57666407,0.000394857927942348,0.0138713014757875,0.0138713014757875,4.30032473495437e-05,0.878109252438443,0.221844546135515,0.999104223694915,0.999104223694915,0.0246333522277831,1
"27946","PstI.TP991511",4,59220862,0.00996277074498782,0.0869700167970008,0.0869700167970008,0.000207512117972939,0.841334582655767,0.320072078279426,0.999104223694915,0.999104223694915,0.0310734328357154,1
"28066","NsiI.TP458371",4,60173927,0.191908844682446,0.520051183621983,0.520051183621983,0.000348842574565909,1,0.689183638859599,0.999104223694915,0.999104223694915,0.0364588200078633,1
"28158","PstI.TP999900",4,61190544,0.000457762629705152,0.00630842546340623,0.00630842546340623,0.000280233453585885,1,0.221844546135515,0.999104223694915,0.999104223694915,0.034907424403843,1
"28161","PstI.TP968747",4,61216267,0.0801295711621931,0.328243976663156,0.328243976663156,0.00077829681393445,1,0.541459781932121,0.999104223694915,0.999104223694915,0.0476862061481603,1
"28262","NsiI.TP223397",4,62086809,0.0557888128728369,0.389164055116681,0.389164055116681,0.000203028693857585,0.207804500932874,0.490332849234033,0.999104223694915,0.999104223694915,0.0310388682621909,1
"28338","PstI.TP581762",4,62741281,0.01066312618488,0.0539242182494148,0.0539242182494148,1.72093885044178e-05,1,0.324541234827042,0.999104223694915,0.999104223694915,0.0198503170863524,1
"28370","NsiI.TP418754",4,63031223,0.0118509125919135,0.105311628756718,0.105311628756718,0.000245690623837926,0.526654555806427,0.334334851635452,0.999104223694915,0.999104223694915,0.0335012325574728,1
"28410","NsiI.TP205252",4,63574731,0.0130516253626858,0.142884564840532,0.142884564840532,7.9924433350086e-05,0.661285826484098,0.343174918801717,0.999104223694915,0.999104223694915,0.0258014016670295,1
"28533","PstI.TP796634",4,64652977,0.00514718918550749,0.0342942068775928,0.0342942068775928,7.29237110332973e-05,1,0.272018287086437,0.999104223694915,0.999104223694915,0.0258014016670295,1
"28604","NsiI.TP218127",4,65196239,0.017384116056465,0.461706570919491,0.461706570919491,0.000383088399392186,1,0.360965466194309,0.999104223694915,0.999104223694915,0.0368639282242045,1
"28743","GFSSContig20159_1535",4,66481522,0.0125758182646689,0.305082402331257,0.305082402331257,0.000313384676544046,0.958330534307534,0.340462212704705,0.999104223694915,0.999104223694915,0.0359683765418606,1
"28837","NsiI.TP120901",4,67265395,0.0430830036652003,0.213771634947336,0.213771634947336,3.38670345507325e-05,0.651473966766644,0.452436535178824,0.999104223694915,0.999104223694915,0.0244438708573367,1
"28849","NsiI.TP211144",4,67377179,0.00785320496243053,0.0346287942341929,0.0346287942341929,0.000156884996114673,0.0599672281670987,0.303108514100741,0.999104223694915,0.999104223694915,0.0291464761242678,1
"28909","PstI.TP1190905",4,67932031,0.102684640246709,0.385181936386776,0.385181936386776,0.000437573974858428,1,0.584771345770611,0.999104223694915,0.999104223694915,0.0387086834605536,1
"28974","NsiI.TP189044",5,34971,0.00256634522044032,0.0171181424774545,0.0171181424774545,0.000150553295833596,1,0.247127942502346,0.999104223694915,0.999104223694915,0.0288859150824298,1
"28982","PstI.TP747686",5,191126,0.0152406285267213,0.253789723384586,0.253789723384586,7.2803754849365e-05,0.976371918175743,0.354612380575318,0.999104223694915,0.999104223694915,0.0258014016670295,1
"29130","NsiI.TP561542",5,2897010,0.0450382220807038,0.0896520921593819,0.0896520921593819,0.000653440237736816,0.518916032927742,0.458732500420589,0.999104223694915,0.999104223694915,0.0444093244810663,1
"29275","PstI.TP138495",5,8332076,0.0737586830093288,0.431424587931692,0.431424587931692,0.000347682071065911,0.396284532340772,0.526660844364414,0.999104223694915,0.999104223694915,0.0364588200078633,1
"29291","NsiI.TP346723",5,9422087,0.0172718030680471,0.0800893966630761,0.0800893966630761,9.58843178288085e-05,0.306321866674084,0.360130380091954,0.999104223694915,0.999104223694915,0.0260034270856825,1
"29436","GFSSContig16952_694",5,21260380,0.0428563588820112,0.237604796831684,0.237604796831684,0.000699407229277111,0.138132677150622,0.452436535178824,0.999104223694915,0.999104223694915,0.045322380229911,1
"29515","PstI.TP234335",5,53477940,0.0124341601122115,0.283972763150989,0.283972763150989,0.000552568976173328,1,0.339118867314445,0.999104223694915,0.999104223694915,0.0416727449239844,1
"29723","PstI.TP719892",5,64652954,0.00226480369648319,0.0118509563879321,0.0118509563879321,0.000464840805539624,1,0.246743718827158,0.999104223694915,0.999104223694915,0.0391579426989103,1
"29731","PstI.TP861953",5,64737000,0.0124768674387546,0.131114832122702,0.131114832122702,0.000150036568267234,1,0.339118867314445,0.999104223694915,0.999104223694915,0.0288859150824298,1
"29803","NsiI.TP611508",5,67361698,0.00055858162301043,0.00306954801528627,0.00306954801528627,0.00027383525916908,0.854480839203818,0.221844546135515,0.999104223694915,0.999104223694915,0.0346755297093047,1
"29871","PstI.TP926766",5,69640057,0.0224446466930039,0.259504543877143,0.259504543877143,0.00052559165373134,0.871435970065414,0.381887039065122,0.999104223694915,0.999104223694915,0.0410980033575543,1
"29891","NsiI.TP442160",5,70281600,0.0648502513266542,0.197688160783732,0.197688160783732,0.000703699676338654,0.0326668275555993,0.513903353069016,0.999104223694915,0.999104223694915,0.0453484177137667,1
"29919","PstI.TP724345",5,71593518,0.0134945423616734,0.142040446957249,0.142040446957249,4.26047828253627e-06,1,0.346448763609988,0.999104223694915,0.999104223694915,0.0153752140260169,1
"29936","NsiI.TP169322",5,71759480,0.00174209687215063,0.0327026859699471,0.0327026859699471,0.00017219347693897,1,0.240792024946974,0.999104223694915,0.999104223694915,0.0301802480492228,1
"29970","NsiI.TP352026",6,555824,0.00709191784071488,0.169368153710698,0.169368153710698,4.22048797220755e-05,0.824804634739899,0.296198231435917,0.999104223694915,0.999104223694915,0.0245659628937139,1
"30010","PstI.TP774963",6,1911989,0.0455519905942405,0.321537419507358,0.321537419507358,0.000153139606193974,0.219288961829541,0.460670732248116,0.999104223694915,0.999104223694915,0.0290531477991392,1
"30018","NsiI.TP203570",6,2078276,0.021226049482355,0.0775326571368099,0.0775326571368099,0.000650265185358944,1,0.378461616698903,0.999104223694915,0.999104223694915,0.0443240277636869,1
"30071","NsiI.TP580268",6,4463658,0.000888425826973496,0.0453198059613762,0.0453198059613762,0.000522824598660076,0.279307587593181,0.221844546135515,0.999104223694915,0.999104223694915,0.0410167263400974,1
"30086","NsiI.TP32455",6,6026230,0.000212966055692557,0.000803041656370521,0.000803041656370521,0.00045111649661533,0.122696012910584,0.221844546135515,0.999104223694915,0.999104223694915,0.039114205849962,1
"30106","PstI.TP1136919",6,6739369,0.0115487746837666,0.151596682902564,0.151596682902564,0.000281200259570943,0.258917765007513,0.332474895482775,0.999104223694915,0.999104223694915,0.034907424403843,1
"30117","NsiI.TP423257",6,8209105,0.0133059435069105,0.0107801852018598,0.0107801852018598,0.00023654195752077,0.682842168635327,0.345294544656785,0.999104223694915,0.999104223694915,0.0334431855677271,1
"30204","PstI.TP591413",6,32813463,0.00670616686660504,0.117059107157446,0.117059107157446,0.000459978275176506,0.453696313524974,0.292454180096692,0.999104223694915,0.999104223694915,0.0391502264022871,1
"30392","NsiI.TP670883",6,44550387,0.00619327988696227,0.0987075995584323,0.0987075995584323,0.000802062355695578,1,0.286806173614436,0.999104223694915,0.999104223694915,0.0481491053440837,1
"30421","PstI.TP29028",6,45093133,0.00224589591874351,0.0106909516261598,0.0106909516261598,1.08466483778017e-05,1,0.246743718827158,0.999104223694915,0.999104223694915,0.0170610655532964,1
"30430","PstI.TP805477",6,45164041,0.00365537373837118,0.0199045525810146,0.0199045525810146,0.000803196669727843,1,0.254693019795417,0.999104223694915,0.999104223694915,0.0481491053440837,1
"30567","PstI.TP1090311",6,47330022,0.089961614111456,0.584836439822036,0.584836439822036,0.000272988322842545,0.062223192640145,0.561587048962848,0.999104223694915,0.999104223694915,0.0346755297093047,1
"30587","PstI.TP716101",6,47677795,0.0134967630731221,0.152408869229465,0.152408869229465,0.00029042160342495,0.0449729295828186,0.346448763609988,0.999104223694915,0.999104223694915,0.0351491714797134,1
"30645","PstI.TP1135019",6,48321116,0.00223806937333801,0.210996413640091,0.210996413640091,0.00033576936254226,0.467995326372126,0.246743718827158,0.999104223694915,0.999104223694915,0.0359683765418606,1
"30688","PstI.TP153865",6,48713292,0.0168494292832337,0.0798720063545578,0.0798720063545578,0.000558343487014838,0.234792887774488,0.360130380091954,0.999104223694915,0.999104223694915,0.0417801607069638,1
"30872","PstI.TP681191",6,51040947,0.206943737166639,0.402701782215698,0.402701782215698,0.000434845253467484,0.400578844049488,0.699923672621337,0.999104223694915,0.999104223694915,0.0387086834605536,1
"30980","NsiI.TP530730",6,51917233,0.000743677337315034,0.0108457891542375,0.0108457891542375,0.000261419678555321,0.350223090821662,0.221844546135515,0.999104223694915,0.999104223694915,0.0344223833323384,1
"30997","NsiI.TP469438",6,52124718,0.123802681485868,0.393527731916168,0.393527731916168,0.000522378530831677,0.0244534981333853,0.614585827511513,0.999104223694915,0.999104223694915,0.0410167263400974,1
"31107","PstI.TP579760",6,53267780,0.0315646154526914,0.329115559364573,0.329115559364573,0.0008068450523718,0.241942737490092,0.413075347050531,0.999104223694915,0.999104223694915,0.0482876024046327,1
"31227","PstI.TP1080029",6,54377110,0.0228217558282228,0.0736558261246178,0.0736558261246178,5.42516042215172e-05,0.829389143381546,0.384855852490142,0.999104223694915,0.999104223694915,0.0256793252789291,1
"31440","PstI.TP537170",6,56260618,0.0198504627785118,0.278306388177974,0.278306388177974,0.0002038798698445,0.592976042766465,0.370788561465287,0.999104223694915,0.999104223694915,0.0310388682621909,1
"31451","PstI.TP1005417",6,56320362,0.116779295766105,0.405689884089981,0.405689884089981,0.000366584193434348,0.508740324762848,0.607029517132199,0.999104223694915,0.999104223694915,0.0367191953060451,1
"31487","NsiI.TP364137",6,56610072,0.00133367719143979,0.0661977962740414,0.0661977962740414,1.81124369620287e-05,1,0.234986682758245,0.999104223694915,0.999104223694915,0.0198503170863524,1
"31496","PstI.TP6170",6,56702797,0.000237500240965794,0.00257910025257478,0.00257910025257478,0.000119015407490052,0.602198656621841,0.221844546135515,0.999104223694915,0.999104223694915,0.0265125186759321,1
"31518","PstI.TP663240",6,56975360,0.0910820396406462,0.743832812590816,0.743832812590816,7.02832491754864e-05,0.192629272058004,0.564119684629101,0.999104223694915,0.999104223694915,0.0258014016670295,1
"31530","NsiI.TP616137",6,57075072,0.00886137512058897,0.356257357627473,0.356257357627473,0.000393356174814857,0.374190657171891,0.313720482689109,0.999104223694915,0.999104223694915,0.0371608315097345,1
"31531","PstI.TP438189",6,57093743,0.000578055704675842,0.023185188929665,0.023185188929665,0.000661344480544715,0.605438207080509,0.221844546135515,0.999104223694915,0.999104223694915,0.0446940067675986,1
"31614","PstI.TP992224",6,57775119,0.0132517677439626,0.247871978987502,0.247871978987502,0.000321485818887968,0.740279734673728,0.344545961343028,0.999104223694915,0.999104223694915,0.0359683765418606,1
"31623","NsiI.TP159695",6,57820247,0.00108471953273838,0.146885839097208,0.146885839097208,6.32960102958227e-05,0.303259245091755,0.221844546135515,0.999104223694915,0.999104223694915,0.0256793252789291,1
"31652","PstI.TP607682",6,57995101,0.00184913962101647,0.145379002447981,0.145379002447981,2.60068338821326e-05,1,0.242839155729203,0.999104223694915,0.999104223694915,0.020402926546487,1
"31787","NsiI.TP255006",6,59462133,0.000658143969930295,0.0790217637257917,0.0790217637257917,7.27881723504116e-06,0.582494762001592,0.221844546135515,0.999104223694915,0.999104223694915,0.0170610655532964,1
"31792","PstI.TP369771",6,59498070,0.0256996101939386,0.227697471803201,0.227697471803201,5.86773276102963e-05,1,0.395527888873924,0.999104223694915,0.999104223694915,0.0256793252789291,1
"31838","NsiI.TP495563",6,59994547,0.0216598873414529,0.302731364320671,0.302731364320671,0.000532864419187784,0.651119893274344,0.380000979279705,0.999104223694915,0.999104223694915,0.041266118368345,1
"31860","PstI.TP230384",6,60169404,0.00264758741828477,0.036268246892529,0.036268246892529,1.09416978531725e-05,0.72464693475742,0.247127942502346,0.999104223694915,0.999104223694915,0.0170610655532964,1
"31883","PstI.TP9243",6,60399770,0.0389098172553904,0.254959024006335,0.254959024006335,0.000377878176242499,1,0.438534026646638,0.999104223694915,0.999104223694915,0.0367191953060451,1
"31906","NsiI.TP755117",6,60605057,0.00827241169543226,0.0215348035313902,0.0215348035313902,6.39196798519827e-05,0.998876076405575,0.307767828107999,0.999104223694915,0.999104223694915,0.0256793252789291,1
"31929","PstI.TP189668",6,60778232,0.00745234797234106,0.0752263874271669,0.0752263874271669,0.000614249162086254,0.895095315751004,0.300491992878038,0.999104223694915,0.999104223694915,0.0432447068759312,1
"31958","NsiI.TP370740",6,61057670,0.00314741336155823,0.0139837616205039,0.0139837616205039,0.000337530135638744,1,0.251604252163745,0.999104223694915,0.999104223694915,0.0359683765418606,1
"32023","NsiI.TP762015",7,823818,0.0204122591262321,0.388818405560577,0.388818405560577,0.000438929465640529,0.342680207418116,0.374498021020571,0.999104223694915,0.999104223694915,0.0387086834605536,1
"32044","PstI.TP1064114",7,1325659,0.00339689668314205,0.0901934944021069,0.0901934944021069,8.17189201231539e-06,0.81571432493778,0.254163780115948,0.999104223694915,0.999104223694915,0.0170610655532964,1
"32051","PstI.TP633054",7,1390154,0.0156459202779396,0.103040681230147,0.103040681230147,0.000283720993829244,0.148775525164976,0.356683493992599,0.999104223694915,0.999104223694915,0.034945130461808,1
"32096","NsiI.TP440843",7,1968005,0.0191889252251544,0.223094390600044,0.223094390600044,0.000763972819091008,1,0.36790329032512,0.999104223694915,0.999104223694915,0.0474832954552933,1
"32158","NsiI.TP476441",7,2882399,0.0231194100616003,0.0764929815126271,0.0764929815126271,0.000453051929873756,0.714773527944274,0.385509710182928,0.999104223694915,0.999104223694915,0.039114205849962,1
"32222","PstI.TP1072201",7,4673781,0.00698510927829817,0.0994893057265703,0.0994893057265703,0.000168577803663822,0.225310467272113,0.295358076344352,0.999104223694915,0.999104223694915,0.03010171290618,1
"32280","PstI.TP1105337",7,5792076,0.000383019299956755,0.00152251307737881,0.00152251307737881,2.59138891603937e-05,0.97812671550956,0.221844546135515,0.999104223694915,0.999104223694915,0.020402926546487,1
"32306","NsiI.TP31742",7,6509038,0.000911475849664032,0.046374921127162,0.046374921127162,5.05155277859109e-05,1,0.221844546135515,0.999104223694915,0.999104223694915,0.0256761178413796,1
"32317","NsiI.TP668488",7,6826349,0.000204167972341239,0.00331321057911754,0.00331321057911754,4.09368799847687e-06,0.614525726306373,0.221844546135515,0.999104223694915,0.999104223694915,0.0153752140260169,1
"32333","PstI.TP543083",7,7619505,0.00928271910827297,0.188813936115223,0.188813936115223,0.000116426993071578,1,0.315140891043608,0.999104223694915,0.999104223694915,0.0264500093106854,1
"32334","PstI.TP700622",7,7629673,0.00751863070444642,0.208035554471391,0.208035554471391,0.000406992761587755,0.954693602231498,0.300513806186263,0.999104223694915,0.999104223694915,0.0375419729308587,1
"32337","PstI.TP470138",7,7700783,0.0690479893399548,0.321766013714688,0.321766013714688,0.000701652819200137,0.561225051210223,0.520487424887955,0.999104223694915,0.999104223694915,0.045322380229911,1
"32427","NsiI.TP644424",7,12799384,0.00747164705401259,0.166399873233904,0.166399873233904,0.000133424348833378,0.0275506751622245,0.300513806186263,0.999104223694915,0.999104223694915,0.0273580562539713,1
"32450","NsiI.TP146169",7,14058863,0.0014504129908687,0.13886473421871,0.13886473421871,0.000767647207433314,0.952890979801664,0.239767493871145,0.999104223694915,0.999104223694915,0.0474832954552933,1
"32531","PstI.TP1021940",7,37610633,0.0611013941760023,0.0799680217427838,0.0799680217427838,0.00049419625276548,0.393922633481929,0.505311508419757,0.999104223694915,0.999104223694915,0.0402285268465747,1
"32586","PstI.TP220192",7,42063325,0.0439421397209287,0.276922109198059,0.276922109198059,0.000369938009746563,0.433842822681633,0.454495042388018,0.999104223694915,0.999104223694915,0.0367191953060451,1
"32690","PstI.TP522628",7,55214011,0.00618955189008352,0.0473501388609848,0.0473501388609848,0.000141673185467373,0.40831904175584,0.286806173614436,0.999104223694915,0.999104223694915,0.0284038995397031,1
"32705","PstI.TP265440",7,55685759,0.0135109693576473,0.163306998857799,0.163306998857799,2.07654780343631e-05,0.520173166522088,0.346541479871198,0.999104223694915,0.999104223694915,0.0198503170863524,1
