"","SNP","Chromosome","Position","FarmCPU.fprind","FarmCPU.fprinW","FarmCPU.fprinGW","FarmCPU.fprinM"
"35009","NsiI.TP708843",11,17858,0.297076062531874,0.628223067299842,0.391818147085156,0.970518159609196
"35010","NsiI.TP708852",11,17859,0.980744946888749,0.403640310313734,0.389711419129248,0.245278512193281
"35011","NsiI.TP708868",11,17860,0.282275569123767,0.726824536750291,0.580984896824241,0.31354896312144
"35012","NsiI.TP708907",11,17861,0.847380190175201,0.270771795053543,0.495326888488368,0.185051081325826
"35013","NsiI.TP708917",11,17862,0.893328700304312,0.476081874687158,0.131165906468776,0.290294398185148
"35014","NsiI.TP709042",11,17863,0.0690225753572896,0.107568769033701,0.402115960409005,0.240648261746626
"35015","NsiI.TP709151",11,17865,0.488409021946121,0.520593138657995,0.0724212705609319,0.177377905600883
"35016","NsiI.TP709190",11,17866,0.673806537911994,0.859512286053759,0.177208219073635,0.0243335706441031
"35017","NsiI.TP709445",11,17868,0.257625581324018,0.96348859462247,0.373508291249013,0.353063816598453
"35018","NsiI.TP709471",11,17869,0.815875480918654,0.597302664997074,0.766974291354364,0.147484311108426
"35019","NsiI.TP709489",11,17870,0.209744682038278,0.0386768565412865,0.487212433389157,0.150093823244175
"35020","NsiI.TP709794",11,17871,0.681851293993428,0.785571037856332,0.606038371339169,0.875678919684965
"35021","NsiI.TP709972",11,17872,0.886801245357205,0.305147928063952,0.989992530917559,0.460994740817044
"35022","NsiI.TP710370",11,17875,0.275984240296098,0.456204505114311,0.827198774105428,0.365526991542404
"35023","NsiI.TP710424",11,17877,0.429081627054254,0.556589573826958,0.945795251893743,0.436170199295721
"35024","NsiI.TP710558",11,17880,0.392672188179543,0.864843180909952,0.413686229427493,0.54266200681143
"35025","NsiI.TP710614",11,17881,0.936592400226521,0.477306795443337,0.684886207068893,0.150164472084074
"35026","NsiI.TP710685",11,17883,0.795616288419099,0.388577802526666,0.382341360417243,0.784619081746298
"35027","NsiI.TP710713",11,17884,0.85107889021567,0.735425398840768,0.663147187616704,0.0633471479582057
"35028","NsiI.TP710737",11,17885,0.034890226698421,0.745698138336897,0.250902208086029,0.223849680082788
"35029","NsiI.TP710759",11,17886,0.459314880193746,0.851686947700984,0.267334233931554,0.933239049799827
"35030","NsiI.TP710806",11,17887,0.192969597266684,0.575079499863466,0.295509736542296,0.732007577241472
"35031","NsiI.TP710816",11,17888,0.702402792721976,0.990839813210906,0.820990308820294,0.0781959157223312
"35032","NsiI.TP710907",11,17889,0.396864418983915,0.718854479443646,0.753555343968266,0.918003480898012
"35033","NsiI.TP710914",11,17890,0.501361477132003,0.658172801326628,0.58313570131735,0.843884749262465
"35034","NsiI.TP710917",11,17891,0.404181954686091,0.72950201218266,0.818485850826039,0.223015414260444
"35035","NsiI.TP710975",11,17893,0.682570707602468,0.74681043792948,0.551881733389547,0.465983244078558
"35036","NsiI.TP710986",11,17894,0.677935236618765,0.358002621357578,0.512040840561971,0.109652390878744
"35037","NsiI.TP711020",11,17897,0.678690118111031,0.0761112000477568,0.0794535315644869,0.380042536348379
"35038","NsiI.TP711155",11,17898,0.448153599648814,0.0831147649039171,0.112779284306082,0.307335672977629
"35039","NsiI.TP711166",11,17899,0.583761740582167,0.872073541694762,0.0724992706886435,0.373373990276906
"35040","NsiI.TP711668",11,17900,0.980187733348741,0.815902627916645,0.564902253052265,0.594854398305362
"35041","NsiI.TP711909",11,17901,0.708237265554241,0.952672599157959,0.469826025806317,0.457878461262941
"35042","NsiI.TP712004",11,17903,0.270958236856708,0.051417199295966,0.0721425847062687,0.29665741554404
"35043","NsiI.TP712033",11,17904,0.830420286710936,0.148856464059122,0.64898151353006,0.301145185449839
"35044","NsiI.TP712102",11,17905,0.955025404124258,0.546967742991574,0.240999976304256,0.911991749497641
"35045","NsiI.TP712124",11,17906,0.738550795958917,0.77802210146757,0.661534481825568,0.498129996400034
"35046","NsiI.TP712567",11,17908,0.645183889046196,0.812567132994068,0.382472089925837,0.341564416900658
"35047","NsiI.TP712607",11,17910,0.923968185783001,0.718237763469878,0.651398763653594,0.758877334877901
"35048","NsiI.TP712786",11,17911,0.540927255802771,0.14333622804143,0.5030444681868,0.879409026041864
"35049","NsiI.TP712947",11,17912,0.177646916123121,0.412042128841498,0.335342225568401,0.0596662562983839
"35050","NsiI.TP713142",11,17913,0.844352274433128,0.852819744212884,0.348565211351709,0.869464764162701
"35051","NsiI.TP713418",11,17914,0.52931699533777,0.982976841910448,0.812860834503171,0.949611662820234
"35052","NsiI.TP713435",11,17915,0.605270527339186,0.869172508007908,0.376281746089009,0.314385786301835
"35053","NsiI.TP713437",11,17916,0.594232496275239,0.632035006835663,0.485888263221611,0.0728182010263993
"35054","NsiI.TP713895",11,17919,0.701926934708573,0.834357193826457,0.424240564822299,0.317111656348025
"35055","NsiI.TP713928",11,17920,0.5743841801252,0.832688910061645,0.754098812853976,0.755613517735646
"35056","NsiI.TP714128",11,17921,0.808851559020532,0.593443632789457,0.542400382697813,0.996432454900904
"35057","NsiI.TP714144",11,17922,0.06436222326579,0.595454843579714,0.373923697959267,0.955187006036303
"35058","NsiI.TP714188",11,17923,0.268501321216998,0.464223705905241,0.616514613377696,0.892324755853207
"35059","NsiI.TP714330",11,17924,0.540904312115944,0.244852303733473,0.814958393611535,0.177428463809142
"35060","NsiI.TP714342",11,17925,0.969457162208172,0.17109793120297,0.142379122716485,0.790323090251898
"35061","NsiI.TP714398",11,17926,0.979384648906199,0.246006561693062,0.401247678999071,0.386795841393372
"35062","NsiI.TP714678",11,17927,0.120581552220216,0.370645162083586,0.0357714479537958,0.00147666969849504
"35063","NsiI.TP714726",11,17928,0.902463583937941,0.43864130259037,0.368555511336024,0.844573683207433
"35064","NsiI.TP714864",11,17931,0.150042055525592,0.469496377621819,0.0748322934101881,0.820954676125147
"35065","NsiI.TP714921",11,17932,0.692907733243083,0.710720406499167,0.899822373084921,0.635345676439625
"35066","NsiI.TP714954",11,17934,0.423967494504808,0.673938826332805,0.837548729135439,0.541708688018933
"35067","NsiI.TP715038",11,17936,0.474137257650811,0.679083446497554,0.726835997054565,0.986616774998308
"35068","NsiI.TP715149",11,17939,0.949339945106831,0.862794204425465,0.144473768133553,0.173594464470368
"35069","NsiI.TP715168",11,17940,0.505231673489856,0.743126430322264,0.64360848303808,0.862347421551666
"35070","NsiI.TP715339",11,17943,0.535885730465388,0.0871431623100563,0.235912804412692,0.504457966794443
"35071","NsiI.TP715464",11,17944,0.921058961329019,0.76058495782062,0.649721997400447,0.13854745559102
"35072","NsiI.TP715620",11,17946,0.390467305428384,0.201261540253223,0.236936127973952,0.714821619776551
"35073","NsiI.TP715632",11,17947,0.149214308985472,0.207857230360635,0.424736511757724,0.527534574667489
"35074","NsiI.TP715828",11,17949,0.939104024766043,0.474392746790924,0.252508173898789,0.729673146379373
"35075","NsiI.TP716000",11,17950,0.695796555601296,0.658845402178759,0.0811576079137647,0.673533892786796
"35076","NsiI.TP716024",11,17951,0.549766166802284,0.714404841526331,0.618131091379581,0.550051888915864
"35077","NsiI.TP716106",11,17952,0.432899562412033,0.330779484657035,0.493274338182756,0.874257957215341
"35078","NsiI.TP716122",11,17953,0.990582335720825,0.24053437085268,0.189004875822297,0.968403434199453
"35079","NsiI.TP716139",11,17954,0.831764283731608,0.177474320074249,0.965000652410661,0.53946700802779
"35080","NsiI.TP716271",11,17956,0.0426387228604901,0.219434844359378,0.249355262583245,0.418159056107358
"35081","NsiI.TP716281",11,17957,0.680503338625127,0.232742133102056,0.054903750986364,0.605484129760186
"35082","NsiI.TP716296",11,17958,0.418785827907371,0.389574169952524,0.735251943498086,0.409155154364169
"35083","NsiI.TP716302",11,17959,0.287853705361778,0.443255779546381,0.540634515880231,0.269402835639587
"35084","NsiI.TP716358",11,17960,0.534174864303213,0.900145955638955,0.404494304451346,0.105799159359447
"35085","NsiI.TP716684",11,17963,0.0378462237054273,0.191720041299742,0.096154044874054,0.0145861080840713
"35086","NsiI.TP716754",11,17965,0.943379047585864,0.781037864175102,0.161942266428486,0.894770619296353
"35087","NsiI.TP716782",11,17967,0.733316247715965,0.940939555096244,0.171408822276932,0.895316739837851
"35088","NsiI.TP717028",11,17968,0.680786062971818,0.672108278563828,0.949854591827998,0.578152112110757
"35089","NsiI.TP717563",11,17975,0.104516215236507,0.542894776787596,0.458919468590841,0.0587415917641207
"35090","NsiI.TP717812",11,17977,0.689535905031415,0.456758239239444,0.668554323875682,0.374288872806928
"35091","NsiI.TP718245",11,17978,0.431561435107258,0.428096950966308,0.258730911972473,0.429268324023318
"35092","NsiI.TP718259",11,17979,0.320951463122362,0.358191524628293,0.41509638594071,0.591374202817023
"35093","NsiI.TP718317",11,17980,0.588294128937065,0.685299899767399,0.123817573112245,0.73579956716753
"35094","NsiI.TP718410",11,17981,0.789830230799141,0.958647394119397,0.622894580906121,0.867164031527445
"35095","NsiI.TP718474",11,17983,0.240658696864244,0.336175864479591,0.223186598325581,0.299194446029357
"35096","NsiI.TP718476",11,17984,0.643674660825643,0.237422145609368,0.789767692464796,0.603575876207641
"35097","NsiI.TP718935",11,17986,0.220591750497416,0.469478465169781,0.528110263613751,0.275070986386187
"35098","NsiI.TP719297",11,17990,0.807279776075578,0.924381249765003,0.267337131306635,0.421580398658418
"35099","NsiI.TP719628",11,17992,0.807055978040648,0.1282257115262,0.231324136781846,0.020023002187081
"35100","NsiI.TP719759",11,17993,0.693026776283086,0.930951040209428,0.834641308830205,0.200578122488004
"35101","NsiI.TP719810",11,17994,0.537100378974302,0.328593955583812,0.835753708671101,0.912927313673149
"35102","NsiI.TP719903",11,17995,0.278462898639603,0.684130954603449,0.645041530274875,0.855673574536198
"35103","NsiI.TP719981",11,17997,0.0740158742442736,0.129571719703743,0.0231202863131126,0.843436644479545
"35104","NsiI.TP720017",11,17998,0.260465922320457,0.202241450538936,0.871700960878676,0.598684961826587
"35105","NsiI.TP720058",11,17999,0.421361593083822,0.849977934281769,0.600982971339855,0.251396266448613
"35106","NsiI.TP720148",11,18000,0.36382444343287,0.255970459832234,0.610316758604786,0.246712932687695
"35107","NsiI.TP720303",11,18002,0.747486416406212,0.021111489564796,0.0194017399342084,0.560996328000298
"35108","NsiI.TP720310",11,18003,0.835461158753321,0.815063543840483,0.262111271164471,0.405092017660046
"35109","NsiI.TP720396",11,18004,0.586058655547797,0.740254472390936,0.200833063353019,0.258588389025977
"35110","NsiI.TP720511",11,18007,0.526245442234898,0.697838624204789,0.620893390570768,0.811326572135209
"35111","NsiI.TP720542",11,18009,0.68209538579793,0.601231400201901,0.490435728747015,0.819249761045128
"35112","NsiI.TP720698",11,18010,0.0469560535552581,0.235175619559818,0.0373603860831451,0.512955469872839
"35113","NsiI.TP720994",11,18012,0.7432332521724,0.443678737483359,0.728982355682488,0.915656488348386
"35114","NsiI.TP721018",11,18013,0.927500029729098,0.856869315972579,0.958431329605963,0.645801581653224
"35115","NsiI.TP721063",11,18014,0.42610217742785,0.42529123747158,0.395714611249335,0.769168679596729
"35116","NsiI.TP721094",11,18015,0.71088639610698,0.703791284594821,0.706589734085399,0.310864953151181
"35117","NsiI.TP721710",11,18017,0.994453490127866,0.899082407405277,0.947606875080822,0.570306175016238
"35118","NsiI.TP721756",11,18018,0.540116194494337,0.424971285678733,0.642076766105225,0.479133808991862
"35119","NsiI.TP721969",11,18020,0.414146569512214,0.114101173364565,0.20570783438781,0.837298268869427
"35120","NsiI.TP722048",11,18022,0.128823354167834,0.716360331348288,0.919275393392562,0.35772275150507
"35121","NsiI.TP722177",11,18024,0.8484347944374,0.254785770688582,0.135358950440269,0.430693197494359
"35122","NsiI.TP722300",11,18025,0.909003310453616,0.527572753645489,0.985996059677922,0.218803543756525
"35123","NsiI.TP722431",11,18026,0.965611726755433,0.555023398676637,0.912354567040952,0.707536462860664
"35124","NsiI.TP722762",11,18028,0.345772867163141,0.848394643993096,0.497064122664386,0.429900155163095
"35125","NsiI.TP722813",11,18030,0.0976116377509129,0.295822507603618,0.691947936652209,0.961865125038257
"35126","NsiI.TP723025",11,18031,0.13646242707173,0.392009761456088,0.207211560490796,0.63315930951354
"35127","NsiI.TP723097",11,18034,0.807903975254359,0.378464382989029,0.967097540781793,0.713491429325916
"35128","NsiI.TP723260",11,18036,0.256480022017849,0.590684667547269,0.0756996423020134,0.600261433172423
"35129","NsiI.TP723262",11,18037,0.502131941380213,0.901770220910097,0.829519803980964,0.920577139334672
"35130","NsiI.TP723468",11,18040,0.995480266471617,0.634500388526532,0.212107663059817,0.825766863396126
"35131","NsiI.TP723786",11,18041,0.890017047671885,0.707462682349844,0.194603955054886,0.471113435588336
"35132","NsiI.TP723787",11,18042,0.204767610844535,0.264618905777119,0.237532915075478,0.423272251854963
"35133","NsiI.TP723925",11,18044,0.151284353457923,0.389574891888805,0.228306918335843,0.891112254323716
"35134","NsiI.TP724010",11,18045,0.543234884800225,0.594410474831181,0.51281307203158,0.744228380382761
"35135","NsiI.TP724026",11,18046,0.962860980525449,0.701259996299201,0.202578535350723,0.427883395612673
"35136","NsiI.TP724189",11,18049,0.597147578790975,0.577422010088734,0.639843687941817,0.574288909258849
"35137","NsiI.TP724994",11,18051,0.14259570140066,0.200669154761458,0.0514072281784864,0.177903662183607
"35138","NsiI.TP725146",11,18052,0.148726317255284,0.0659799667367001,0.998067942283864,0.031093931683816
"35139","NsiI.TP725266",11,18053,0.498229604673208,0.399064084829506,0.140226660891302,0.933762985719975
"35140","NsiI.TP725330",11,18054,0.234046183191157,0.097332803924612,0.740147675452868,0.777638746774274
"35141","NsiI.TP725362",11,18055,0.52223767316685,0.699818053917929,0.313658680130157,0.372713613053737
"35142","NsiI.TP725502",11,18057,0.239184077394852,0.522834483765727,0.731612337858845,0.0165701325946722
"35143","NsiI.TP725567",11,18058,0.374316781480487,0.506179155046549,0.801905514042871,0.176984568700601
"35144","NsiI.TP726610",11,18059,0.32032012371562,0.0945520635060966,0.58733984512786,0.28182303320038
"35145","NsiI.TP726622",11,18060,0.577441666936042,0.574031064748192,0.809671538357925,0.956656516223074
"35146","NsiI.TP726655",11,18061,0.148396843959262,0.15598420545212,0.0767025735739355,0.744317334924904
"35147","NsiI.TP726703",11,18062,0.390270460329371,0.285672956086758,0.568307681196614,0.4576388935941
"35148","NsiI.TP726942",11,18063,0.578510483808881,0.408746301041169,0.610974509537809,0.0488740789927485
"35149","NsiI.TP726982",11,18064,0.716684866558456,0.712049365294288,0.620446452326887,0.639809332188029
"35150","NsiI.TP726987",11,18065,0.0959381254015557,0.13643936606944,0.273303924226746,0.543221439508897
"35151","NsiI.TP727098",11,18066,0.325483627750843,0.109744213737864,0.465286038980292,0.83107471232025
"35152","NsiI.TP727186",11,18067,0.425017313378675,0.955706642054891,0.741471535204182,0.779140091599103
"35153","NsiI.TP727988",11,18069,0.832175368285065,0.469825904699235,0.870290389139053,0.498202772988157
"35154","NsiI.TP728403",11,18070,0.771982187020085,0.212041629075812,0.622902160516613,0.756794075813151
"35155","NsiI.TP728788",11,18071,0.000000000000356713705775774,0.00000000486479200852528,0.0000000000594892394664439,0.223969559031248
"35156","NsiI.TP729037",11,18073,0.531729221640064,0.97115077182599,0.439767402990682,0.329432249106714
"35157","NsiI.TP729087",11,18074,0.328570272481911,0.65543975305169,0.155329374584265,0.827108880862411
"35158","NsiI.TP729322",11,18076,0.917597559157044,0.526614766468591,0.541457504513799,0.545512686254168
"35159","NsiI.TP729673",11,18080,0.375649414487996,0.617781370594874,0.194497017443608,0.0844121853485352
"35160","NsiI.TP729691",11,18081,0.60904232134755,0.169150276125179,0.725721856880135,0.728242732907231
"35161","NsiI.TP729698",11,18082,0.807535289995003,0.606271444314308,0.869225286882735,0.200840439900403
"35162","NsiI.TP729782",11,18083,0.413393503727773,0.693800836447027,0.67630356973231,0.328041350800622
"35163","NsiI.TP730351",11,18084,0.940688336960309,0.403146456262688,0.713689770565444,0.90663761811273
"35164","NsiI.TP730471",11,18085,0.917374816941187,0.546412339433186,0.220658455750323,0.647274988613738
"35165","NsiI.TP730545",11,18087,0.721474313845943,0.966360838411998,0.295492692096327,0.720037731613866
"35166","NsiI.TP730614",11,18088,0.874615843438094,0.447548795333226,0.550325548178551,0.0557199429135093
"35167","NsiI.TP730817",11,18090,0.721068341152475,0.353435100031619,0.384840899695133,0.130089108377999
"35168","NsiI.TP730827",11,18091,0.835393545714984,0.0898661222879473,0.231277433914643,0.722714263843347
"35169","NsiI.TP730868",11,18092,0.326712640920738,0.703616621033345,0.173956369647273,0.865742123937354
"35170","NsiI.TP730965",11,18093,0.970260365394764,0.778749632249322,0.906292221649448,0.806088347044118
"35171","NsiI.TP731030",11,18095,0.444741451184846,0.132610363518281,0.0338738727463478,0.810259876551519
"35172","NsiI.TP731293",11,18096,0.0623095246984244,0.988885522976975,0.120337588438949,0.0967686743554274
"35173","NsiI.TP731302",11,18097,0.644161204579139,0.521023075021486,0.694047625113715,0.672918348401886
"35174","NsiI.TP731490",11,18098,0.813964144952385,0.873674459155745,0.891790521778304,0.895339977594512
"35175","NsiI.TP731536",11,18099,0.754068148078927,0.609569339388514,0.142015273751675,0.65749429725807
"35176","NsiI.TP731617",11,18100,0.321496621471633,0.275076061883867,0.0290810082861288,0.329038220471902
"35177","NsiI.TP731629",11,18101,0.720914481318163,0.352343663292626,0.47049483989365,0.492346559245342
"35178","NsiI.TP731646",11,18102,0.443434170570951,0.527578195217939,0.6840185704093,0.189756866530025
"35179","NsiI.TP731678",11,18103,0.638641573130155,0.501334527746921,0.875099996186759,0.67422521593894
"35180","NsiI.TP731691",11,18104,0.735433067085563,0.820069080091912,0.60040391515066,0.664219229718218
"35181","NsiI.TP731812",11,18106,0.681924215605735,0.90630765007384,0.52268079587976,0.516263152601253
"35182","NsiI.TP731856",11,18107,0.34633164601157,0.487909022495858,0.628203720370772,0.201016046759589
"35183","NsiI.TP731857",11,18108,0.590835834331307,0.648077421982827,0.883906495349371,0.114038576761227
"35184","NsiI.TP732055",11,18109,0.741698779560935,0.266597032042381,0.810141226240114,0.528803220516155
"35185","NsiI.TP732085",11,18110,0.709075392968349,0.790525326981078,0.782765669967894,0.839807029961706
"35186","NsiI.TP732133",11,18112,0.555375489404192,0.512612067515779,0.430590960904002,0.195760767026985
"35187","NsiI.TP732153",11,18113,0.400757802279637,0.924317372310753,0.158863883315211,0.723241977093201
"35188","NsiI.TP732249",11,18115,0.373746914506598,0.570851075024863,0.175661743130267,0.339178533203141
"35189","NsiI.TP732250",11,18116,0.183106379397844,0.252426570980045,0.3466179292525,0.0993707898090551
"35190","NsiI.TP732537",11,18118,0.326049630289585,0.792442582502283,0.712439068133707,0.565088450779639
"35191","NsiI.TP732539",11,18119,0.0882969457458928,0.229014203253174,0.586093348387339,0.146915595760791
"35192","NsiI.TP732585",11,18120,0.6007262390191,0.933311800562669,0.461569198493111,0.345744948487093
"35193","NsiI.TP732679",11,18121,0.376582381393699,0.969305896479433,0.359963462001296,0.948137179741288
"35194","NsiI.TP732684",11,18122,0.154631354598748,0.534707687496617,0.3199842389978,0.382956145833761
"35195","NsiI.TP732714",11,18123,0.401128435551413,0.677287426244847,0.779683860987629,0.689009129806063
"35196","NsiI.TP732958",11,18125,0.781288675763653,0.526196643190121,0.0225103375447026,0.696305016615099
"35197","NsiI.TP733138",11,18126,0.938866075581391,0.859121238456671,0.355641095119765,0.286995658079379
"35198","NsiI.TP733275",11,18127,0.413796677328767,0.799165431019179,0.0969485349016547,0.524086942241632
"35199","NsiI.TP733766",11,18129,0.673593520791623,0.588731863245433,0.974389995498984,0.926712545847959
"35200","NsiI.TP734072",11,18130,0.624993377559879,0.566194797836646,0.632619025387295,0.829435122717112
"35201","NsiI.TP734463",11,18131,0.890989665540532,0.735042109978212,0.982946298347587,0.949235408519661
"35202","NsiI.TP734605",11,18132,0.359038308984487,0.804898894658509,0.57368676718311,0.792344642099531
"35203","NsiI.TP734694",11,18133,0.470712434190667,0.491436611393323,0.701201036558981,0.962356495663454
"35204","NsiI.TP734854",11,18135,0.449103946797949,0.60875904015439,0.645517463810812,0.459177731682126
"35205","NsiI.TP734981",11,18136,0.501056266864962,0.890962341122152,0.846422830793003,0.503072842325888
"35206","NsiI.TP735064",11,18137,0.346761771465269,0.57456359492432,0.235716556070198,0.91594178073723
"35207","NsiI.TP735281",11,18138,0.620316327249908,0.492881336409333,0.150280349576494,0.790051329624525
"35208","NsiI.TP735682",11,18141,0.136032331559647,0.962332328572043,0.388569975556849,0.921418274510965
"35209","NsiI.TP735702",11,18142,0.67171950248472,0.72044582941147,0.759593219261472,0.702342099870836
"35210","NsiI.TP735839",11,18143,0.291067178956478,0.3378477393502,0.774750566301235,0.0613889498334
"35211","NsiI.TP735924",11,18144,0.962509848997668,0.238841902930552,0.813474549569898,0.990086934174994
"35212","NsiI.TP736179",11,18146,0.484781981728548,0.716472285419688,0.348449212236049,0.510353673249913
"35213","NsiI.TP736273",11,18148,0.41628319466731,0.0914893737882484,0.470115130160638,0.310548766817114
"35214","NsiI.TP736287",11,18149,0.993954748804691,0.291850710237897,0.389150321254269,0.135062526760969
"35215","NsiI.TP736477",11,18151,0.101814732756665,0.984411111990618,0.172116052693346,0.899374745990616
"35216","NsiI.TP736658",11,18152,0.828980095585037,0.684996224205204,0.263141005629428,0.196924979196522
"35217","NsiI.TP736659",11,18153,0.201510785808782,0.68295201658535,0.754686094321247,0.250196216502409
"35218","NsiI.TP736660",11,18154,0.530001717410136,0.719029274152899,0.451891380328244,0.533659493091977
"35219","NsiI.TP736821",11,18156,0.847444639133109,0.540948112183393,0.133775128654043,0.830049161160423
"35220","NsiI.TP736946",11,18157,0.692918363179003,0.777257657685214,0.635469378979224,0.233649693898315
"35221","NsiI.TP737150",11,18160,0.195592874062048,0.419728359009789,0.255589490722917,0.409926733928651
"35222","NsiI.TP737174",11,18161,0.811980266641378,0.220596311988205,0.344599688336229,0.114431875207666
"35223","NsiI.TP737533",11,18164,0.692264706564171,0.706383368993993,0.615205267978048,0.920936133332569
"35224","NsiI.TP737845",11,18165,0.278241202770366,0.468181776915758,0.147416729053919,0.121383278614733
"35225","NsiI.TP737867",11,18167,0.743249537945259,0.208013447620451,0.416611208854361,0.24360306430406
"35226","NsiI.TP737957",11,18168,0.690510841021397,0.149723045381073,0.1422117167683,0.698736532707083
"35227","NsiI.TP738000",11,18170,0.700630555348028,0.832212752533209,0.896495748792097,0.295962087344045
"35228","NsiI.TP738105",11,18171,0.340502016323169,0.680714743473279,0.375344281344567,0.669847285174183
"35229","NsiI.TP738108",11,18172,0.461716220866567,0.76862607158581,0.346033762978474,0.0882012799891345
"35230","NsiI.TP738214",11,18173,0.803381653494412,0.90165434307,0.389667278285545,0.498306911156489
"35231","NsiI.TP738252",11,18174,0.131349996327204,0.736693141654845,0.240961830215557,0.489678939654479
"35232","NsiI.TP738305",11,18175,0.160986383404729,0.0731104447256376,0.260048126254172,0.128141857696167
"35233","NsiI.TP738394",11,18176,0.956797926276416,0.584091601714172,0.105558138500248,0.47609606261761
"35234","NsiI.TP738505",11,18177,0.713502924953415,0.852661198558255,0.494861367403928,0.170307968081892
"35235","NsiI.TP738793",11,18179,0.63630275497212,0.651581050330422,0.240236450039583,0.215656807143968
"35236","NsiI.TP738918",11,18181,0.671288655139669,0.876438808733308,0.245309163650776,0.423675939144881
"35237","NsiI.TP738919",11,18182,0.489205215888529,0.840140326036648,0.0478114028188534,0.783734879330616
"35238","NsiI.TP738981",11,18183,0.626950987281615,0.177231237584242,0.724529399037614,0.161987951726372
"35239","NsiI.TP739042",11,18185,0.0791717900647122,0.326057938713899,0.126565320399651,0.0233265192916105
"35240","NsiI.TP739142",11,18186,0.572283069933134,0.804676993897182,0.440243576404129,0.442254282532144
"35241","NsiI.TP739212",11,18187,0.93295196091832,0.92942998866674,0.795779774906551,0.806571986617612
"35242","NsiI.TP739321",11,18189,0.545159183284142,0.971622956245868,0.676442973499948,0.61560690370265
"35243","NsiI.TP739343",11,18190,0.979634822368712,0.109254310295658,0.642267180475426,0.736518386022999
"35244","NsiI.TP739382",11,18191,0.85472857159464,0.427541848519932,0.990282024139194,0.0884685781867258
"35245","NsiI.TP739565",11,18192,0.531563244687385,0.665109155460893,0.234631177996084,0.944697917862163
"35246","NsiI.TP740164",11,18193,0.135978947100032,0.728204260561541,0.36282601157869,0.988701418861688
"35247","NsiI.TP740361",11,18195,0.325276719946948,0.826863143793488,0.461193041866797,0.439081951652097
"35248","NsiI.TP740377",11,18196,0.245821297567236,0.591344888008091,0.508432701380142,0.618244440884655
"35249","NsiI.TP740448",11,18197,0.380411964332495,0.663579191663492,0.395625188193267,0.755037870009674
"35250","NsiI.TP740692",11,18200,0.98295752638344,0.908461743024468,0.0422027994922787,0.893775770499724
"35251","NsiI.TP741017",11,18201,0.706075061926265,0.529778314972738,0.577085070181214,0.0987482847539667
"35252","NsiI.TP741045",11,18202,0.168363394982923,0.414923380332557,0.955334103989828,0.330643338858201
"35253","NsiI.TP741216",11,18203,0.744175469997783,0.612123978593622,0.157447765474243,0.300923774917132
"35254","NsiI.TP741259",11,18204,0.558652771001886,0.913140800318922,0.328300557604687,0.627789048743774
"35255","NsiI.TP741298",11,18205,0.843055875606567,0.141732108304712,0.309102460844867,0.134825668003108
"35256","NsiI.TP741302",11,18206,0.945145322866299,0.528970048924181,0.971369690868016,0.254630107403843
"35257","NsiI.TP741309",11,18207,0.659000821888778,0.0866062898427075,0.349010509389404,0.279602753751869
"35258","NsiI.TP741311",11,18208,0.190715776531831,0.76756587727064,0.206201717176609,0.248604876672142
"35259","NsiI.TP741371",11,18209,0.461243322363269,0.703534979818037,0.710496575688491,0.338881459053113
"35260","NsiI.TP741392",11,18210,0.866292837958979,0.444825196428301,0.398248228447209,0.260175556156709
"35261","NsiI.TP741499",11,18211,0.95539700297887,0.0860477833631284,0.23521227855557,0.213048394520425
"35262","NsiI.TP741558",11,18212,0.545488166518409,0.609768995351652,0.555042078605479,0.998408975251419
"35263","NsiI.TP741706",11,18214,0.860362863291513,0.597876771106586,0.197268501421631,0.0940348132700577
"35264","NsiI.TP741754",11,18216,0.680556546484259,0.0543771830861356,0.292117961065354,0.307968173665019
"35265","NsiI.TP741904",11,18218,0.658437109092294,0.705430602985854,0.0974407181302557,0.854046148865674
"35266","NsiI.TP742073",11,18220,0.992543539415917,0.331603789372927,0.420084554521946,0.270255782975128
"35267","NsiI.TP742436",11,18224,0.85244329142263,0.9007488587464,0.916931711969171,0.305721745177293
"35268","NsiI.TP742642",11,18225,0.065650349555447,0.0322338102801128,0.112519760498661,0.112719038585833
"35269","NsiI.TP742717",11,18226,0.927971699760462,0.628245513621812,0.0770668826484027,0.0405398699918491
"35270","NsiI.TP742765",11,18227,0.313247958860444,0.572858510764276,0.821692331703749,0.698337184328328
"35271","NsiI.TP742785",11,18229,0.424742058259204,0.394856884571359,0.104756830998813,0.870385250959282
"35272","NsiI.TP742798",11,18230,0.856289229381841,0.90971811534944,0.558516074869765,0.523697701979476
"35273","NsiI.TP742852",11,18231,0.438435841180329,0.171225865450774,0.645465268124478,0.0151434431356427
"35274","NsiI.TP743045",11,18233,0.297129335137144,0.266068250390872,0.149047762688092,0.649962893974651
"35275","NsiI.TP743083",11,18234,0.400631384298281,0.645856634874271,0.797665632716003,0.806123316007418
"35276","NsiI.TP743231",11,18235,0.15673568855426,0.423149547759013,0.954010730133136,0.0939006438439961
"35277","NsiI.TP743293",11,18236,0.121039815534088,0.182671004575692,0.26635620481283,0.527073724354882
"35278","NsiI.TP743499",11,18238,0.82432272306059,0.464247089088642,0.571953283377811,0.335301299062025
"35279","NsiI.TP743510",11,18239,0.717809025957332,0.114755917553986,0.817438784479347,0.359884656859862
